Kode Barang,Barang,Tanggal,Tipe Transaksi,No. Transaksi,Deskripsi,Mutasi,Stok di Tangan,Unit,Harga Rata-Rata,Harga Beli/Jual,Nilai
"",* ACER 3 Slim A314 - 35 - C8Z3 N5100 4GB 1TB HDD WIN10,30/06/2024,Saldo Awal,"","","",0.0,UNIT,5090909.090909,5727272.727273,0.0
"",* ACER 3 SLIM A314 35 INTEL N5100 8GB 256GB SSD WIN 11,30/06/2024,Saldo Awal,"","","",0.0,UNIT,4121621.621622,1351351.351351,0.0
"","* ACER 3 SLIM A314 35 INTEL N6000 4GB 256GB SSD 14 "" (KS)",30/06/2024,Saldo Awal,"","","",0.0,UNIT,3918918.918919,3963963.963964,0.0
"",* ACER 5 A514 - 54 - 3427-Ci3-1115G4 4GB 512GB SSD WIN 10,30/06/2024,Saldo Awal,"","","",0.0,UNIT,6875757.575758,7181818.181818,0.0
"","* ACER 5 A514 - 54G - 32GJ Ci3-1115G4 8GB 512GB SSD MX 350 2GB WIN 11 14""",30/06/2024,Saldo Awal,"","","",0.0,UNIT,5747604.587445,2702702.702703,0.0
"",* ACER 5 A514 - 55 Ci5 - 1235U 8GB 512GB SSD WIN 11,30/06/2024,Saldo Awal,"","","",0.0,UNIT,8280180.18018,8108108.108108,0.0
"",* ACER 5 A514 52K 35TY Ci3 HDD 1TB W10,30/06/2024,Saldo Awal,"","","",0.0,UNIT,5098432.601881,5181818.181818,0.0
"",* ACER 5 A514 54 Ci5-1135G7 8GB SSD 512GB MX 350 WIN10 (AN),30/06/2024,Saldo Awal,"","","",0.0,UNIT,9090909.090909,9363636.363636,0.0
"",* ACER 5 A514 55 i5-1235U 8GB 512GB SSD MX 550 2GB WIN 11 nw,30/06/2024,Saldo Awal,"","","",0.0,UNIT,8509509.50951,4504504.504505,0.0
"",* ACER 5 A514 I7-1255U 8GB 512GB SSD WIN11,30/06/2024,Saldo Awal,"","","",0.0,UNIT,10639639.63964,10639639.63964,0.0
"",* ACER 5 A514-54 Ci5-1135G7 8GB 512GB SSD VGA IRIS XE,30/06/2024,Saldo Awal,"","","",0.0,UNIT,8752252.252252,9009009.009009,0.0
"",* ACER 5 A514-54G-78MW Ci7-1165G7 8GB 512GB SSD VGA,30/06/2024,Saldo Awal,"","","",0.0,UNIT,11248863.636364,13319886.363636,0.0
"",* ACER 5 SLIM A514 -54 CI3-1115G4 4GB 512GB SSD W11,30/06/2024,Saldo Awal,"","","",0.0,UNIT,5591591.591592,4954954.954955,0.0
"","* ACER 5 SLIM A514 54  I3-1115G4 4GB 256 SSD 14""",30/06/2024,Saldo Awal,"","","",0.0,UNIT,5315315.315315,5405405.405405,0.0
"",* ACER 5 SPIN 14 A5SP14 - 51MTN Ci7 1355U 16GB 512GB SSD INTEL IRIS XE WIN 11,30/06/2024,Saldo Awal,"","","",0.0,UNIT,12045045.045045,1801801.801802,0.0
"",* ACER A314 32 CEL N4100 4GB 1TB (BLACK),30/06/2024,Saldo Awal,"","","",0.0,UNIT,3800000.0,4090000.0,0.0
"",* ACER A314 32 CEL N4120 4GB 1TB (BLUE),30/06/2024,Saldo Awal,"","","",0.0,UNIT,3875000.0,4000000.0,0.0
"",* ACER A314 35 INTEL - N5100 SSD 8GB 512GB WIN 11 #,30/06/2024,Saldo Awal,"","","",0.0,UNIT,4346846.846847,4459459.459459,0.0
"",* ACER A314-23M AMR RYZEN 3 7320U 8GB 512GB SSD WIN 11 #,30/06/2024,Saldo Awal,"","","",0.0,UNIT,5315315.315315,2702702.702703,0.0
"",* ACER A514 52G 58KX Ci5-10210U HDD 1TB VGA W10,30/06/2024,Saldo Awal,"","","",0.0,UNIT,7627272.727273,13363636.363636,0.0
"",* ACER A514 56P I5-1335U 8GB SSD 512GB WIN 11 #,30/06/2024,Saldo Awal,"","","",0.0,UNIT,7725225.225225,8288288.288288,0.0
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,30/06/2024,Saldo Awal,"","","",72.0,UNIT,4206606.606606,4684684.684685,302875675.675632
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,03/07/2024,Sales Invoice,JL.2024.14253,"",-1.0,71.0,UNIT,4206606.606606,4459459.459459,298669069.069026
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,11/07/2024,Sales Invoice,JL.2024.14878,"",-1.0,70.0,UNIT,4206606.606606,4459459.459459,294462462.46242
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,11/07/2024,Sales Invoice,JL.2024.14887,"",-1.0,69.0,UNIT,4206606.606606,4684684.684685,290255855.855814
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,11/07/2024,Sales Invoice,JL.2024.14929,"",-1.0,68.0,UNIT,4206606.606606,4684684.684685,286049249.24920803
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,13/07/2024,Sales Invoice,JL.2024.15055,"",-1.0,67.0,UNIT,4206606.606606,4684684.684685,281842642.642602
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,14/07/2024,Sales Invoice,JL.2024.15118,"",-1.0,66.0,UNIT,4206606.606606,4684684.684685,277636036.035996
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,14/07/2024,Sales Invoice,JL.2024.15129,"",-1.0,65.0,UNIT,4206606.606606,4639639.63964,273429429.42939
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,14/07/2024,Sales Invoice,JL.2024.15137,"",-1.0,64.0,UNIT,4206606.606606,4662162.162162,269222822.822784
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,14/07/2024,Sales Invoice,JL.2024.15171,"",-1.0,63.0,UNIT,4206606.606606,4324324.324324,265016216.216178
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,15/07/2024,Sales Invoice,JL.2024.15258,"",-1.0,62.0,UNIT,4206606.606606,4504504.504505,260809609.609572
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,17/07/2024,Sales Invoice,JL.2024.15485,ENDE OCTAVINA,-1.0,61.0,UNIT,4206606.606606,4684684.684685,256603003.00296602
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,20/07/2024,Sales Invoice,JL.2024.15657,"",-2.0,59.0,UNIT,4206606.606606,4594594.594595,248189789.789754
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,01/08/2024,Purchase Invoice,JL.2408.00236,"",20.0,79.0,UNIT,4206758.657391,4207207.207207,332333933.933889
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,03/08/2024,Sales Invoice,JL.2024.16949,"",-1.0,78.0,UNIT,4206758.657391,3603603.603604,328127175.27649796
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,03/08/2024,Sales Invoice,JL.2024.16956,"",-1.0,77.0,UNIT,4206758.657391,3603603.603604,323920416.61910695
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,05/08/2024,Sales Invoice,JL.2024.17137,"",-1.0,76.0,UNIT,4206758.657391,3603603.603604,319713657.961716
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,11/08/2024,Sales Invoice,JL.2024.17684,"",-1.0,75.0,UNIT,4206758.657391,4234234.234234,315506899.304325
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,11/08/2024,Sales Invoice,JL.2024.17703,"",-1.0,74.0,UNIT,4206758.657391,4234234.234234,311300140.646934
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,13/08/2024,Sales Invoice,JL.2024.17858,RADJA MEUBEL,-2.0,72.0,UNIT,4206758.657391,3603603.603604,302886623.33215195
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,14/08/2024,Sales Invoice,JL.2024.17914,"",-1.0,71.0,UNIT,4206758.657391,3603603.603604,298679864.674761
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,15/08/2024,Sales Invoice,JL.2024.18096,"",-1.0,70.0,UNIT,4206758.657391,3603603.603604,294473106.01737
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,15/08/2024,Sales Invoice,JL.2024.18097,"",-1.0,69.0,UNIT,4206758.657391,4234234.234234,290266347.359979
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,16/08/2024,Sales Invoice,JL.2024.18134,"",-1.0,68.0,UNIT,4206758.657391,3603603.603604,286059588.70258796
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,16/08/2024,Sales Invoice,JL.2024.18163,"",-1.0,67.0,UNIT,4206758.657391,3603603.603604,281852830.04519695
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,16/08/2024,Sales Invoice,JL.2024.18178,"",-1.0,66.0,UNIT,4206758.657391,3603603.603604,277646071.387806
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,18/08/2024,Sales Invoice,JL.2024.18314,"",-1.0,65.0,UNIT,4206758.657391,3603603.603604,273439312.730415
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,18/08/2024,Sales Invoice,JL.2024.18345,"",-1.0,64.0,UNIT,4206758.657391,3603603.603604,269232554.073024
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,19/08/2024,Sales Invoice,JL.2024.18375,"",-1.0,63.0,UNIT,4206758.657391,3603603.603604,265025795.41563296
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,19/08/2024,Sales Invoice,JL.2024.18376,"",-1.0,62.0,UNIT,4206758.657391,3603603.603604,260819036.75824198
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,19/08/2024,Sales Invoice,JL.2024.18382,"",-1.0,61.0,UNIT,4206758.657391,4144144.144144,256612278.10085097
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,19/08/2024,Sales Invoice,JL.2024.18438,"",-1.0,60.0,UNIT,4206758.657391,3603603.603604,252405519.44346
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,20/08/2024,Sales Invoice,JL.2024.18481,"",-1.0,59.0,UNIT,4206758.657391,3603603.603604,248198760.78606898
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,20/08/2024,Sales Invoice,JL.2024.18494,"",-1.0,58.0,UNIT,4206758.657391,3603603.603604,243992002.12867796
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,20/08/2024,Sales Invoice,JL.2024.18495,"",-1.0,57.0,UNIT,4206758.657391,3603603.603604,239785243.47128698
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,20/08/2024,Sales Invoice,JL.2024.18527,"",-1.0,56.0,UNIT,4206758.657391,3603603.603604,235578484.81389597
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,20/08/2024,Sales Invoice,JL.2024.18538,"",-1.0,55.0,UNIT,4206758.657391,3603603.603604,231371726.156505
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,21/08/2024,Sales Invoice,JL.2024.18568,"",-1.0,54.0,UNIT,4206758.657391,3603603.603604,227164967.49911398
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,21/08/2024,Sales Invoice,JL.2024.18569,"",-1.0,53.0,UNIT,4206758.657391,3603603.603604,222958208.84172297
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,21/08/2024,Sales Invoice,JL.2024.18642,"",-1.0,52.0,UNIT,4206758.657391,4054054.054054,218751450.18433198
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,22/08/2024,Sales Invoice,JL.2024.18689,"PAUD TK PANDA
ROSMERI
BELUM SPJ",-1.0,51.0,UNIT,4206758.657391,4054054.054054,214544691.52694097
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,22/08/2024,Sales Invoice,JL.2024.18802,"",-1.0,50.0,UNIT,4206758.657391,4054054.054054,210337932.86955
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,22/08/2024,Sales Invoice,JL.2024.18812,"",-1.0,49.0,UNIT,4206758.657391,4054054.054054,206131174.21215898
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,22/08/2024,Sales Invoice,JL.2024.18813,"",-1.0,48.0,UNIT,4206758.657391,4054054.054054,201924415.55476797
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,23/08/2024,Sales Invoice,JL.2024.18826,"",-1.0,47.0,UNIT,4206758.657391,4054054.054054,197717656.89737698
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,23/08/2024,Sales Invoice,JL.2024.18846,"",-1.0,46.0,UNIT,4206758.657391,4054054.054054,193510898.23998597
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,23/08/2024,Sales Invoice,JL.2024.18847,"",-1.0,45.0,UNIT,4206758.657391,4054054.054054,189304139.582595
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,23/08/2024,Sales Invoice,JL.2024.18870,"",-1.0,44.0,UNIT,4206758.657391,4054054.054054,185097380.92520398
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,23/08/2024,Sales Invoice,JL.2024.18871,"",-1.0,43.0,UNIT,4206758.657391,4054054.054054,180890622.267813
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,23/08/2024,Purchase Invoice,ACJ01/01/FP/2408/BC00020,"",50.0,93.0,UNIT,4221530.472898,4234234.234234,392602333.979514
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,24/08/2024,Sales Invoice,JL.2024.18968,"",-1.0,92.0,UNIT,4221530.472898,4054054.054054,388380803.506616
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,27/08/2024,Sales Invoice,JL.2024.19398,"",-2.0,90.0,UNIT,4221530.472898,4054054.054054,379937742.56082
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,27/08/2024,Sales Invoice,JL.2024.19401,"",-1.0,89.0,UNIT,4221530.472898,4054054.054054,375716212.087922
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,27/08/2024,Sales Invoice,JL.2024.19406,"",-1.0,88.0,UNIT,4221530.472898,4054054.054054,371494681.615024
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,27/08/2024,Sales Invoice,JL.2024.19424,"",-1.0,87.0,UNIT,4221530.472898,3603603.603604,367273151.14212596
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,27/08/2024,Sales Invoice,JL.2024.19430,"",-1.0,86.0,UNIT,4221530.472898,3603603.603604,363051620.669228
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,27/08/2024,Sales Invoice,JL.2024.19431,"",-1.0,85.0,UNIT,4221530.472898,3603603.603604,358830090.19633
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,27/08/2024,Sales Invoice,JL.2024.19432,"",-1.0,84.0,UNIT,4221530.472898,3603603.603604,354608559.723432
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,27/08/2024,Sales Invoice,JL.2024.19436,"",-1.0,83.0,UNIT,4221530.472898,3603603.603604,350387029.250534
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,27/08/2024,Sales Invoice,JL.2024.19437,"",-3.0,80.0,UNIT,4221530.472898,3603603.603604,337722437.83184
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,28/08/2024,Sales Invoice,JL.2024.19442,"",-1.0,79.0,UNIT,4221530.472898,3603603.603604,333500907.358942
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,28/08/2024,Sales Invoice,JL.2024.19451,"",-1.0,78.0,UNIT,4221530.472898,3603603.603604,329279376.88604397
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,28/08/2024,Sales Invoice,JL.2024.19452,"",-1.0,77.0,UNIT,4221530.472898,3603603.603604,325057846.413146
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,28/08/2024,Sales Invoice,JL.2024.19453,"",-1.0,76.0,UNIT,4221530.472898,3603603.603604,320836315.940248
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,28/08/2024,Sales Invoice,JL.2024.19457,"",-1.0,75.0,UNIT,4221530.472898,3603603.603604,316614785.46735
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,28/08/2024,Sales Invoice,JL.2024.19465,"",-2.0,73.0,UNIT,4221530.472898,3603603.603604,308171724.521554
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,28/08/2024,Sales Invoice,JL.2024.19470,"",-1.0,72.0,UNIT,4221530.472898,3603603.603604,303950194.048656
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,28/08/2024,Sales Invoice,JL.2024.19472,"",-1.0,71.0,UNIT,4221530.472898,3603603.603604,299728663.575758
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,28/08/2024,Sales Invoice,JL.2024.19476,"",-1.0,70.0,UNIT,4221530.472898,3603603.603604,295507133.10286
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,28/08/2024,Purchase Invoice,JL.2408.10112,"",20.0,90.0,UNIT,4244373.550993,4324324.324324,381993619.58937
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,29/08/2024,Sales Invoice,JL.2024.19614,ANUGRAH ,-4.0,86.0,UNIT,4244373.550993,3603603.603604,365016125.38539803
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,29/08/2024,Sales Invoice,JL.2024.19628,"",-1.0,85.0,UNIT,4244373.550993,3603603.603604,360771751.834405
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,29/08/2024,Sales Invoice,JL.2024.19635,"",-1.0,84.0,UNIT,4244373.550993,3603603.603604,356527378.28341204
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,29/08/2024,Sales Invoice,JL.2024.19644,"",-1.0,83.0,UNIT,4244373.550993,3603603.603604,352283004.732419
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,29/08/2024,Sales Invoice,JL.2024.19655,"",-1.0,82.0,UNIT,4244373.550993,3603603.603604,348038631.181426
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,29/08/2024,Sales Invoice,JL.2024.19666,"",-1.0,81.0,UNIT,4244373.550993,3603603.603604,343794257.630433
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,29/08/2024,Sales Invoice,JL.2024.19684,"",-1.0,80.0,UNIT,4244373.550993,3603603.603604,339549884.07944
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,29/08/2024,Sales Invoice,JL.2024.19685,"",-1.0,79.0,UNIT,4244373.550993,3603603.603604,335305510.52844703
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,29/08/2024,Sales Invoice,JL.2024.19694,"",-1.0,78.0,UNIT,4244373.550993,3603603.603604,331061136.977454
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,29/08/2024,Sales Invoice,JL.2024.19695,"BARU BAYAR HARGA BARANG

PAJAK BELUM ",-1.0,77.0,UNIT,4244373.550993,3603603.603604,326816763.42646104
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,29/08/2024,Sales Invoice,JL.2024.19702,"",-1.0,76.0,UNIT,4244373.550993,3603603.603604,322572389.875468
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,29/08/2024,Sales Invoice,JL.2024.19715,"",-2.0,74.0,UNIT,4244373.550993,3603603.603604,314083642.773482
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,29/08/2024,Sales Invoice,JL.2024.19717,"",-1.0,73.0,UNIT,4244373.550993,3603603.603604,309839269.222489
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,29/08/2024,Sales Invoice,JL.2024.19744,"",-1.0,72.0,UNIT,4244373.550993,3603603.603604,305594895.67149603
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,30/08/2024,Sales Invoice,JL.2024.19756,"",-1.0,71.0,UNIT,4244373.550993,3603603.603604,301350522.120503
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,30/08/2024,Sales Invoice,JL.2024.19774,"",-1.0,70.0,UNIT,4244373.550993,3603603.603604,297106148.56951
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,01/09/2024,Sales Invoice,JL.2024.19994,"",-1.0,69.0,UNIT,4244373.550993,4639639.63964,292861775.018517
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,01/09/2024,Sales Invoice,JL.2024.19995,"",-1.0,68.0,UNIT,4244373.550993,4684684.684685,288617401.467524
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,01/09/2024,Sales Invoice,JL.2024.19997,"",-1.0,67.0,UNIT,4244373.550993,4639639.63964,284373027.916531
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,01/09/2024,Sales Invoice,JL.2024.20018,"",-1.0,66.0,UNIT,4244373.550993,4684684.684685,280128654.365538
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,01/09/2024,Sales Invoice,JL.2024.20020,"",-1.0,65.0,UNIT,4244373.550993,4684684.684685,275884280.81454504
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,01/09/2024,Sales Invoice,JL.2024.20032,"",-1.0,64.0,UNIT,4244373.550993,4662162.162162,271639907.263552
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,01/09/2024,Sales Invoice,JL.2024.20043,"",-1.0,63.0,UNIT,4244373.550993,4684684.684685,267395533.712559
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,01/09/2024,Sales Invoice,JL.2024.20046,"",-1.0,62.0,UNIT,4244373.550993,4639639.63964,263151160.16156602
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,01/09/2024,Sales Invoice,JL.2024.20081,"",-1.0,61.0,UNIT,4244373.550993,4684684.684685,258906786.61057302
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,02/09/2024,Sales Invoice,JL.2024.20116,"",-1.0,60.0,UNIT,4244373.550993,4684684.684685,254662413.05958
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,02/09/2024,Sales Invoice,JL.2024.20117,"",-1.0,59.0,UNIT,4244373.550993,4684684.684685,250418039.508587
