Kode Barang,Barang,Tanggal,Tipe Transaksi,No. Transaksi,Deskripsi,Mutasi,Stok di Tangan,Unit,Harga Rata-Rata,Harga Beli/Jual,Nilai
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",28/03/2022,Sales Invoice,TN.2022.1176,"",-1.0,24.0,UNIT,4336363.636364,4727272.727273,104072727.272736
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",29/03/2022,Sales Invoice,TN.2022.1181,"",-1.0,23.0,UNIT,4336363.636364,4727272.727273,99736363.636372
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",30/03/2022,Sales Invoice,TN.2022.1222,"",-1.0,22.0,UNIT,4336363.636364,4727272.727273,95400000.000008
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",31/03/2022,Sales Invoice,TN.2022.1189,"",-1.0,21.0,UNIT,4336363.636364,4727272.727273,91063636.363644
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",31/03/2022,Sales Invoice,TN.2022.1194,"",-1.0,20.0,UNIT,4336363.636364,4727272.727273,86727272.72727999
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",31/03/2022,Sales Invoice,TN.2022.1199,"",-1.0,19.0,UNIT,4336363.636364,4727272.727273,82390909.090916
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",31/03/2022,Sales Invoice,TN.2022.1208,"",-2.0,17.0,UNIT,4336363.636364,4727272.727273,73718181.818188
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",31/03/2022,Sales Invoice,TN.2022.1212,"",-1.0,16.0,UNIT,4336363.636364,4727272.727273,69381818.181824
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",31/03/2022,Sales Invoice,TN.2022.1213,"",-1.0,15.0,UNIT,4336363.636364,4727272.727273,65045454.54546
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",31/03/2022,Sales Invoice,TN.2022.1214,"",-1.0,14.0,UNIT,4336363.636364,4727272.727273,60709090.909096
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",31/03/2022,Sales Invoice,TN.2022.1215,"",-1.0,13.0,UNIT,4336363.636364,4727272.727273,56372727.272732
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",31/03/2022,Sales Invoice,TN.2022.1216,"",-1.0,12.0,UNIT,4336363.636364,4727272.727273,52036363.636368
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",31/03/2022,Sales Invoice,TN.2022.1217,"",-1.0,11.0,UNIT,4336363.636364,4727272.727273,47700000.000004
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",31/03/2022,Sales Invoice,TN.2022.1218,"",-1.0,10.0,UNIT,4336363.636364,4727272.727273,43363636.363639995
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",15/04/2022,Sales Invoice,TN.2022.1268,"KO AGUS

 BELUM KIRIM",-1.0,9.0,UNIT,4336363.636364,4504504.504505,39027272.727276
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",19/04/2022,Purchase Invoice,ACJ01/01/FP/2204/AI00012,"",12.0,21.0,UNIT,4362946.062946,4382882.882883,91621867.321866
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",20/04/2022,Sales Invoice,TN.2022.1296,"",-1.0,20.0,UNIT,4362946.062946,4639639.63964,87258921.25892
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",20/04/2022,Purchase Invoice,JL.2204.06567,"",5.0,25.0,UNIT,4368735.228735,4391891.891892,109218380.718375
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",21/04/2022,Sales Invoice,TN.2022.1301,"",-1.0,24.0,UNIT,4368735.228735,4639639.63964,104849645.48964
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",22/04/2022,Sales Invoice,TN.2022.1307,"",-1.0,23.0,UNIT,4368735.228735,4639639.63964,100480910.260905
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",23/04/2022,Purchase Invoice,JL.2204.07670,"",1.0,24.0,UNIT,4369700.0897,4391891.891892,104872802.15280001
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",23/04/2022,Purchase Invoice,JL.2204.07669,"",3.0,27.0,UNIT,4372165.845499,4391891.891892,118048477.82847299
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",23/04/2022,Purchase Invoice,JL.2204.07668,"",2.0,29.0,UNIT,4373526.262492,4391891.891892,126832261.612268
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",30/04/2022,Sales Invoice,TN.2022.1330,"",-1.0,28.0,UNIT,4373526.262492,4639639.63964,122458735.349776
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",06/05/2022,Sales Invoice,TN.2022.1336,"",-1.0,27.0,UNIT,4373526.262492,4639639.63964,118085209.087284
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",06/05/2022,Sales Invoice,TN.2022.1337,ANUGRAH,-1.0,26.0,UNIT,4373526.262492,4504504.504505,113711682.824792
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",06/05/2022,Sales Invoice,TN.2022.1338,"",-1.0,25.0,UNIT,4373526.262492,4639639.63964,109338156.5623
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",06/05/2022,Sales Invoice,TN.2022.1339,"",-2.0,23.0,UNIT,4373526.262492,4504504.504505,100591104.03731601
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",06/05/2022,Sales Invoice,TN.2022.1340,"",-1.0,22.0,UNIT,4373526.262492,4639639.63964,96217577.77482401
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",06/05/2022,Sales Invoice,TN.2022.1342,"",-1.0,21.0,UNIT,4373526.262492,4639639.63964,91844051.512332
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",07/05/2022,Sales Invoice,TN.2022.1344,"",-1.0,20.0,UNIT,4373526.262492,4639639.63964,87470525.24984
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",07/05/2022,Sales Invoice,TN.2022.1345,ANUGRAH DOMPU,-1.0,19.0,UNIT,4373526.262492,4504504.504505,83096998.987348
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",07/05/2022,Sales Invoice,TN.2022.1346,"",-1.0,18.0,UNIT,4373526.262492,4639639.63964,78723472.724856
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",07/05/2022,Sales Invoice,TN.2022.1347,"",-1.0,17.0,UNIT,4373526.262492,4639639.63964,74349946.462364
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",08/05/2022,Sales Invoice,TN.2022.1348,"",-1.0,16.0,UNIT,4373526.262492,4639639.63964,69976420.199872
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",08/05/2022,Sales Invoice,TN.2022.1350,"",-1.0,15.0,UNIT,4373526.262492,4639639.63964,65602893.93738
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",08/05/2022,Sales Invoice,TN.2022.1352,"",-1.0,14.0,UNIT,4373526.262492,4639639.63964,61229367.674888
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",08/05/2022,Sales Invoice,TN.2022.1353,"",-1.0,13.0,UNIT,4373526.262492,4639639.63964,56855841.412396
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",09/05/2022,Sales Invoice,TN.2022.1355,"DIDI REO
",-2.0,11.0,UNIT,4373526.262492,4594594.594595,48108788.887412004
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",09/05/2022,Sales Invoice,TN.2022.1356,"",-1.0,10.0,UNIT,4373526.262492,4594594.594595,43735262.62492
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",09/05/2022,Purchase Invoice,ACJ01/01/FP/2205/XI00025,"",12.0,22.0,UNIT,4356516.851501,4342342.342342,95843370.733022
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",10/05/2022,Purchase Invoice,JL.2205.02173,"",5.0,27.0,UNIT,4363067.784907,4391891.891892,117802830.192489
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",10/05/2022,Sales Invoice,TN.2022.1365,"",-1.0,26.0,UNIT,4363067.784907,4594594.594595,113439762.407582
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",11/05/2022,Sales Invoice,TN.2022.1369,"",-1.0,25.0,UNIT,4363067.784907,4594594.594595,109076694.622675
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",11/05/2022,Sales Invoice,TN.2022.1370,"",-1.0,24.0,UNIT,4363067.784907,4594594.594595,104713626.837768
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",11/05/2022,Sales Invoice,TN.2022.1374,"",-1.0,23.0,UNIT,4363067.784907,4639639.63964,100350559.052861
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",12/05/2022,Sales Invoice,TN.2022.1389,"",-1.0,22.0,UNIT,4363067.784907,4504504.504505,95987491.267954
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",12/05/2022,Sales Invoice,TN.2022.1390,"",-1.0,21.0,UNIT,4363067.784907,4504504.504505,91624423.48304701
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",12/05/2022,Sales Invoice,TN.2022.1395,"",-1.0,20.0,UNIT,4363067.784907,4594594.594595,87261355.69814
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",20/05/2022,Sales Invoice,TN.2022.1439,"",-1.0,19.0,UNIT,4363067.784907,4504504.504505,82898287.913233
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",22/05/2022,Sales Invoice,TN.2022.1449,"",-1.0,18.0,UNIT,4363067.784907,4504504.504505,78535220.128326
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",22/05/2022,Sales Invoice,TN.2022.1457,"",-1.0,17.0,UNIT,4363067.784907,4504504.504505,74172152.343419
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",24/05/2022,Sales Invoice,TN.2022.1467,"",-1.0,16.0,UNIT,4363067.784907,4504504.504505,69809084.558512
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",24/05/2022,Sales Invoice,TN.2022.1475,IBAN,-3.0,13.0,UNIT,4363067.784907,4486486.486486,56719881.203791
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",25/05/2022,Purchase Invoice,JL.2205.06952,"",7.0,20.0,UNIT,4321129.195325,4243243.243243,86422583.90650001
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",26/05/2022,Sales Invoice,TN.2022.1487,"",-1.0,19.0,UNIT,4321129.195325,4504504.504505,82101454.71117501
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",26/05/2022,Sales Invoice,TN.2022.1488,"",-1.0,18.0,UNIT,4321129.195325,4594594.594595,77780325.51585001
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",27/05/2022,Purchase Invoice,JL.2205.07471,"",5.0,23.0,UNIT,4304197.466612,4243243.243243,98996541.732076
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",27/05/2022,Sales Invoice,TN.2022.1491,IBAN,-2.0,21.0,UNIT,4304197.466612,4486486.486486,90388146.798852
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",28/05/2022,Purchase Invoice,JL.2205.07840,"",5.0,26.0,UNIT,4292475.50058,4243243.243243,111604363.01507999
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",28/05/2022,Sales Invoice,TN.2022.1503,"",-1.0,25.0,UNIT,4292475.50058,4504504.504505,107311887.51449999
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",29/05/2022,Sales Invoice,TN.2022.1505,"",-1.0,24.0,UNIT,4292475.50058,4459459.459459,103019412.01392
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",29/05/2022,Sales Invoice,TN.2022.1507,"",-1.0,23.0,UNIT,4292475.50058,4504504.504505,98726936.51334
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",30/05/2022,Sales Invoice,TN.2022.1509,"",-1.0,22.0,UNIT,4292475.50058,4504504.504505,94434461.01276
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",01/06/2022,Sales Invoice,TN.2022.1517,"",-1.0,21.0,UNIT,4292475.50058,4481981.981982,90141985.51218
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",01/06/2022,Sales Invoice,TN.2022.1520,"",-1.0,20.0,UNIT,4292475.50058,4481981.981982,85849510.01159999
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",03/06/2022,Sales Invoice,TN.2022.1529,"",-1.0,19.0,UNIT,4292475.50058,4504504.504505,81557034.51101999
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",04/06/2022,Sales Invoice,TN.2022.1537,"",-1.0,18.0,UNIT,4292475.50058,4481981.981982,77264559.01043999
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",05/06/2022,Sales Invoice,TN.2022.1543,"",-2.0,16.0,UNIT,4292475.50058,4459459.459459,68679608.00928
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",05/06/2022,Sales Invoice,TN.2022.1549,"",-1.0,15.0,UNIT,4292475.50058,4481981.981982,64387132.5087
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",06/06/2022,Sales Invoice,TN.2022.1552,"",-1.0,14.0,UNIT,4292475.50058,4481981.981982,60094657.00812
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",06/06/2022,Sales Invoice,TN.2022.1554,"",-1.0,13.0,UNIT,4292475.50058,4504504.504505,55802181.507539995
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",07/06/2022,Sales Invoice,TN.2022.1565,"",-1.0,12.0,UNIT,4292475.50058,4504504.504505,51509706.00696
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",08/06/2022,Sales Invoice,TN.2022.1571,"",-1.0,11.0,UNIT,4292475.50058,4414414.414414,47217230.50638
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",10/06/2022,Sales Invoice,TN.2022.1582,"",-1.0,10.0,UNIT,4292475.50058,4369369.369369,42924755.005799994
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",10/06/2022,Purchase Invoice,ACJ01/01/FP/2206/XG00021,"",5.0,15.0,UNIT,4240028.712098,4135135.135135,63600430.68146999
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",10/06/2022,Sales Invoice,TN.2022.1583,LAPTOP GANTI IBU SRI,-1.0,14.0,UNIT,4240028.712098,4594594.594595,59360401.969372
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",10/06/2022,Sales Invoice,TN.2022.1587,"",-1.0,13.0,UNIT,4240028.712098,4481981.981982,55120373.257273994
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",11/06/2022,Sales Invoice,TN.2022.1592,"",-1.0,12.0,UNIT,4240028.712098,4504504.504505,50880344.545176
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",12/06/2022,Sales Invoice,TN.2022.1603,"",-1.0,11.0,UNIT,4240028.712098,4459459.459459,46640315.833078
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",13/06/2022,Sales Invoice,TN.2022.1607,"",-2.0,9.0,UNIT,4240028.712098,4414414.414414,38160258.408882
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",14/06/2022,Sales Invoice,TN.2022.1616,ABA HARAPAN BARU,-1.0,8.0,UNIT,4240028.712098,4414414.414414,33920229.696784
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",14/06/2022,Purchase Invoice,JL.2206.03260,"",10.0,18.0,UNIT,4241814.562734,4243243.243243,76352662.129212
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",14/06/2022,Sales Invoice,TN.2022.1622,"",-1.0,17.0,UNIT,4241814.562734,4414414.414414,72110847.56647801
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",15/06/2022,Sales Invoice,TN.2022.1628,"",-1.0,16.0,UNIT,4241814.562734,4504504.504505,67869033.003744
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",16/06/2022,Sales Invoice,TN.2022.1636,"",-1.0,15.0,UNIT,4241814.562734,4459459.459459,63627218.441010006
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",16/06/2022,Sales Invoice,TN.2022.1637,"",-1.0,14.0,UNIT,4241814.562734,4459459.459459,59385403.878276005
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",16/06/2022,Sales Invoice,TN.2022.1644,IBAN,-1.0,13.0,UNIT,4241814.562734,4387387.387387,55143589.315542005
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",17/06/2022,Sales Invoice,TN.2022.1654,"",-1.0,12.0,UNIT,4241814.562734,4414414.414414,50901774.752808005
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",19/06/2022,Sales Invoice,TN.2022.1659,"",-1.0,11.0,UNIT,4241814.562734,4459459.459459,46659960.190074004
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",19/06/2022,Sales Invoice,TN.2022.1660,"",-1.0,10.0,UNIT,4241814.562734,4459459.459459,42418145.627340004
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",20/06/2022,Sales Invoice,TN.2022.1664,"",-1.0,9.0,UNIT,4241814.562734,4459459.459459,38176331.064606
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",20/06/2022,Sales Invoice,TN.2022.1665,IBAN ,-1.0,8.0,UNIT,4241814.562734,4387387.387387,33934516.501872
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",20/06/2022,Sales Invoice,TN.2022.1668,"",-1.0,7.0,UNIT,4241814.562734,4369369.369369,29692701.939138003
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",20/06/2022,Purchase Invoice,JL.2206.04847,"",5.0,12.0,UNIT,4242409.846279,4243243.243243,50908918.155348
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",20/06/2022,Sales Invoice,TN.2022.1674,"",-1.0,11.0,UNIT,4242409.846279,4369369.369369,46666508.309069
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",20/06/2022,Sales Invoice,TN.2022.1675,"",-1.0,10.0,UNIT,4242409.846279,4369369.369369,42424098.46279
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",20/06/2022,Purchase Invoice,JL.2206.05100,"",5.0,15.0,UNIT,4242687.645267,4243243.243243,63640314.679005004
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",20/06/2022,Sales Invoice,TN.2022.1679,"",-1.0,14.0,UNIT,4242687.645267,5225225.225225,59397627.033738
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",21/06/2022,Sales Invoice,TN.2022.1688,"",-1.0,13.0,UNIT,4242687.645267,4324324.324324,55154939.38847101
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",21/06/2022,Sales Invoice,TN.2022.1689,"",-1.0,12.0,UNIT,4242687.645267,4459459.459459,50912251.743204005
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",21/06/2022,Purchase Invoice,JL.2206.05241,"",5.0,17.0,UNIT,4242851.056436,4243243.243243,72128467.95941201
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",22/06/2022,Sales Invoice,TN.2022.1698,KO AGUS,-1.0,16.0,UNIT,4242851.056436,4369369.369369,67885616.902976
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",22/06/2022,Sales Invoice,TN.2022.1700,"",-1.0,15.0,UNIT,4242851.056436,4459459.459459,63642765.846540004
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",23/06/2022,Sales Invoice,TN.2022.1708,"",-1.0,14.0,UNIT,4242851.056436,4459459.459459,59399914.790104
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",24/06/2022,Sales Invoice,TN.2022.1714,"",-1.0,13.0,UNIT,4242851.056436,4459459.459459,55157063.73366801
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",25/06/2022,Sales Invoice,TN.2022.1719,"",-1.0,12.0,UNIT,4242851.056436,4459459.459459,50914212.677232005
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",25/06/2022,Sales Invoice,TN.2022.1721,"",-1.0,11.0,UNIT,4242851.056436,4459459.459459,46671361.620796
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",26/06/2022,Sales Invoice,TN.2022.1723,"",-1.0,10.0,UNIT,4242851.056436,4459459.459459,42428510.56436001
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",27/06/2022,Sales Invoice,TN.2022.1727,"",-1.0,9.0,UNIT,4242851.056436,4387387.387387,38185659.507924005
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",27/06/2022,Sales Invoice,TN.2022.1728,"",-1.0,8.0,UNIT,4242851.056436,4369369.369369,33942808.451488
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",27/06/2022,Purchase Invoice,JL.2206.07485,"",6.0,14.0,UNIT,4243019.136496,4243243.243243,59402267.910944
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",29/06/2022,Sales Invoice,TN.2022.1749,"",-1.0,13.0,UNIT,4243019.136496,4459459.459459,55159248.774448
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",29/06/2022,Sales Invoice,TN.2022.1755,"",-1.0,12.0,UNIT,4243019.136496,4459459.459459,50916229.637952
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",29/06/2022,Sales Invoice,TN.2022.1756,"",-1.0,11.0,UNIT,4243019.136496,4459459.459459,46673210.501456
"","* ACER 3 A314 - 35 N5100 4GB 256GB SSD 14""",30/06/2022,Sales Invoice,TN.2022.1761,"",-1.0,10.0,UNIT,4243019.136496,4369369.369369,42430191.36496
"",* ACER 3 A314 22 AMD 3020E 4GB 256GB SSD,31/12/2021,Saldo Awal,"","","",14.0,UNIT,5090909.090909,5000000.0,71272727.272726
"",* ACER 3 A314 22 AMD 3020E 4GB 256GB SSD,05/01/2022,Sales Invoice,TN.20212220,"",-1.0,13.0,UNIT,5090909.090909,5887272.727273,66181818.181816995
"",* ACER 3 A314 22 AMD 3020E 4GB 256GB SSD,05/01/2022,Sales Invoice,TN.20212224,"",-1.0,12.0,UNIT,5090909.090909,5887272.727273,61090909.09090799
"",* ACER 3 A314 22 AMD 3020E 4GB 256GB SSD,05/01/2022,Sales Invoice,TN.20212226,PAK DIDI REO,-2.0,10.0,UNIT,5090909.090909,5841818.181818,50909090.90909
"",* ACER 3 A314 22 AMD 3020E 4GB 256GB SSD,05/01/2022,Sales Invoice,TN.20212227,"",-1.0,9.0,UNIT,5090909.090909,5000000.0,45818181.81818099
"",* ACER 3 A314 22 AMD 3020E 4GB 256GB SSD,06/01/2022,Sales Invoice,TN.20212228,"",-1.0,8.0,UNIT,5090909.090909,4954545.454545,40727272.727272
"",* ACER 3 A314 22 AMD 3020E 4GB 256GB SSD,07/01/2022,Sales Invoice,TN.20212230,"",-1.0,7.0,UNIT,5090909.090909,4954545.454545,35636363.636363
"",* ACER 3 A314 22 AMD 3020E 4GB 256GB SSD,07/01/2022,Sales Invoice,TN.20212232,"",-1.0,6.0,UNIT,5090909.090909,4954545.454545,30545454.545453995
"",* ACER 3 A314 22 AMD 3020E 4GB 256GB SSD,08/01/2022,Sales Invoice,TN.20212235,"",-1.0,5.0,UNIT,5090909.090909,4954545.454545,25454545.454545
"",* ACER 3 A314 22 AMD 3020E 4GB 256GB SSD,09/01/2022,Sales Invoice,TN.20212236,"",-1.0,4.0,UNIT,5090909.090909,4954545.454545,20363636.363636
"",* ACER 3 A314 22 AMD 3020E 4GB 256GB SSD,09/01/2022,Sales Invoice,TN.20212237,"",-1.0,3.0,UNIT,5090909.090909,4954545.454545,15272727.272726998
"",* ACER 3 A314 22 AMD 3020E 4GB 256GB SSD,09/01/2022,Sales Invoice,TN.2022.1002,"",-1.0,2.0,UNIT,5090909.090909,4954545.454545,10181818.181818
"",* ACER 3 A314 22 AMD 3020E 4GB 256GB SSD,12/01/2022,Sales Invoice,TN.2022.1006,FAUJAN UANG 100.000,-1.0,1.0,UNIT,5090909.090909,4818181.818182,5090909.090909
"",* ACER 3 A314 22 AMD 3020E 4GB 256GB SSD,13/01/2022,Sales Invoice,TN.2022.1008,KO AGUS ,-1.0,0.0,UNIT,5090909.090909,4818181.818182,0.0
