Kode Barang,Barang,Tanggal,Tipe Transaksi,No. Transaksi,Deskripsi,Mutasi,Stok di Tangan,Unit,Harga Rata-Rata,Harga Beli/Jual,Nilai
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,05/07/2024,Sales Invoice,JL.2024.14448,"",-1.0,16.0,UNIT,5098025.206806,5810810.810811,81568403.308896
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,20/07/2024,Sales Invoice,JL.2024.15700,"",-1.0,15.0,UNIT,5098025.206806,5675675.675676,76470378.10209
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,21/07/2024,Sales Invoice,JL.2024.15735,"",-2.0,13.0,UNIT,5098025.206806,5585585.585586,66274327.68847801
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,21/07/2024,Sales Invoice,JL.2024.15738,"",-1.0,12.0,UNIT,5098025.206806,5675675.675676,61176302.481672004
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,21/07/2024,Sales Invoice,JL.2024.15748,"",-1.0,11.0,UNIT,5098025.206806,5720720.720721,56078277.274866
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,03/08/2024,Sales Invoice,JL.2024.16943,"sdn negeri 8 sape
siplah 10.000.000
nota orbit 1.800.000 + paket internet
siplah sudah, nota sudah, pajak sudah bayar",-1.0,10.0,UNIT,5098025.206806,4954954.954955,50980252.06806
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,18/08/2024,Sales Invoice,JL.2024.18322,"",-1.0,9.0,UNIT,5098025.206806,4954954.954955,45882226.86125401
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,21/08/2024,Sales Invoice,JL.2024.18662,"",-1.0,8.0,UNIT,5098025.206806,4954954.954955,40784201.654448
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,21/08/2024,Sales Invoice,JL.2024.18674,"",-1.0,7.0,UNIT,5098025.206806,4954954.954955,35686176.447642
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,01/09/2024,Sales Invoice,JL.2024.20006,"",-1.0,6.0,UNIT,5098025.206806,5720720.720721,30588151.240836002
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,01/09/2024,Sales Invoice,JL.2024.20042,"",-1.0,5.0,UNIT,5098025.206806,5765765.765766,25490126.03403
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,01/09/2024,Sales Invoice,JL.2024.20051,"",-1.0,4.0,UNIT,5098025.206806,5765765.765766,20392100.827224
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,01/09/2024,Sales Invoice,JL.2024.20061,"",-1.0,3.0,UNIT,5098025.206806,5720720.720721,15294075.620418001
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,01/09/2024,Sales Invoice,JL.2024.20066,"",-1.0,2.0,UNIT,5098025.206806,5720720.720721,10196050.413612
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,24/09/2024,Sales Invoice,JL.2024.22549,"",-1.0,1.0,UNIT,5098025.206806,5405405.405405,5098025.206806
"",* ACER 3 A314 36M Ci3-N305 / 8GB / 512GB SSD WIN 11,28/09/2024,Sales Invoice,JL.2024.22976,"",-1.0,0.0,UNIT,5098025.206806,5405405.405405,0.0
"","* ACER 3 A314-22-R2C4 AMD RYZEN TM 3 3250U 4GB SSD 256GB 14""",31/12/2023,Saldo Awal,"","","",0.0,UNIT,4819350.600601,4774774.774775,0.0
"",* ACER 3 Slim A314 - 35 - C8Z3 N5100 4GB 1TB HDD WIN10,31/12/2023,Saldo Awal,"","","",0.0,UNIT,5090909.090909,5727272.727273,0.0
"",* ACER 3 SLIM A314 35 INTEL N5100 8GB 256GB SSD WIN 11,31/12/2023,Saldo Awal,"","","",0.0,UNIT,4121621.621622,1351351.351351,0.0
"","* ACER 3 SLIM A314 35 INTEL N6000 4GB 256GB SSD 14 "" (KS)",31/12/2023,Saldo Awal,"","","",0.0,UNIT,3918918.918919,3963963.963964,0.0
"",* ACER 5 A514 - 54 - 3427-Ci3-1115G4 4GB 512GB SSD WIN 10,31/12/2023,Saldo Awal,"","","",0.0,UNIT,6875757.575758,7181818.181818,0.0
"","* ACER 5 A514 - 54G - 32GJ Ci3-1115G4 8GB 512GB SSD MX 350 2GB WIN 11 14""",31/12/2023,Saldo Awal,"","","",0.0,UNIT,5747604.587445,2702702.702703,0.0
"",* ACER 5 A514 - 55 Ci5 - 1235U 8GB 512GB SSD WIN 11,31/12/2023,Saldo Awal,"","","",0.0,UNIT,8280180.18018,8108108.108108,0.0
"",* ACER 5 A514 52K 35TY Ci3 HDD 1TB W10,31/12/2023,Saldo Awal,"","","",0.0,UNIT,5098432.601881,5181818.181818,0.0
"",* ACER 5 A514 54 Ci5-1135G7 8GB SSD 512GB MX 350 WIN10 (AN),31/12/2023,Saldo Awal,"","","",0.0,UNIT,9090909.090909,9363636.363636,0.0
"",* ACER 5 A514 55 i5-1235U 8GB 512GB SSD MX 550 2GB WIN 11 nw,31/12/2023,Saldo Awal,"","","",0.0,UNIT,8509509.50951,4504504.504505,0.0
"",* ACER 5 A514 I7-1255U 8GB 512GB SSD WIN11,31/12/2023,Saldo Awal,"","","",0.0,UNIT,10639639.63964,10639639.63964,0.0
"",* ACER 5 A514-54 Ci5-1135G7 8GB 512GB SSD VGA IRIS XE,31/12/2023,Saldo Awal,"","","",0.0,UNIT,8752252.252252,9009009.009009,0.0
"",* ACER 5 A514-54G-78MW Ci7-1165G7 8GB 512GB SSD VGA,31/12/2023,Saldo Awal,"","","",0.0,UNIT,11248863.636364,13319886.363636,0.0
"",* ACER 5 SLIM A514 -54 CI3-1115G4 4GB 512GB SSD W11,31/12/2023,Saldo Awal,"","","",0.0,UNIT,5591591.591592,4954954.954955,0.0
"","* ACER 5 SLIM A514 54  I3-1115G4 4GB 256 SSD 14""",31/12/2023,Saldo Awal,"","","",0.0,UNIT,5315315.315315,5405405.405405,0.0
"",* ACER 5 SPIN 14 A5SP14 - 51MTN Ci7 1355U 16GB 512GB SSD INTEL IRIS XE WIN 11,31/12/2023,Saldo Awal,"","","",0.0,UNIT,12045045.045045,1801801.801802,0.0
"",* ACER A314 32 CEL N4100 4GB 1TB (BLACK),31/12/2023,Saldo Awal,"","","",0.0,UNIT,3800000.0,4090000.0,0.0
"",* ACER A314 32 CEL N4120 4GB 1TB (BLUE),31/12/2023,Saldo Awal,"","","",0.0,UNIT,3875000.0,4000000.0,0.0
"",* ACER A314 35 INTEL - N5100 SSD 8GB 512GB WIN 11 #,31/12/2023,Saldo Awal,"","","",-12.0,UNIT,4346846.846847,4459459.459459,-52162162.162164
"",* ACER A314 35 INTEL - N5100 SSD 8GB 512GB WIN 11 #,04/01/2024,Purchase Invoice,JL.2401.00593,"",30.0,18.0,UNIT,4346846.846847,4346846.846847,78243243.24324599
"",* ACER A314 35 INTEL - N5100 SSD 8GB 512GB WIN 11 #,09/02/2024,Sales Invoice,JL.2024.3724,"nilai 7.000.000

ibu agustina
085 238 751 381
sudah cashback 995.000

belum siplah, akun belum bisa masuk
SDN SORI TALOKO SANGGAR",-1.0,17.0,UNIT,4346846.846847,4414414.414414,73896396.39639899
"",* ACER A314 35 INTEL - N5100 SSD 8GB 512GB WIN 11 #,23/02/2024,Sales Invoice,JL.2024.4700,"",-1.0,16.0,UNIT,4346846.846847,4459459.459459,69549549.549552
"",* ACER A314 35 INTEL - N5100 SSD 8GB 512GB WIN 11 #,23/02/2024,Sales Invoice,JL.2024.4709,"",-1.0,15.0,UNIT,4346846.846847,4414414.414414,65202702.702704996
"",* ACER A314 35 INTEL - N5100 SSD 8GB 512GB WIN 11 #,24/02/2024,Sales Invoice,JL.2024.4737,"",-1.0,14.0,UNIT,4346846.846847,4414414.414414,60855855.855858
"",* ACER A314 35 INTEL - N5100 SSD 8GB 512GB WIN 11 #,24/02/2024,Sales Invoice,JL.2024.4744,"",-1.0,13.0,UNIT,4346846.846847,4414414.414414,56509009.00901099
"",* ACER A314 35 INTEL - N5100 SSD 8GB 512GB WIN 11 #,25/02/2024,Sales Invoice,JL.2024.4801,"",-1.0,12.0,UNIT,4346846.846847,4414414.414414,52162162.162163995
"",* ACER A314 35 INTEL - N5100 SSD 8GB 512GB WIN 11 #,25/02/2024,Sales Invoice,JL.2024.4803,"",-1.0,11.0,UNIT,4346846.846847,4414414.414414,47815315.315317
"",* ACER A314 35 INTEL - N5100 SSD 8GB 512GB WIN 11 #,25/02/2024,Sales Invoice,JL.2024.4804,"",-1.0,10.0,UNIT,4346846.846847,4414414.414414,43468468.46846999
"",* ACER A314 35 INTEL - N5100 SSD 8GB 512GB WIN 11 #,25/02/2024,Sales Invoice,JL.2024.4812,"",-1.0,9.0,UNIT,4346846.846847,4414414.414414,39121621.621622995
"",* ACER A314 35 INTEL - N5100 SSD 8GB 512GB WIN 11 #,25/02/2024,Sales Invoice,JL.2024.4817,"",-1.0,8.0,UNIT,4346846.846847,4414414.414414,34774774.774776
"",* ACER A314 35 INTEL - N5100 SSD 8GB 512GB WIN 11 #,26/02/2024,Sales Invoice,JL.2024.4872,"",-1.0,7.0,UNIT,4346846.846847,4414414.414414,30427927.927929
"",* ACER A314 35 INTEL - N5100 SSD 8GB 512GB WIN 11 #,26/02/2024,Sales Invoice,JL.2024.4900,"",-1.0,6.0,UNIT,4346846.846847,4459459.459459,26081081.081081998
"",* ACER A314 35 INTEL - N5100 SSD 8GB 512GB WIN 11 #,26/02/2024,Sales Invoice,JL.2024.4904,"",-1.0,5.0,UNIT,4346846.846847,4459459.459459,21734234.234234996
"",* ACER A314 35 INTEL - N5100 SSD 8GB 512GB WIN 11 #,26/02/2024,Sales Invoice,JL.2024.4944,"",-1.0,4.0,UNIT,4346846.846847,4459459.459459,17387387.387388
"",* ACER A314 35 INTEL - N5100 SSD 8GB 512GB WIN 11 #,27/02/2024,Sales Invoice,JL.2024.4964,"",-1.0,3.0,UNIT,4346846.846847,4459459.459459,13040540.540540999
"",* ACER A314 35 INTEL - N5100 SSD 8GB 512GB WIN 11 #,27/02/2024,Sales Invoice,JL.2024.4992,"",-1.0,2.0,UNIT,4346846.846847,4459459.459459,8693693.693694
"",* ACER A314 35 INTEL - N5100 SSD 8GB 512GB WIN 11 #,28/02/2024,Sales Invoice,JL.2024.5066,"siplah 7.500.000
nilai barang 5.200.000
sudah siplah.
sekolah sman 3 wera",-1.0,1.0,UNIT,4346846.846847,4459459.459459,4346846.846847
"",* ACER A314 35 INTEL - N5100 SSD 8GB 512GB WIN 11 #,29/02/2024,Sales Invoice,JL.2024.5127,"",-1.0,0.0,UNIT,4346846.846847,4459459.459459,0.0
"",* ACER A314-23M AMR RYZEN 3 7320U 8GB 512GB SSD WIN 11 #,31/12/2023,Saldo Awal,"","","",0.0,UNIT,5315315.315315,2702702.702703,0.0
"",* ACER A514 52G 58KX Ci5-10210U HDD 1TB VGA W10,31/12/2023,Saldo Awal,"","","",0.0,UNIT,7627272.727273,13363636.363636,0.0
"",* ACER A514 56P I5-1335U 8GB SSD 512GB WIN 11 #,31/12/2023,Saldo Awal,"","","",0.0,UNIT,7725225.225225,8288288.288288,0.0
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,22/03/2024,Purchase Invoice,JL5524031264,"",25.0,25.0,UNIT,4234234.234234,4234234.234234,105855855.85585
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,08/05/2024,Purchase Invoice,JL5524050581,"",40.0,65.0,UNIT,4234234.234234,4234234.234234,275225225.22520995
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,18/05/2024,Purchase Invoice,JL5524051105,"",15.0,80.0,UNIT,4234234.234234,4234234.234234,338738738.73871994
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,01/06/2024,Sales Invoice,JL.2024.11414,"",-1.0,79.0,UNIT,4234234.234234,4662162.162162,334504504.50448596
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,01/06/2024,Sales Invoice,JL.2024.11422,"",-1.0,78.0,UNIT,4234234.234234,4662162.162162,330270270.270252
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,01/06/2024,Sales Invoice,JL.2024.11423,"",-1.0,77.0,UNIT,4234234.234234,4684684.684685,326036036.03601795
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,02/06/2024,Sales Invoice,JL.2024.11458,"",-1.0,76.0,UNIT,4234234.234234,4639639.63964,321801801.801784
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,02/06/2024,Sales Invoice,JL.2024.11490,"",-1.0,75.0,UNIT,4234234.234234,4684684.684685,317567567.56754994
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,02/06/2024,Sales Invoice,JL.2024.11493,"",-1.0,74.0,UNIT,4234234.234234,4639639.63964,313333333.33331597
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,03/06/2024,Sales Invoice,JL.2024.11567,"",-1.0,73.0,UNIT,4234234.234234,4639639.63964,309099099.099082
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,03/06/2024,Sales Invoice,JL.2024.11596,"",-1.0,72.0,UNIT,4234234.234234,4684684.684685,304864864.86484796
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,06/06/2024,Sales Invoice,JL.2024.11846,"",-1.0,71.0,UNIT,4234234.234234,4684684.684685,300630630.630614
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,06/06/2024,Sales Invoice,JL.2024.11881,"",-1.0,70.0,UNIT,4234234.234234,4662162.162162,296396396.39637995
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,06/06/2024,Sales Invoice,JL.2024.11907,"",-1.0,69.0,UNIT,4234234.234234,4662162.162162,292162162.162146
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,06/06/2024,Sales Invoice,JL.2024.11934,"",-1.0,68.0,UNIT,4234234.234234,4639639.63964,287927927.927912
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,06/06/2024,Sales Invoice,JL.2024.11942,"",-1.0,67.0,UNIT,4234234.234234,4662162.162162,283693693.69367796
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,06/06/2024,Sales Invoice,JL.2024.11953,"",-1.0,66.0,UNIT,4234234.234234,4662162.162162,279459459.459444
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,06/06/2024,Sales Invoice,JL.2024.11958,"",-1.0,65.0,UNIT,4234234.234234,4662162.162162,275225225.22520995
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,06/06/2024,Sales Invoice,JL.2024.11964,"",-1.0,64.0,UNIT,4234234.234234,4684684.684685,270990990.990976
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,07/06/2024,Sales Invoice,JL.2024.11978,"",-1.0,63.0,UNIT,4234234.234234,4639639.63964,266756756.75674197
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,09/06/2024,Sales Invoice,JL.2024.12177,"",-1.0,62.0,UNIT,4234234.234234,4684684.684685,262522522.52250797
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,09/06/2024,Sales Invoice,JL.2024.12200,"",-1.0,61.0,UNIT,4234234.234234,4684684.684685,258288288.288274
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,10/06/2024,Sales Invoice,JL.2024.12272,"",-1.0,60.0,UNIT,4234234.234234,4950000.0,254054054.05403998
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,10/06/2024,Sales Invoice,JL.2024.12348,"",-1.0,59.0,UNIT,4234234.234234,4662162.162162,249819819.81980598
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,10/06/2024,Sales Invoice,JL.2024.12351,"",-1.0,58.0,UNIT,4234234.234234,4662162.162162,245585585.58557197
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,11/06/2024,Sales Invoice,JL.2024.12392,"",-1.0,57.0,UNIT,4234234.234234,4684684.684685,241351351.35133797
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,11/06/2024,Sales Invoice,JL.2024.12404,"",-1.0,56.0,UNIT,4234234.234234,4684684.684685,237117117.117104
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,11/06/2024,Sales Invoice,JL.2024.12426,"",-1.0,55.0,UNIT,4234234.234234,4684684.684685,232882882.88287
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,11/06/2024,Sales Invoice,JL.2024.12460,"",-1.0,54.0,UNIT,4234234.234234,4684684.684685,228648648.64863598
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,11/06/2024,Purchase Invoice,JL.2406.03318,"",21.0,75.0,UNIT,4206606.606606,4135564.135564,315495495.49545
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,12/06/2024,Sales Invoice,JL.2024.12484,"",-1.0,74.0,UNIT,4206606.606606,4684684.684685,311288888.888844
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,25/06/2024,Sales Invoice,JL.2024.13593,"",-1.0,73.0,UNIT,4206606.606606,4684684.684685,307082282.282238
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,25/06/2024,Sales Invoice,JL.2024.13609,"",-1.0,72.0,UNIT,4206606.606606,4684684.684685,302875675.675632
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,03/07/2024,Sales Invoice,JL.2024.14253,"",-1.0,71.0,UNIT,4206606.606606,4459459.459459,298669069.069026
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,11/07/2024,Sales Invoice,JL.2024.14878,"",-1.0,70.0,UNIT,4206606.606606,4459459.459459,294462462.46242
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,11/07/2024,Sales Invoice,JL.2024.14887,"",-1.0,69.0,UNIT,4206606.606606,4684684.684685,290255855.855814
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,11/07/2024,Sales Invoice,JL.2024.14929,"",-1.0,68.0,UNIT,4206606.606606,4684684.684685,286049249.24920803
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,13/07/2024,Sales Invoice,JL.2024.15055,"",-1.0,67.0,UNIT,4206606.606606,4684684.684685,281842642.642602
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,14/07/2024,Sales Invoice,JL.2024.15118,"",-1.0,66.0,UNIT,4206606.606606,4684684.684685,277636036.035996
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,14/07/2024,Sales Invoice,JL.2024.15129,"",-1.0,65.0,UNIT,4206606.606606,4639639.63964,273429429.42939
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,14/07/2024,Sales Invoice,JL.2024.15137,"",-1.0,64.0,UNIT,4206606.606606,4662162.162162,269222822.822784
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,14/07/2024,Sales Invoice,JL.2024.15171,"",-1.0,63.0,UNIT,4206606.606606,4324324.324324,265016216.216178
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,15/07/2024,Sales Invoice,JL.2024.15258,"",-1.0,62.0,UNIT,4206606.606606,4504504.504505,260809609.609572
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,17/07/2024,Sales Invoice,JL.2024.15485,ENDE OCTAVINA,-1.0,61.0,UNIT,4206606.606606,4684684.684685,256603003.00296602
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,20/07/2024,Sales Invoice,JL.2024.15657,"",-2.0,59.0,UNIT,4206606.606606,4594594.594595,248189789.789754
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,01/08/2024,Purchase Invoice,JL.2408.00236,"",20.0,79.0,UNIT,4206758.657391,4207207.207207,332333933.933889
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,03/08/2024,Sales Invoice,JL.2024.16949,"",-1.0,78.0,UNIT,4206758.657391,3603603.603604,328127175.27649796
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,03/08/2024,Sales Invoice,JL.2024.16956,"",-1.0,77.0,UNIT,4206758.657391,3603603.603604,323920416.61910695
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,05/08/2024,Sales Invoice,JL.2024.17137,"",-1.0,76.0,UNIT,4206758.657391,3603603.603604,319713657.961716
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,11/08/2024,Sales Invoice,JL.2024.17684,"",-1.0,75.0,UNIT,4206758.657391,4234234.234234,315506899.304325
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,11/08/2024,Sales Invoice,JL.2024.17703,"",-1.0,74.0,UNIT,4206758.657391,4234234.234234,311300140.646934
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,13/08/2024,Sales Invoice,JL.2024.17858,RADJA MEUBEL,-2.0,72.0,UNIT,4206758.657391,3603603.603604,302886623.33215195
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,14/08/2024,Sales Invoice,JL.2024.17914,"",-1.0,71.0,UNIT,4206758.657391,3603603.603604,298679864.674761
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,15/08/2024,Sales Invoice,JL.2024.18096,"",-1.0,70.0,UNIT,4206758.657391,3603603.603604,294473106.01737
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,15/08/2024,Sales Invoice,JL.2024.18097,"",-1.0,69.0,UNIT,4206758.657391,4234234.234234,290266347.359979
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,16/08/2024,Sales Invoice,JL.2024.18134,"",-1.0,68.0,UNIT,4206758.657391,3603603.603604,286059588.70258796
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,16/08/2024,Sales Invoice,JL.2024.18163,"",-1.0,67.0,UNIT,4206758.657391,3603603.603604,281852830.04519695
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,16/08/2024,Sales Invoice,JL.2024.18178,"",-1.0,66.0,UNIT,4206758.657391,3603603.603604,277646071.387806
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,18/08/2024,Sales Invoice,JL.2024.18314,"",-1.0,65.0,UNIT,4206758.657391,3603603.603604,273439312.730415
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,18/08/2024,Sales Invoice,JL.2024.18345,"",-1.0,64.0,UNIT,4206758.657391,3603603.603604,269232554.073024
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,19/08/2024,Sales Invoice,JL.2024.18375,"",-1.0,63.0,UNIT,4206758.657391,3603603.603604,265025795.41563296
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,19/08/2024,Sales Invoice,JL.2024.18376,"",-1.0,62.0,UNIT,4206758.657391,3603603.603604,260819036.75824198
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,19/08/2024,Sales Invoice,JL.2024.18382,"",-1.0,61.0,UNIT,4206758.657391,4144144.144144,256612278.10085097
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,19/08/2024,Sales Invoice,JL.2024.18438,"",-1.0,60.0,UNIT,4206758.657391,3603603.603604,252405519.44346
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,20/08/2024,Sales Invoice,JL.2024.18481,"",-1.0,59.0,UNIT,4206758.657391,3603603.603604,248198760.78606898
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,20/08/2024,Sales Invoice,JL.2024.18494,"",-1.0,58.0,UNIT,4206758.657391,3603603.603604,243992002.12867796
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,20/08/2024,Sales Invoice,JL.2024.18495,"",-1.0,57.0,UNIT,4206758.657391,3603603.603604,239785243.47128698
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,20/08/2024,Sales Invoice,JL.2024.18527,"",-1.0,56.0,UNIT,4206758.657391,3603603.603604,235578484.81389597
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,20/08/2024,Sales Invoice,JL.2024.18538,"",-1.0,55.0,UNIT,4206758.657391,3603603.603604,231371726.156505
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,21/08/2024,Sales Invoice,JL.2024.18568,"",-1.0,54.0,UNIT,4206758.657391,3603603.603604,227164967.49911398
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,21/08/2024,Sales Invoice,JL.2024.18569,"",-1.0,53.0,UNIT,4206758.657391,3603603.603604,222958208.84172297
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,21/08/2024,Sales Invoice,JL.2024.18642,"",-1.0,52.0,UNIT,4206758.657391,4054054.054054,218751450.18433198
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,22/08/2024,Sales Invoice,JL.2024.18689,"PAUD TK PANDA
ROSMERI
BELUM SPJ",-1.0,51.0,UNIT,4206758.657391,4054054.054054,214544691.52694097
"",* ACER AL14-31P INTEL N100 8GB 512GB WIN 11 #,22/08/2024,Sales Invoice,JL.2024.18802,"",-1.0,50.0,UNIT,4206758.657391,4054054.054054,210337932.86955
