Kode Barang,Barang,Tanggal,Tipe Transaksi,No. Transaksi,Deskripsi,Mutasi,Stok di Tangan,Unit,Harga Rata-Rata,Harga Beli/Jual,Nilai
"",* ACER ASPIRE 7 PRO A715-59G INTEL CORE i5 - 12450H 16GB DDR4 512GB SSD RTX 3050 6GB WIN 11,23/10/2025,Purchase Invoice,JL.2510.09489,MASUK ,2.0,2.0,UNIT,9090090.09009,9090090.09009,18180180.18018
"",* ACER ASPIRE 7 PRO A715-59G INTEL CORE i5 - 12450H 16GB DDR4 512GB SSD RTX 3050 6GB WIN 11,26/10/2025,Sales Invoice,JL.2025.22451,"",-1.0,1.0,UNIT,9090090.09009,9279279.279279,9090090.09009
"",* ACER ASPIRE 7 PRO A715-59G INTEL CORE i5 - 12450H 16GB DDR4 512GB SSD RTX 3050 6GB WIN 11,29/10/2025,Sales Invoice,JL.2025.22699,"",-1.0,0.0,UNIT,9090090.09009,9279279.279279,0.0
"",* ACER ASPIRE 7 PRO A715-59G INTEL CORE i5 - 12450H 16GB DDR4 512GB SSD RTX 3050 6GB WIN 11,29/10/2025,Purchase Invoice,JL.2510.11584,"MASUK 

BAYAR ",1.0,1.0,UNIT,9090090.09009,9090090.09009,9090090.09009
"",* ACER ASPIRE 7 PRO A715-59G INTEL CORE i5 - 12450H 16GB DDR4 512GB SSD RTX 3050 6GB WIN 11,30/10/2025,Purchase Invoice,JL.2510.12002,MASUK ,2.0,3.0,UNIT,9090090.09009,9090090.09009,27270270.270269997
"",* ACER ASPIRE 7 PRO A715-59G INTEL CORE i5 - 12450H 16GB DDR4 512GB SSD RTX 3050 6GB WIN 11,19/11/2025,Sales Invoice,JL.2025.24599,"",-1.0,2.0,UNIT,9090090.09009,9819819.81982,18180180.18018
"",* ACER ASPIRE 7 PRO A715-59G INTEL CORE i5 - 12450H 16GB DDR4 512GB SSD RTX 3050 6GB WIN 11,01/12/2025,Sales Invoice,JL.2025.25006,"",-1.0,1.0,UNIT,9090090.09009,9729729.72973,9090090.09009
"",* ACER ASPIRE 7 PRO A715-59G INTEL CORE i5 - 12450H 16GB DDR4 512GB SSD RTX 3050 6GB WIN 11,01/12/2025,Sales Invoice,JL.2025.25120,"",-1.0,0.0,UNIT,9090090.09009,9774774.774775,0.0
"",* ACER ASPIRE A515-44-R6YQ SILVER AMD RYZEN 5 QC 4500U WIN 10,30/06/2025,Saldo Awal,"","","",0.0,UNIT,7590909.090909,8750000.0,0.0
"",* ACER ASPIRE GO 14 AG14-72P INTEL CORE 5 120U 8GB DDR4 512GB SSD WIN 11,14/10/2025,Purchase Invoice,JL.2510.05567,"MASUK 

BAYAR",1.0,1.0,UNIT,7180180.18018,7180180.18018,7180180.18018
"",* ACER ASPIRE GO 14 AG14-72P INTEL CORE 5 120U 8GB DDR4 512GB SSD WIN 11,24/10/2025,Purchase Invoice,JL.2510.09994,"MASUK 

bayar ",2.0,3.0,UNIT,7180180.18018,7180180.18018,21540540.540540002
"",* ACER ASPIRE GO 14 AG14-72P INTEL CORE 5 120U 8GB DDR4 512GB SSD WIN 11,27/10/2025,Sales Invoice,JL.2025.22504,"",-1.0,2.0,UNIT,7180180.18018,7387387.387387,14360360.36036
"",* ACER ASPIRE GO 14 AG14-72P INTEL CORE 5 120U 8GB DDR4 512GB SSD WIN 11,28/10/2025,Sales Invoice,JL.2025.22484,"",-1.0,1.0,UNIT,7180180.18018,7387387.387387,7180180.18018
"",* ACER ASPIRE GO 14 AG14-72P INTEL CORE 5 120U 8GB DDR4 512GB SSD WIN 11,28/10/2025,Purchase Invoice,JL.2510.11179,MASUK ,3.0,4.0,UNIT,7180180.18018,7180180.18018,28720720.72072
"",* ACER ASPIRE GO 14 AG14-72P INTEL CORE 5 120U 8GB DDR4 512GB SSD WIN 11,01/11/2025,Sales Invoice,JL.2025.22199,"",-1.0,3.0,UNIT,7180180.18018,7657657.657658,21540540.540540002
"",* ACER ASPIRE GO 14 AG14-72P INTEL CORE 5 120U 8GB DDR4 512GB SSD WIN 11,10/11/2025,Sales Invoice,JL.2025.23723,"",-1.0,2.0,UNIT,7180180.18018,7747747.747748,14360360.36036
"",* ACER ASPIRE GO 14 AG14-72P INTEL CORE 5 120U 8GB DDR4 512GB SSD WIN 11,11/11/2025,Purchase Invoice,jl.2511.03231,"MASUK 

bayar ",1.0,3.0,UNIT,7180180.18018,7180180.18018,21540540.540540002
"",* ACER ASPIRE GO 14 AG14-72P INTEL CORE 5 120U 8GB DDR4 512GB SSD WIN 11,21/11/2025,Sales Invoice,JL.2025.24757,"",-1.0,2.0,UNIT,7180180.18018,7477477.477477,14360360.36036
"",* ACER ASPIRE GO 14 AG14-72P INTEL CORE 5 120U 8GB DDR4 512GB SSD WIN 11,22/11/2025,Purchase Invoice,JL.2511.06054,"MASUK 

bayar ",2.0,4.0,UNIT,7180180.18018,7180180.18018,28720720.72072
"",* ACER ASPIRE GO 14 AG14-72P INTEL CORE 5 120U 8GB DDR4 512GB SSD WIN 11,01/12/2025,Sales Invoice,JL.2025.26069,"",-1.0,3.0,UNIT,7180180.18018,7387387.387387,21540540.540540002
"",* ACER ASPIRE GO 14 AG14-72P INTEL CORE 5 120U 8GB DDR4 512GB SSD WIN 11,29/12/2025,Sales Invoice,JL.2026.169,"",-1.0,2.0,UNIT,7180180.18018,7297297.297297,14360360.36036
"",* ACER ASPIRE LITE 14 AL14 i3 N355 8GB 256GB SSD WIN 11,09/10/2025,Purchase Invoice,JKT-JKT01A-PC25102510,PINDAH KE PPN ,15.0,15.0,UNIT,4738738.738739,4738738.738739,71081081.081085
"",* ACER ASPIRE LITE 14 AL14 i3 N355 8GB 256GB SSD WIN 11,15/10/2025,Purchase Invoice,JKT-JKT01A-PC25104390,"",2.0,17.0,UNIT,4748277.689454,4819819.81982,80720720.72071801
"",* ACER ASPIRE LITE 14 AL14 i3 N355 8GB 256GB SSD WIN 11,15/10/2025,Purchase Invoice,JKT-JKT01A-PC25104390,"",5.0,22.0,UNIT,4746109.74611,4738738.738739,104414414.41442
"",* ACER ASPIRE LITE 14 AL14 i3 N355 8GB 256GB SSD WIN 11,27/10/2025,Purchase Invoice,JKT-JKT01A-PC25107455,"",10.0,32.0,UNIT,4729729.72973,4693693.693694,151351351.35136
"",* ACER ASPIRE LITE 14 AL14 i3 N355 8GB 256GB SSD WIN 11,29/10/2025,Purchase Invoice,JL2510.11822,"MASUK 

BAYAR ",1.0,33.0,UNIT,4734780.23478,4896396.396396,156247747.74774
"",* ACER ASPIRE LITE 14 AL14 i3 N355 8GB 256GB SSD WIN 11,29/10/2025,Purchase Invoice,JL5525101333,MASUK,2.0,35.0,UNIT,4742213.642214,4864864.864865,165977477.47749
"",* ACER ASPIRE LITE 14 AL14 i3 N355 8GB 256GB SSD WIN 11,30/10/2025,Sales Invoice,JL.2025.22740,"",-1.0,34.0,UNIT,4742213.642214,5000000.0,161235263.835276
"",* ACER ASPIRE LITE 14 AL14 i3 N355 8GB 256GB SSD WIN 11,09/11/2025,Sales Invoice,JL.2025.23611,"",-1.0,33.0,UNIT,4742213.642214,5045045.045045,156493050.193062
"",* ACER ASPIRE LITE 14 AL14 i3 N355 8GB 256GB SSD WIN 11,10/11/2025,Sales Invoice,JL.2025.23729,"",-1.0,32.0,UNIT,4742213.642214,5045045.045045,151750836.550848
"",* ACER ASPIRE LITE 14 AL14 i3 N355 8GB 256GB SSD WIN 11,01/12/2025,Sales Invoice,JL.2025.25340,"",-1.0,31.0,UNIT,4742213.642214,5045045.045045,147008622.908634
"",* ACER ASPIRE LITE 14 AL14 i3 N355 8GB 256GB SSD WIN 11,10/12/2025,Sales Invoice,JL.2025.26781,"",-1.0,30.0,UNIT,4742213.642214,5045045.045045,142266409.26642
"",* ACER ASPIRE LITE AL1 14 Ci3 1215 8GB 512GB WIN 11 RS,06/10/2025,Purchase Invoice,JL.2510.01945,MASUK ,2.0,2.0,PCS,5306306.306306,5306306.306306,10612612.612612
"",* ACER ASPIRE LITE AL1 14 Ci3 1215 8GB 512GB WIN 11 RS,19/10/2025,Sales Invoice,JL.2025.21890,"",-1.0,1.0,PCS,5306306.306306,6300000.0,5306306.306306
"",* ACER ASPIRE LITE AL1 14 Ci3 1215 8GB 512GB WIN 11 RS,20/10/2025,Purchase Invoice,JL.2510.07638,"MASUK 

BAYAR",1.0,2.0,PCS,5306306.306306,5306306.306306,10612612.612612
"",* ACER ASPIRE LITE AL1 14 Ci3 1215 8GB 512GB WIN 11 RS,20/10/2025,Purchase Invoice,JL.2510.07638,"MASUK 

BAYAR",1.0,3.0,PCS,5276276.276276,5216216.216216,15828828.828828
"",* ACER ASPIRE LITE AL1 14 Ci3 1215 8GB 512GB WIN 11 RS,26/10/2025,Sales Invoice,JL.2025.22423,"",-1.0,2.0,PCS,5276276.276276,5675675.675676,10552552.552552
"",* ACER ASPIRE LITE AL1 14 Ci3 1215 8GB 512GB WIN 11 RS,27/10/2025,Purchase Invoice,JL.2510.10525,MASUK ,1.0,3.0,PCS,5286286.286286,5306306.306306,15858858.858858
"",* ACER ASPIRE LITE AL1 14 Ci3 1215 8GB 512GB WIN 11 RS,31/10/2025,Sales Invoice,JL.2025.22821,"",-1.0,2.0,PCS,5286286.286286,5405405.405405,10572572.572572
"",* ACER ASPIRE LITE AL1 14 Ci3 1215 8GB 512GB WIN 11 RS,03/11/2025,Sales Invoice,JL.2025.23099,"",-1.0,1.0,PCS,5286286.286286,5630630.630631,5286286.286286
"",* ACER ASPIRE LITE AL14 51M Ci5 1235U 8GB 512GB SSD WIN 11 #,30/06/2025,Saldo Awal,"","","",0.0,UNIT,7319819.81982,7229729.72973,0.0
"",* ACER ASPIRE LITE AL14 52M Ci5 1334U 16GB 512GB SSD WIN 11,19/08/2025,Purchase Invoice,S250818002,"",8.0,8.0,UNIT,7229729.72973,7229729.72973,57837837.83784
"",* ACER ASPIRE LITE AL14 52M Ci5 1334U 16GB 512GB SSD WIN 11,19/09/2025,Sales Invoice,JL.2025.18970,"SIPLAH 11JT

CB UDAH 

SIPLAH SUDAH ",-1.0,7.0,UNIT,7229729.72973,8108108.108108,50608108.108109996
"",* ACER ASPIRE LITE AL14 52M Ci5 1334U 16GB 512GB SSD WIN 11,23/09/2025,Sales Invoice,JL.2025.19383,"SUDAH SIPLAH
SUDAH BAYAR BARANG
SUDAH BAYAR PAJAK",-1.0,6.0,UNIT,7229729.72973,8198198.198198,43378378.37838
"",* ACER ASPIRE LITE AL14 52M Ci5 1334U 16GB 512GB SSD WIN 11,26/09/2025,Sales Invoice,JL.2025.19698,"",-1.0,5.0,UNIT,7229729.72973,8108108.108108,36148648.64865
"",* ACER ASPIRE LITE AL14 52M Ci5 1334U 16GB 512GB SSD WIN 11,30/09/2025,Sales Invoice,JL.2025.20044,"SUDAH SIPLAH

CB UDAH

8JT

9,1JT

8.640.000

8.640.000

1,6JT",-1.0,4.0,UNIT,7229729.72973,8198198.198198,28918918.91892
"",* ACER ASPIRE LITE AL14 52M Ci5 1334U 16GB 512GB SSD WIN 11,09/10/2025,Sales Invoice,JL.2025.20961,"

BANG AGUS ALFARAGUS

SEKDA KOTA ",-3.0,1.0,UNIT,7229729.72973,8198198.198198,7229729.72973
"",* ACER ASPIRE LITE AL14 52M Ci5 1334U 16GB 512GB SSD WIN 11,13/10/2025,Purchase Invoice,S251013045,BAYAR,5.0,6.0,UNIT,7286036.036036,7297297.297297,43716216.216216
"",* ACER ASPIRE LITE AL14 52M Ci5 1334U 16GB 512GB SSD WIN 11,27/10/2025,Sales Invoice,JL.2025.22504,"",-1.0,5.0,UNIT,7286036.036036,7522522.522523,36430180.18018
"",* ACER ASPIRE LITE AL14 52M Ci5 1334U 16GB 512GB SSD WIN 11,02/11/2025,Sales Invoice,JL.2025.22955,"",-1.0,4.0,UNIT,7286036.036036,8108108.108108,29144144.144144
"",* ACER ASPIRE LITE AL14 52M Ci5 1334U 16GB 512GB SSD WIN 11,07/11/2025,Sales Invoice,JL.2025.23508,"NOTA MAS HAFID :
JETE CONFERENCE 
15.000.000, SPJ 18.000.000
SAMSUNG SMART TV 
14.750.000+2.250.000 SPJ 22.000.000

SPJ LAINNYA :
BS 021 8.000.000
LAPTOP 24.000.000

KAK EKA PU DOMPU",-2.0,2.0,UNIT,7286036.036036,8198198.198198,14572072.072072
"",* ACER ASPIRE LITE AL14 52M Ci5 1334U 16GB 512GB SSD WIN 11,10/11/2025,Sales Invoice,JL.2025.23767,"",-1.0,1.0,UNIT,7286036.036036,7567567.567568,7286036.036036
"",* ACER ASPIRE LITE AL14 52M Ci5 1334U 16GB 512GB SSD WIN 11,19/11/2025,Sales Invoice,JL.2025.24600,"",-1.0,0.0,UNIT,7286036.036036,7387387.387387,0.0
"",* ACER ASPIRE LITE AL14 52M Ci5 1334U 8GB 512GB SSD WIN 11 #,30/06/2025,Saldo Awal,"","","",0.0,UNIT,7450450.45045,7927927.927928,0.0
"",* ACER ASPIRE LITE AL14 N150 8GB 256GB SSD WIN 11 #,22/09/2025,Purchase Invoice,JKT-JKT01A-PC25097734,REFISI KE PPN ,20.0,20.0,UNIT,4076576.576577,4076576.576577,81531531.53153999
"",* ACER ASPIRE LITE AL14 N150 8GB 256GB SSD WIN 11 #,30/09/2025,Sales Invoice,JL.2025.20057,"",-1.0,19.0,UNIT,4076576.576577,4369369.369369,77454954.954963
"",* ACER ASPIRE LITE AL14 N150 8GB 256GB SSD WIN 11 #,01/10/2025,Sales Invoice,JL.2025.20133,"",-2.0,17.0,UNIT,4076576.576577,4189189.189189,69301801.801809
"",* ACER ASPIRE LITE AL14 N150 8GB 256GB SSD WIN 11 #,01/10/2025,Sales Invoice,JL.2025.20150,ANUGRAH DOMPU ,-1.0,16.0,UNIT,4076576.576577,4279279.279279,65225225.225232
"",* ACER ASPIRE LITE AL14 N150 8GB 256GB SSD WIN 11 #,04/10/2025,Purchase Invoice,JKT-JKT01A-PC25101284,"MASUK

REFISI KE PPN 

n150 512 jd 4,8jt

12jt

9jt 

100JT UANG LINDA 

TGL 16 11 25 25.000.000",25.0,41.0,UNIT,4106789.716546,4126126.126126,168378378.378386
"",* ACER ASPIRE LITE AL14 N150 8GB 256GB SSD WIN 11 #,04/10/2025,Purchase Invoice,JKT-JKT01A-PC25101284,"MASUK

REFISI KE PPN 

n150 512 jd 4,8jt

12jt

9jt 

100JT UANG LINDA 

TGL 16 11 25 25.000.000",19.0,60.0,UNIT,4112912.912913,4126126.126126,246774774.77478
"",* ACER ASPIRE LITE AL14 N150 8GB 256GB SSD WIN 11 #,06/10/2025,Sales Invoice,JL.2025.20604,"",-1.0,59.0,UNIT,4112912.912913,4414414.414414,242661861.861867
"",* ACER ASPIRE LITE AL14 N150 8GB 256GB SSD WIN 11 #,07/10/2025,Sales Invoice,JL.2025.20713,"",-1.0,58.0,UNIT,4112912.912913,4414414.414414,238548948.94895402
"",* ACER ASPIRE LITE AL14 N150 8GB 256GB SSD WIN 11 #,07/10/2025,Sales Invoice,JL.2025.20741,"",-1.0,57.0,UNIT,4112912.912913,4369369.369369,234436036.03604102
"",* ACER ASPIRE LITE AL14 N150 8GB 256GB SSD WIN 11 #,09/10/2025,Purchase Invoice,JL5525100445,"",15.0,72.0,UNIT,4128803.803804,4189189.189189,297273873.873888
"",* ACER ASPIRE LITE AL14 N150 8GB 256GB SSD WIN 11 #,22/10/2025,Sales Invoice,JL.2025.22125,"",-1.0,71.0,UNIT,4128803.803804,4700000.0,293145070.070084
"",* ACER ASPIRE LITE AL14 N150 8GB 256GB SSD WIN 11 #,24/10/2025,Sales Invoice,JL.2025.22295,"",-1.0,70.0,UNIT,4128803.803804,4279279.279279,289016266.26628
"",* ACER ASPIRE LITE AL14 N150 8GB 256GB SSD WIN 11 #,27/10/2025,Sales Invoice,JL.2025.22519,"",-1.0,69.0,UNIT,4128803.803804,4414414.414414,284887462.462476
