Kode Barang,Barang,Tanggal,Tipe Transaksi,No. Transaksi,Deskripsi,Mutasi,Stok di Tangan,Unit,Harga Rata-Rata,Harga Beli/Jual,Nilai
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,02/11/2021,Sales Invoice,TN.20211950,"",-2.0,55.0,UNIT,5214233.436055,5409090.909091,286782838.983025
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,03/11/2021,Sales Invoice,TN.20211957,"",-1.0,54.0,UNIT,5214233.436055,5454545.454545,281568605.54697
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,07/11/2021,Sales Invoice,TN.20211979,"",-1.0,53.0,UNIT,5214233.436055,5590909.090909,276354372.110915
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,08/11/2021,Sales Invoice,TN.20211985,"",-1.0,52.0,UNIT,5214233.436055,5590909.090909,271140138.67486
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,09/11/2021,Sales Invoice,TN.20211987,"",-1.0,51.0,UNIT,5214233.436055,5590909.090909,265925905.238805
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,09/11/2021,Sales Invoice,TN.20211994,"",-1.0,50.0,UNIT,5214233.436055,5590909.090909,260711671.80275
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,10/11/2021,Sales Invoice,TN.20211998,"",-1.0,49.0,UNIT,5214233.436055,5409090.909091,255497438.366695
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,10/11/2021,Sales Invoice,TN.20212000,"",-1.0,48.0,UNIT,5214233.436055,5590909.090909,250283204.93063998
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,10/11/2021,Sales Invoice,TN.20212001,"",-1.0,47.0,UNIT,5214233.436055,5590909.090909,245068971.494585
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,10/11/2021,Sales Invoice,TN.20212004,"",-1.0,46.0,UNIT,5214233.436055,5590909.090909,239854738.05853
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,11/11/2021,Sales Invoice,TN.20212007,"",-1.0,45.0,UNIT,5214233.436055,5272727.272727,234640504.622475
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,11/11/2021,Sales Invoice,TN.20212008,"",-1.0,44.0,UNIT,5214233.436055,5272727.272727,229426271.18642
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,11/11/2021,Sales Invoice,TN.20212009,IBAN,-1.0,43.0,UNIT,5214233.436055,5409090.909091,224212037.750365
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,11/11/2021,Sales Invoice,TN.20212010,"",-1.0,42.0,UNIT,5214233.436055,5272727.272727,218997804.31430998
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,11/11/2021,Sales Invoice,TN.20212011,"",-1.0,41.0,UNIT,5214233.436055,5272727.272727,213783570.878255
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,11/11/2021,Sales Invoice,TN.20212012,"",-1.0,40.0,UNIT,5214233.436055,5272727.272727,208569337.4422
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,11/11/2021,Sales Invoice,TN.20212014,"",-1.0,39.0,UNIT,5214233.436055,5272727.272727,203355104.006145
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,11/11/2021,Sales Invoice,TN.20212015,"",-1.0,38.0,UNIT,5214233.436055,5272727.272727,198140870.57009
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,11/11/2021,Sales Invoice,TN.20212016,"",-1.0,37.0,UNIT,5214233.436055,5272727.272727,192926637.134035
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,12/11/2021,Sales Invoice,TN.20212026,"",-1.0,36.0,UNIT,5214233.436055,5272727.272727,187712403.69798
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,12/11/2021,Sales Invoice,TN.20212027,"",-1.0,35.0,UNIT,5214233.436055,5272727.272727,182498170.261925
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,13/11/2021,Sales Invoice,TN.20212030,"",-1.0,34.0,UNIT,5214233.436055,5272727.272727,177283936.82587
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,14/11/2021,Sales Invoice,TN.20212036,"",-1.0,33.0,UNIT,5214233.436055,5272727.272727,172069703.389815
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,15/11/2021,Sales Invoice,TN.20212041,"",-1.0,32.0,UNIT,5214233.436055,5272727.272727,166855469.95376
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,15/11/2021,Sales Invoice,TN.20212042,"",-1.0,31.0,UNIT,5214233.436055,5272727.272727,161641236.517705
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,16/11/2021,Sales Invoice,TN.20212049,"",-1.0,30.0,UNIT,5214233.436055,5409090.909091,156427003.08165
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,18/11/2021,Sales Invoice,TN.20212059,"",-1.0,29.0,UNIT,5214233.436055,5272727.272727,151212769.64559498
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,20/11/2021,Sales Invoice,TN.20212066,IBAN,-1.0,28.0,UNIT,5214233.436055,5409090.909091,145998536.20954
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,20/11/2021,Sales Invoice,TN.20212071,"",-1.0,27.0,UNIT,5214233.436055,5272727.272727,140784302.773485
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,21/11/2021,Sales Invoice,TN.20212074,"",-1.0,26.0,UNIT,5214233.436055,5272727.272727,135570069.33743
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,21/11/2021,Sales Invoice,TN.20212076,"",-1.0,25.0,UNIT,5214233.436055,5272727.272727,130355835.901375
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,22/11/2021,Sales Invoice,TN.20212077,"",-1.0,24.0,UNIT,5214233.436055,5272727.272727,125141602.46531999
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,23/11/2021,Sales Invoice,TN.20212084,"",-1.0,23.0,UNIT,5214233.436055,5272727.272727,119927369.029265
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,25/11/2021,Sales Invoice,TN.20212089,"",-1.0,22.0,UNIT,5214233.436055,5272727.272727,114713135.59321
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,26/11/2021,Sales Invoice,TN.20212094,KO AGUS ,-1.0,21.0,UNIT,5214233.436055,5409090.909091,109498902.15715499
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,28/11/2021,Sales Invoice,TN.20212109,"",-1.0,20.0,UNIT,5214233.436055,5272727.272727,104284668.7211
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,28/11/2021,Sales Invoice,TN.20212111,"",-1.0,19.0,UNIT,5214233.436055,5272727.272727,99070435.285045
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,30/11/2021,Sales Invoice,TN.20212122,IBAN LABUAN BAJO,-2.0,17.0,UNIT,5214233.436055,5409090.909091,88641968.412935
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,01/12/2021,Sales Invoice,TN.20212125,"",-1.0,16.0,UNIT,5214233.436055,5272727.272727,83427734.97688
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,01/12/2021,Sales Invoice,TN.20212126,IBAN,-1.0,15.0,UNIT,5214233.436055,5409090.909091,78213501.540825
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,02/12/2021,Sales Invoice,TN.20212128,"",-1.0,14.0,UNIT,5214233.436055,5409090.909091,72999268.10477
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,04/12/2021,Sales Invoice,TN.20212132,"",-1.0,13.0,UNIT,5214233.436055,5454545.454545,67785034.668715
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,05/12/2021,Sales Invoice,TN.20212134,"",-1.0,12.0,UNIT,5214233.436055,5272727.272727,62570801.232659996
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,06/12/2021,Sales Invoice,TN.20212135,"",-1.0,11.0,UNIT,5214233.436055,5545454.545455,57356567.796605
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,08/12/2021,Sales Invoice,TN.20212138,"",-1.0,10.0,UNIT,5214233.436055,5500000.0,52142334.36055
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,14/12/2021,Sales Invoice,TN.20212153,"",-1.0,9.0,UNIT,5214233.436055,5545454.545455,46928100.924495
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,14/12/2021,Sales Invoice,TN.20212157,"",-1.0,8.0,UNIT,5214233.436055,5545454.545455,41713867.48844
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,14/12/2021,Sales Invoice,TN.20212158,"",-1.0,7.0,UNIT,5214233.436055,5545454.545455,36499634.052385
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,15/12/2021,Sales Invoice,TN.20212159,"",-1.0,6.0,UNIT,5214233.436055,5545454.545455,31285400.616329998
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,17/12/2021,Sales Invoice,TN.20212178,"",-1.0,5.0,UNIT,5214233.436055,5545454.545455,26071167.180275
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,19/12/2021,Sales Invoice,TN.20212184,"",-1.0,4.0,UNIT,5214233.436055,5454545.454545,20856933.74422
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,19/12/2021,Sales Invoice,TN.20212185,"",-1.0,3.0,UNIT,5214233.436055,5545454.545455,15642700.308164999
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,20/12/2021,Sales Invoice,TN.20212186,"",-1.0,2.0,UNIT,5214233.436055,5454545.454545,10428466.87211
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,22/12/2021,Sales Invoice,TN.20212193,"",-1.0,1.0,UNIT,5214233.436055,5545454.545455,5214233.436055
"",* ACER 3 A314 - 35 N5100 4GB 256GB SSD,23/12/2021,Sales Invoice,TN.20212202,"",-1.0,0.0,UNIT,5214233.436055,5500000.0,0.0
"",* ACER 3 A314 22 AMD 3020E 4GB 256GB SSD,31/08/2021,Purchase Invoice,JL.2108.10229,"",1.0,1.0,UNIT,4545454.545455,4545454.545455,4545454.545455
"",* ACER 3 A314 22 AMD 3020E 4GB 256GB SSD,16/09/2021,Sales Invoice,TN.20211769,"",-1.0,0.0,UNIT,4545454.545455,5272727.272727,0.0
"",* ACER 3 A314 22 AMD 3020E 4GB 256GB SSD,18/11/2021,Purchase Invoice,JL.2111.05367,"",25.0,25.0,UNIT,5090909.090909,5090909.090909,127272727.27272499
"",* ACER 3 A314 22 AMD 3020E 4GB 256GB SSD,20/11/2021,Sales Invoice,TN.20212069,"AMC 

",-1.0,24.0,UNIT,5090909.090909,5227272.727273,122181818.18181598
"",* ACER 3 A314 22 AMD 3020E 4GB 256GB SSD,21/11/2021,Sales Invoice,TN.20212075,"",-1.0,23.0,UNIT,5090909.090909,5181818.181818,117090909.090907
"",* ACER 3 A314 22 AMD 3020E 4GB 256GB SSD,22/11/2021,Sales Invoice,TN.20212080,"",-1.0,22.0,UNIT,5090909.090909,5181818.181818,111999999.99999799
"",* ACER 3 A314 22 AMD 3020E 4GB 256GB SSD,22/11/2021,Sales Invoice,TN.20212082,"",-1.0,21.0,UNIT,5090909.090909,5181818.181818,106909090.90908898
"",* ACER 3 A314 22 AMD 3020E 4GB 256GB SSD,23/11/2021,Sales Invoice,TN.20212083,"",-2.0,19.0,UNIT,5090909.090909,5318181.818182,96727272.72727099
"",* ACER 3 A314 22 AMD 3020E 4GB 256GB SSD,23/11/2021,Purchase Invoice,JL.2111.07139,"",11.0,30.0,UNIT,5090909.090909,5090909.090909,152727272.72726998
"",* ACER 3 A314 22 AMD 3020E 4GB 256GB SSD,26/11/2021,Sales Invoice,TN.20212099,"UANG MASUK 16.073.525 - 14.700.000 = 1.373.525

RAHMAT",-2.0,28.0,UNIT,5090909.090909,5545454.545455,142545454.545452
"",* ACER 3 A314 22 AMD 3020E 4GB 256GB SSD,02/12/2021,Sales Invoice,TN.20212129,"",-1.0,27.0,UNIT,5090909.090909,5318181.818182,137454545.454543
"",* ACER 3 A314 22 AMD 3020E 4GB 256GB SSD,10/12/2021,Sales Invoice,TN.20212145,"",-1.0,26.0,UNIT,5090909.090909,5363636.363636,132363636.36363399
"",* ACER 3 A314 22 AMD 3020E 4GB 256GB SSD,16/12/2021,Sales Invoice,TN.20212168,"",-1.0,25.0,UNIT,5090909.090909,5363636.363636,127272727.27272499
"",* ACER 3 A314 22 AMD 3020E 4GB 256GB SSD,16/12/2021,Sales Invoice,TN.20212171,"",-1.0,24.0,UNIT,5090909.090909,5363636.363636,122181818.18181598
"",* ACER 3 A314 22 AMD 3020E 4GB 256GB SSD,17/12/2021,Sales Invoice,TN.20212175,"",-1.0,23.0,UNIT,5090909.090909,5318181.818182,117090909.090907
"",* ACER 3 A314 22 AMD 3020E 4GB 256GB SSD,21/12/2021,Sales Invoice,TN.20212189,"",-1.0,22.0,UNIT,5090909.090909,5227272.727273,111999999.99999799
"",* ACER 3 A314 22 AMD 3020E 4GB 256GB SSD,21/12/2021,Sales Invoice,TN.20212192,"",-1.0,21.0,UNIT,5090909.090909,5227272.727273,106909090.90908898
"",* ACER 3 A314 22 AMD 3020E 4GB 256GB SSD,22/12/2021,Sales Invoice,TN.20212197,IBAN,-1.0,20.0,UNIT,5090909.090909,5181818.181818,101818181.81818
"",* ACER 3 A314 22 AMD 3020E 4GB 256GB SSD,23/12/2021,Sales Invoice,TN.20212201,"",-1.0,19.0,UNIT,5090909.090909,5363636.363636,96727272.72727099
"",* ACER 3 A314 22 AMD 3020E 4GB 256GB SSD,25/12/2021,Sales Invoice,TN.20212204,"",-1.0,18.0,UNIT,5090909.090909,5000000.0,91636363.63636199
"",* ACER 3 A314 22 AMD 3020E 4GB 256GB SSD,26/12/2021,Sales Invoice,TN.20212206,"",-1.0,17.0,UNIT,5090909.090909,5000000.0,86545454.545453
"",* ACER 3 A314 22 AMD 3020E 4GB 256GB SSD,27/12/2021,Sales Invoice,TN.20212208,KO AGUS ,-1.0,16.0,UNIT,5090909.090909,4818181.818182,81454545.454544
"",* ACER 3 A314 22 AMD 3020E 4GB 256GB SSD,27/12/2021,Sales Invoice,TN.20212213,"",-1.0,15.0,UNIT,5090909.090909,5000000.0,76363636.36363499
"",* ACER 3 A314 22 AMD 3020E 4GB 256GB SSD,29/12/2021,Sales Invoice,TN.20212218,"",-1.0,14.0,UNIT,5090909.090909,5000000.0,71272727.272726
"",* ACER 3 A314 22 AMD ATHLON SILVER 3050U 4GB SSD 256GB WIN 11,31/08/2021,Purchase Invoice,JL.2108.10229,"",1.0,1.0,UNIT,4818181.818182,4818181.818182,4818181.818182
"",* ACER 3 A314 22 AMD ATHLON SILVER 3050U 4GB SSD 256GB WIN 11,26/09/2021,Sales Invoice,TN.20211787,"",-1.0,0.0,UNIT,4818181.818182,5454545.454545,0.0
"","* ACER 3 A314-22-R2C4 AMD RYZEN TM 3 3250U 4GB SSD 256GB 14""",02/09/2021,Purchase Invoice,JL.2109.00536,"",4.0,4.0,UNIT,5727272.727273,5727272.727273,22909090.909092
"","* ACER 3 A314-22-R2C4 AMD RYZEN TM 3 3250U 4GB SSD 256GB 14""",04/09/2021,Purchase Invoice,JL.2109.01304,"",4.0,8.0,UNIT,5772727.272728,5818181.818182,46181818.181824
"","* ACER 3 A314-22-R2C4 AMD RYZEN TM 3 3250U 4GB SSD 256GB 14""",08/09/2021,Sales Invoice,TN.20211728,"",-1.0,7.0,UNIT,5772727.272728,6272727.272727,40409090.909096
"","* ACER 3 A314-22-R2C4 AMD RYZEN TM 3 3250U 4GB SSD 256GB 14""",16/09/2021,Sales Invoice,TN.20211754,"",-1.0,6.0,UNIT,5772727.272728,6272727.272727,34636363.636368
"","* ACER 3 A314-22-R2C4 AMD RYZEN TM 3 3250U 4GB SSD 256GB 14""",22/09/2021,Sales Invoice,TN.20211775,"",-1.0,5.0,UNIT,5772727.272728,6227272.727273,28863636.36364
"","* ACER 3 A314-22-R2C4 AMD RYZEN TM 3 3250U 4GB SSD 256GB 14""",24/09/2021,Sales Invoice,TN.20211786,"",-1.0,4.0,UNIT,5772727.272728,6136363.636364,23090909.090912
"","* ACER 3 A314-22-R2C4 AMD RYZEN TM 3 3250U 4GB SSD 256GB 14""",01/10/2021,Sales Invoice,TN.20211800,"",-1.0,3.0,UNIT,5772727.272728,6181818.181818,17318181.818184
"","* ACER 3 A314-22-R2C4 AMD RYZEN TM 3 3250U 4GB SSD 256GB 14""",09/10/2021,Sales Invoice,TN.20211832,"",-1.0,2.0,UNIT,5772727.272728,6272727.272727,11545454.545456
"","* ACER 3 A314-22-R2C4 AMD RYZEN TM 3 3250U 4GB SSD 256GB 14""",13/10/2021,Sales Invoice,TN.20211856,19.798.500 - 18.000.000 = 1.798.500,-2.0,0.0,UNIT,5772727.272728,6931818.181818,0.0
"",* ACER 3 Slim A314 - 35 - C8Z3 N5100 4GB 1TB HDD WIN10,10/07/2021,Purchase Invoice,JL.2107.03587,"",17.0,17.0,UNIT,4681818.181818,4681818.181818,79590909.090906
"",* ACER 3 Slim A314 - 35 - C8Z3 N5100 4GB 1TB HDD WIN10,14/07/2021,Sales Invoice,TN.20211496,5.575.000,-1.0,16.0,UNIT,4681818.181818,4772727.272727,74909090.909088
"",* ACER 3 Slim A314 - 35 - C8Z3 N5100 4GB 1TB HDD WIN10,14/07/2021,Sales Invoice,TN.20211497,IBAN LABUAN BAJO,-1.0,15.0,UNIT,4681818.181818,5000000.0,70227272.72727
"",* ACER 3 Slim A314 - 35 - C8Z3 N5100 4GB 1TB HDD WIN10,15/07/2021,Sales Invoice,TN.20211498,KO AGUS ,-1.0,14.0,UNIT,4681818.181818,4818181.818182,65545454.545452
"",* ACER 3 Slim A314 - 35 - C8Z3 N5100 4GB 1TB HDD WIN10,15/07/2021,Sales Invoice,TN.20211499,"",-1.0,13.0,UNIT,4681818.181818,4818181.818182,60863636.363634
"",* ACER 3 Slim A314 - 35 - C8Z3 N5100 4GB 1TB HDD WIN10,17/07/2021,Sales Invoice,JL.2021.19410,"KO AGUS 

",-1.0,12.0,UNIT,4681818.181818,4818181.818182,56181818.181816
"",* ACER 3 Slim A314 - 35 - C8Z3 N5100 4GB 1TB HDD WIN10,21/07/2021,Sales Invoice,TN.20211520,IBAN,-1.0,11.0,UNIT,4681818.181818,4954545.454545,51499999.999998
"",* ACER 3 Slim A314 - 35 - C8Z3 N5100 4GB 1TB HDD WIN10,22/07/2021,Sales Invoice,TN.20211525,KO AGUS ,-1.0,10.0,UNIT,4681818.181818,4818181.818182,46818181.81818
"",* ACER 3 Slim A314 - 35 - C8Z3 N5100 4GB 1TB HDD WIN10,22/07/2021,Sales Invoice,TN.20211526,"",-1.0,9.0,UNIT,4681818.181818,4954545.454545,42136363.636362
"",* ACER 3 Slim A314 - 35 - C8Z3 N5100 4GB 1TB HDD WIN10,22/07/2021,Sales Invoice,TN.20211528,"",-1.0,8.0,UNIT,4681818.181818,4818181.818182,37454545.454544
"",* ACER 3 Slim A314 - 35 - C8Z3 N5100 4GB 1TB HDD WIN10,23/07/2021,Sales Invoice,TN.20211531,"",-1.0,7.0,UNIT,4681818.181818,4863636.363636,32772727.272726
"",* ACER 3 Slim A314 - 35 - C8Z3 N5100 4GB 1TB HDD WIN10,23/07/2021,Sales Invoice,TN.20211533,"",-1.0,6.0,UNIT,4681818.181818,4863636.363636,28090909.090908
"",* ACER 3 Slim A314 - 35 - C8Z3 N5100 4GB 1TB HDD WIN10,23/07/2021,Sales Invoice,TN.20211534,pak didi reo,-2.0,4.0,UNIT,4681818.181818,4863636.363636,18727272.727272
"",* ACER 3 Slim A314 - 35 - C8Z3 N5100 4GB 1TB HDD WIN10,26/07/2021,Sales Invoice,TN.20211540,"",-1.0,3.0,UNIT,4681818.181818,4954545.454545,14045454.545454
"",* ACER 3 Slim A314 - 35 - C8Z3 N5100 4GB 1TB HDD WIN10,05/08/2021,Sales Invoice,TN.20211592,KO AGUS,-1.0,2.0,UNIT,4681818.181818,5000000.0,9363636.363636
"",* ACER 3 Slim A314 - 35 - C8Z3 N5100 4GB 1TB HDD WIN10,09/08/2021,Sales Invoice,TN.20211611,"",-1.0,1.0,UNIT,4681818.181818,4954545.454545,4681818.181818
"",* ACER 3 Slim A314 - 35 - C8Z3 N5100 4GB 1TB HDD WIN10,11/08/2021,Sales Invoice,TN.20211615,"",-1.0,0.0,UNIT,4681818.181818,4954545.454545,0.0
"",* ACER 3 Slim A314 - 35 - C8Z3 N5100 4GB 1TB HDD WIN10,03/09/2021,Purchase Invoice,JL.2109.00985,"",5.0,5.0,UNIT,5090909.090909,5090909.090909,25454545.454545
"",* ACER 3 Slim A314 - 35 - C8Z3 N5100 4GB 1TB HDD WIN10,10/09/2021,Sales Invoice,TN.20211733,"",-1.0,4.0,UNIT,5090909.090909,5454545.454545,20363636.363636
"",* ACER 3 Slim A314 - 35 - C8Z3 N5100 4GB 1TB HDD WIN10,10/09/2021,Sales Invoice,TN.20211734,"",-1.0,3.0,UNIT,5090909.090909,5454545.454545,15272727.272726998
"",* ACER 3 Slim A314 - 35 - C8Z3 N5100 4GB 1TB HDD WIN10,10/09/2021,Sales Invoice,TN.20211738,"KO AGUS

TRANSFER 12.000.000",-1.0,2.0,UNIT,5090909.090909,5545454.545455,10181818.181818
"",* ACER 3 Slim A314 - 35 - C8Z3 N5100 4GB 1TB HDD WIN10,14/09/2021,Sales Invoice,TN.20211743,"",-1.0,1.0,UNIT,5090909.090909,5681818.181818,5090909.090909
