Tanggal,Tipe Transaksi,Nomor Transaksi,Nama Panggilan,Status Hari Ini,Memo,Total,Sisa Tagihan
06/01/2025,Faktur Pembelian,JL5525010122,YULI (HP CENTRE),Lunas,"",3722000.0,0.0
06/01/2025,Faktur Pembelian,JL5525010143,YULI (HP CENTRE),Lunas,"",4280000.0,0.0
06/01/2025,Faktur Pembelian,01202522375,AGUS (DORAN),Lunas,"",24000000.0,0.0
06/01/2025,Faktur Pembelian,JKT-JKT01A-PC25010710,AGRES IT,Lunas,"",142050000.0,0.0
06/01/2025,Faktur Pembelian,JKT-JKT01A-PC25010611,AGRES IT,Lunas,"",84500000.0,0.0
06/01/2025,Faktur Pembelian,PJL-25-01-00049,PT. Surya Makmur Kreasindo (HJ),Lunas,"",3899999.999996,0.0
07/01/2025,Faktur Pembelian,PJL-25-01-00074,PT. Surya Makmur Kreasindo (HJ),Lunas,"REFISI NOTA

TURUN HARGA",20649999.999996,0.0
07/01/2025,Faktur Pembelian,JL.2501.01959,CANDRA (BLESSING),Lunas,"

GANTI KE TIGA COM ",31290000.0,0.0
07/01/2025,Faktur Pembelian,JL.2501.02066,CANDRA (BLESSING),Lunas,"",1220000.0,0.0
07/01/2025,Faktur Pembelian,16190,HARAPAN BARU,Lunas,"",3775000.0,0.0
07/01/2025,Faktur Pembelian,JL.2501.02207,CANDRA (BLESSING),Lunas,"",4570000.0,0.0
07/01/2025,Faktur Pembelian,16191,FIKTIF BELI,Lunas,"",260000.0,0.0
07/01/2025,Faktur Pembelian,JL.2501.02280,CANDRA (BLESSING),Lunas,"",8470000.0,0.0
07/01/2025,Faktur Pembelian,JL.2501.02288,CANDRA (BLESSING),Lunas,"",12735000.0,0.0
07/01/2025,Faktur Pembelian,JL.2501.02292,CANDRA (BLESSING),Lunas,"",1825000.0,0.0
07/01/2025,Faktur Pembelian,ACJ01/01/FP/2501/XG00029,PT. ANGKASA CERAH JAYA,Lunas,"",23100000.0,0.0
07/01/2025,Faktur Pembelian,JL.2501.02309,CANDRA (BLESSING),Lunas,"",4575000.0,0.0
07/01/2025,Faktur Pembelian,JL.2501.02094,CANDRA (BLESSING),Lunas,"",29960000.0,0.0
07/01/2025,Faktur Pembelian,002024,LILI (PLATINUM),Lunas,"",450000.0,0.0
07/01/2025,Faktur Pembelian,00681173_036,PRIYO (K GALAXY),Lunas,"",5900000.0,0.0
07/01/2025,Faktur Pembelian,PJL-25-01-00069,PT. Surya Makmur Kreasindo (HJ),Lunas,"",3119999.999997,0.0
07/01/2025,Faktur Pembelian,JL5525010205,YULI (HP CENTRE),Lunas,"",3500000.0,0.0
07/01/2025,Faktur Pembelian,2501023,ANDY (JMK),Lunas,"",28900000.0,0.0
08/01/2025,Faktur Pembelian,16192,FIKTIF BELI,Lunas,"",124000.0,0.0
08/01/2025,Faktur Pembelian,16193,FIKTIF BELI,Lunas,"",710000.0001,0.0
08/01/2025,Faktur Pembelian,JL.2501.02602,CANDRA (BLESSING),Lunas,"",20120000.0,0.0
08/01/2025,Faktur Pembelian,JL.2501.02621,CANDRA (BLESSING),Lunas,"",11940000.0,0.0
08/01/2025,Faktur Pembelian,PJL-25-01-00075,PT. Surya Makmur Kreasindo (HJ),Lunas,"",30974999.999994,0.0
08/01/2025,Faktur Pembelian,JL.2501.02675,CANDRA (BLESSING),Lunas,"",1480000.0,0.0
08/01/2025,Faktur Pembelian,JL.2501.02707,CANDRA (BLESSING),Lunas,"",29200000.0,0.0
08/01/2025,Faktur Pembelian,JL.2501.02716,CANDRA (BLESSING),Lunas,"",8025000.0,0.0
08/01/2025,Faktur Pembelian,D/25/0038/NTB,PT SAMAMAJU PRIMA NTB,Lunas,"",27714206.0,0.0
08/01/2025,Faktur Pembelian,250100181,CV. BALI IT SOLUSI (ENY),Lunas,"",11580000.0,0.0
08/01/2025,Faktur Pembelian,002026,LILI (PLATINUM),Lunas,"",1430000.0,0.0
08/01/2025,Faktur Pembelian,ONLINE SBY / INV/2025/004354,WULAN (DISCOUNT NOTEBOOK),Lunas,"",2009000.0,0.0
08/01/2025,Faktur Pembelian,00681243_036,PRIYO (K GALAXY),Lunas,"",324000.0,0.0
08/01/2025,Faktur Pembelian,FK 9585,BETA COM,Lunas,"",17350000.0,0.0
08/01/2025,Faktur Pembelian,FK 9594,BETA COM,Lunas,"",30900000.0,0.0
08/01/2025,Faktur Pembelian,16241,DYNAMICS MATARAM,Lunas,"",17040000.0,0.0
09/01/2025,Faktur Pembelian,JL.2501.02797,CANDRA (BLESSING),Lunas,"",12675000.0,0.0
09/01/2025,Faktur Pembelian,JL.2501.02799,CANDRA (BLESSING),Lunas,"",28800000.0,0.0
09/01/2025,Faktur Pembelian,JL.2501.02824,CANDRA (BLESSING),Lunas,"",7032000.0,0.0
09/01/2025,Faktur Pembelian,JL.2501.02798,CANDRA (BLESSING),Lunas,"",3825000.0,0.0
09/01/2025,Faktur Pembelian,JL.2501.02841,CANDRA (BLESSING),Lunas,"",1450000.0,0.0
09/01/2025,Faktur Pembelian,16195,TATIK (LEGENDA),Lunas,"",4720000.00002,0.0
09/01/2025,Faktur Pembelian,JL.2501.02892,CANDRA (BLESSING),Lunas,"",2100000.0,0.0
09/01/2025,Faktur Pembelian,16196,VARIA TOKO,Lunas,"",1116000.0,0.0
09/01/2025,Faktur Pembelian,JL.2501.02955,CANDRA (BLESSING),Lunas,"",4355000.0,0.0
09/01/2025,Faktur Pembelian,JL.2501.02956,CANDRA (BLESSING),Lunas,"",4355000.0,0.0
09/01/2025,Faktur Pembelian,16197,FIKTIF BELI,Lunas,"",297500.0,0.0
09/01/2025,Faktur Pembelian,16198,ONLINE,Lunas,"",335000.0,0.0
09/01/2025,Faktur Pembelian,16199,ONLINE,Lunas,"",1200000.0,0.0
09/01/2025,Faktur Pembelian,JL.2501.00020,MATRIX MATARAM KO HAN,Lunas,"",22500000.0,0.0
09/01/2025,Faktur Pembelian,16201,GREY COM,Lunas,"",1850000.0,0.0
09/01/2025,Faktur Pembelian,jl.2501.02937,CANDRA (BLESSING),Lunas,"",17085000.0,0.0
09/01/2025,Faktur Pembelian,16219,Karina Plustek,Lunas,"",3760000.0,0.0
09/01/2025,Faktur Pembelian,002027,LILI (PLATINUM),Lunas,"",7660000.0,0.0
09/01/2025,Faktur Pembelian,00681294_036,PRIYO (K GALAXY),Lunas,"",5887500.0,0.0
09/01/2025,Faktur Pembelian,01202540036,AGUS (DORAN),Lunas,"",18020000.0,0.0
10/01/2025,Faktur Pembelian,16203,PRIMA MEDIKA,Lunas,"",2850000.0,0.0
10/01/2025,Faktur Pembelian,JL.2501.03437,CANDRA (BLESSING),Lunas,"",5820000.0,0.0
10/01/2025,Faktur Pembelian,16204,FIKTIF BELI,Lunas,"",225000.0,0.0
10/01/2025,Faktur Pembelian,JL.2501.03539,CANDRA (BLESSING),Lunas,"",5100000.0,0.0
10/01/2025,Faktur Pembelian,JL.2501.03552,CANDRA (BLESSING),Lunas,"",6025000.0,0.0
10/01/2025,Faktur Pembelian,JL.2501.03554,CANDRA (BLESSING),Lunas,"",20680000.0,0.0
10/01/2025,Faktur Pembelian,00681472_036,PRIYO (K GALAXY),Lunas,"",15210000.0,0.0
10/01/2025,Faktur Pembelian,PJL-25-01-00091,PT. Surya Makmur Kreasindo (HJ),Lunas,"",4800000.0,0.0
10/01/2025,Faktur Pembelian,00681440_036,PRIYO (K GALAXY),Lunas,"",5680000.0,0.0
11/01/2025,Faktur Pembelian,16208,FIKTIF BELI,Lunas,"",1125000.0,0.0
11/01/2025,Faktur Pembelian,16209,ONLINE,Lunas,"",520000.0,0.0
11/01/2025,Faktur Pembelian,JL.2501.03653,CANDRA (BLESSING),Lunas,"",23525000.0,0.0
11/01/2025,Faktur Pembelian,JL.2501.03691,CANDRA (BLESSING),Lunas,"",13450000.0,0.0
11/01/2025,Faktur Pembelian,JL.2501.03695,CANDRA (BLESSING),Lunas,"",13670000.0,0.0
11/01/2025,Faktur Pembelian,16210,HARAPAN BARU,Lunas,"",3500000.0,0.0
11/01/2025,Faktur Pembelian,16211,FIKTIF BELI,Lunas,"",124000.0,0.0
11/01/2025,Faktur Pembelian,002030,LILI (PLATINUM),Lunas,"",990000.0,0.0
11/01/2025,Faktur Pembelian,FK 9629,BETA COM,Lunas,"",10824000.0,0.0
11/01/2025,Faktur Pembelian,JKT-JKT01A-PC25011757,AGRES IT,Lunas,"",0.0,0.0
11/01/2025,Faktur Pembelian,002029,LILI (PLATINUM),Lunas,"",14850000.0,0.0
12/01/2025,Faktur Pembelian,16214,ONLINE,Lunas,"",1100000.0,0.0
12/01/2025,Faktur Pembelian,16215,ONLINE,Lunas,"",1100000.0,0.0
12/01/2025,Faktur Pembelian,16216,FIKTIF BELI,Lunas,"",124000.0,0.0
13/01/2025,Faktur Pembelian,16217,GUDANG AKSESORIES SURABAYA (KURNIAWAN),Lunas,"",10500000.0,0.0
13/01/2025,Faktur Pembelian,16218,CV.MITRA TEGUH DISTRIBUSI EPRINT MATARAM,Lunas,"",2794195.999992,0.0
13/01/2025,Faktur Pembelian,JL.2501.04256,CANDRA (BLESSING),Lunas,"",16050000.0,0.0
13/01/2025,Faktur Pembelian,JL.2501.04284,CANDRA (BLESSING),Lunas,"",148000.0,0.0
13/01/2025,Faktur Pembelian,ONLINE SBY / INV/2025/007987,WULAN (DISCOUNT NOTEBOOK),Lunas,"",350000.0,0.0
13/01/2025,Faktur Pembelian,002031,LILI (PLATINUM),Lunas,"",975000.0,0.0
13/01/2025,Faktur Pembelian,JKT-JKT01A-NC25010148,AGRES IT,Lunas,"",13575000.0,0.0
13/01/2025,Faktur Pembelian,2501045,ANDY (JMK),Lunas,"",1525000.0,0.0
13/01/2025,Faktur Pembelian,JN-N/SBY//130125/001,PT. INDO WARNA MULIA ( ALFA INK ),Lunas,"",8600000.0,0.0
14/01/2025,Faktur Pembelian,JL.2501.04362,CANDRA (BLESSING),Lunas,"",9540000.0,0.0
14/01/2025,Faktur Pembelian,JL.2501.04363,CANDRA (BLESSING),Lunas,"",8790000.0,0.0
14/01/2025,Faktur Pembelian,16220,PT SUMBER BAHAGIA DIGITAL,Lunas,"",11320000.0,0.0
14/01/2025,Faktur Pembelian,FK9663,BETA COM,Lunas,"",17500000.0,0.0
15/01/2025,Faktur Pembelian,16221,FIKTIF BELI,Lunas,"",350000.0,0.0
15/01/2025,Faktur Pembelian,JL.2501.04957,CANDRA (BLESSING),Lunas,"",17220000.0,0.0
15/01/2025,Faktur Pembelian,JL.2501.04962,CANDRA (BLESSING),Lunas,"",28875000.0,0.0
15/01/2025,Faktur Pembelian,JL.2501.04976,CANDRA (BLESSING),Lunas,"",2030000.0,0.0
15/01/2025,Faktur Pembelian,PJL-25-01-00154,PT. Surya Makmur Kreasindo (HJ),Lunas,"",30974999.999994,0.0
15/01/2025,Faktur Pembelian,JL.2501.05200,CANDRA (BLESSING),Lunas,"",12375000.0,0.0
15/01/2025,Faktur Pembelian,16223,FIKTIF BELI,Lunas,"",124000.0,0.0
15/01/2025,Faktur Pembelian,16224,PAK USMAN BEL SEKOLAH,Lunas,"",2800000.0,0.0
15/01/2025,Faktur Pembelian,002032,LILI (PLATINUM),Lunas,"",7027000.0,0.0
15/01/2025,Faktur Pembelian,002033,LILI (PLATINUM),Lunas,"",900000.0,0.0
16/01/2025,Faktur Pembelian,16226,ONLINE,Lunas,"",11700000.0,0.0
16/01/2025,Faktur Pembelian,JL.2501.05264,CANDRA (BLESSING),Lunas,"",5350000.0,0.0
16/01/2025,Faktur Pembelian,16227,ONLINE,Lunas,"",2276000.0,0.0
16/01/2025,Faktur Pembelian,16228,TATIK (LEGENDA),Lunas,BELUM MASUK ,2750000.0,0.0
16/01/2025,Faktur Pembelian,JL.2501.05358,CANDRA (BLESSING),Lunas,"",6260000.0,0.0
16/01/2025,Faktur Pembelian,PJL-25-01-00157,PT. Surya Makmur Kreasindo (HJ),Lunas,"",28274999.999997,0.0
16/01/2025,Faktur Pembelian,JL.2501.05407,CANDRA (BLESSING),Lunas,"",8165000.0,0.0
16/01/2025,Faktur Pembelian,JL.2501.05532	,CANDRA (BLESSING),Lunas,"",5640000.0,0.0
16/01/2025,Faktur Pembelian,16230,FIKTIF BELI,Lunas,"",124000.0,0.0
16/01/2025,Faktur Pembelian,16231,FIKTIF BELI,Lunas,"",124000.0,0.0
16/01/2025,Faktur Pembelian,16232,FIKTIF BELI,Lunas,"",124000.0,0.0
16/01/2025,Faktur Pembelian,JL.2501.03849,CANDRA (BLESSING),Lunas,"",1265000.0,0.0
16/01/2025,Faktur Pembelian,JL5525010517,YULI (HP CENTRE),Lunas,"",22500000.0,0.0
16/01/2025,Faktur Pembelian,JL202500000211,EDISON ATK,Lunas,"",1350000.0,0.0
16/01/2025,Faktur Pembelian,JL202500000212,EDISON ATK,Lunas,"",1755000.0,0.0
16/01/2025,Faktur Pembelian,01202569713,AGUS (DORAN),Lunas,"",24000000.0,0.0
17/01/2025,Faktur Pembelian,JL.2501.05743,CANDRA (BLESSING),Lunas,"",18255000.0,0.0
17/01/2025,Faktur Pembelian,JL.2501.05716,CANDRA (BLESSING),Lunas,"",1305000.0,0.0
17/01/2025,Faktur Pembelian,JL.2501.05708,CANDRA (BLESSING),Lunas,"",28695000.0,0.0
17/01/2025,Faktur Pembelian,JL.2501.06023,CANDRA (BLESSING),Lunas,"",1200000.0,0.0
17/01/2025,Faktur Pembelian,16233,FIKTIF BELI,Lunas,"",124000.0,0.0
17/01/2025,Faktur Pembelian,ONLINE SBY / INV/2025/010880,WULAN (DISCOUNT NOTEBOOK),Lunas,"",548000.0,0.0
17/01/2025,Faktur Pembelian,JKT-JKT01A-NC25010243,AGRES IT,Lunas,"",47500000.0,0.0
17/01/2025,Faktur Pembelian,JKT-JKT01A-PC25012840,AGRES IT,Lunas,"",41900000.0,0.0
17/01/2025,Faktur Pembelian,JL5525010570,YULI (HP CENTRE),Lunas,"",100000.0,0.0
17/01/2025,Faktur Pembelian,JL5525010546,YULI (HP CENTRE),Lunas,"",24000000.0,0.0
17/01/2025,Faktur Pembelian,2501070,ANDY (JMK),Lunas,"",7900000.0,0.0
17/01/2025,Faktur Pembelian,JN-N/SBY//170125/001,PT. INDO WARNA MULIA ( ALFA INK ),Lunas,"",22000000.0,0.0
18/01/2025,Faktur Pembelian,JL.2501.06235,CANDRA (BLESSING),Lunas,"",585000.0,0.0
18/01/2025,Faktur Pembelian,JL.2501.06230,CANDRA (BLESSING),Lunas,"",28875000.0,0.0
18/01/2025,Faktur Pembelian,JL.2501.06298,CANDRA (BLESSING),Lunas,"",21160000.0,0.0
18/01/2025,Faktur Pembelian,JL.2501.06307,CANDRA (BLESSING),Lunas,"",2500000.0,0.0
18/01/2025,Faktur Pembelian,JL.2501.06334,CANDRA (BLESSING),Lunas,"",13970000.0,0.0
18/01/2025,Faktur Pembelian,JL.2501.06133,CANDRA (BLESSING),Lunas,"",4000000.0,0.0
18/01/2025,Faktur Pembelian,JKT-JKT01A-PC25012863,AGRES IT,Lunas,"",47350000.0,0.0
18/01/2025,Faktur Pembelian,ONLINE SBY / INV/2025/011521,WULAN (DISCOUNT NOTEBOOK),Lunas,"",1457000.0,0.0
19/01/2025,Faktur Pembelian,16234,IQ TRONIK,Lunas,"",12200000.0,0.0
19/01/2025,Faktur Pembelian,16235,FIKTIF BELI,Lunas,"",40000.0,0.0
19/01/2025,Faktur Pembelian,16236,FIKTIF BELI,Lunas,"",124000.0,0.0
20/01/2025,Faktur Pembelian,JL.2501.06473,CANDRA (BLESSING),Lunas,"",890000.0,0.0
20/01/2025,Faktur Pembelian,JL.2501.06469,CANDRA (BLESSING),Lunas,"",7760000.0,0.0
20/01/2025,Faktur Pembelian,JL.2501.06560,CANDRA (BLESSING),Lunas,"",23580000.0,0.0
20/01/2025,Faktur Pembelian,JL.2501.06619,CANDRA (BLESSING),Lunas,"",2960000.0,0.0
20/01/2025,Faktur Pembelian,16237,FIKTIF BELI,Lunas,"",290000.0,0.0
20/01/2025,Faktur Pembelian,S250120002,DYNAMICS MATARAM,Lunas,"",20125000.0,0.0
20/01/2025,Faktur Pembelian,JL.2501.06719,CANDRA (BLESSING),Lunas,"",13980000.0,0.0
20/01/2025,Faktur Pembelian,002036,LILI (PLATINUM),Lunas,BAYAR ,7880000.0,0.0
20/01/2025,Faktur Pembelian,002038,LILI (PLATINUM),Lunas,BAYAR ,650000.0,0.0
20/01/2025,Faktur Pembelian,ONLINE SBY / INV/2025/012636,WULAN (DISCOUNT NOTEBOOK),Lunas,"",305000.0,0.0
20/01/2025,Faktur Pembelian,FK 9707,BETA COM,Lunas,"",11100000.0,0.0
20/01/2025,Faktur Pembelian,JL5525010649,YULI (HP CENTRE),Lunas,"",11990000.0,0.0
20/01/2025,Faktur Pembelian,JL8825010016,YULI (HP CENTRE),Lunas,"",2450000.0,0.0
21/01/2025,Faktur Pembelian,16239,PT TERA DATA INDONUSA,Lunas,"",420000.0,0.0
21/01/2025,Faktur Pembelian,FK 9721,BETA COM,Lunas,"",29750000.0,0.0
21/01/2025,Faktur Pembelian,JKT-JKT01A-NC25010220,AGRES IT,Lunas,"MAMA MEI 

184.000.000 - 70.000.000 bayar = 114.000.000 - 25.000.000 = 89.000.000 - 4.750.000 = 84.250.000 - 50.000.000 19 06 25 = 34.250.000 - TF 50.000.000 20 06 25 = 15.750.000 LBH

NOTA INI SELESAI",184000000.0,0.0
21/01/2025,Faktur Pembelian,JL202500000299,EDISON ATK,Lunas,"",1755000.0,0.0
22/01/2025,Faktur Pembelian,16240,ONLINE,Lunas,"",780000.0,0.0
22/01/2025,Faktur Pembelian,JL.2501.07327,CANDRA (BLESSING),Lunas,"",900000.0,0.0
22/01/2025,Faktur Pembelian,JL.2501.07349,CANDRA (BLESSING),Lunas,"",35655000.0,0.0
22/01/2025,Faktur Pembelian,JL.2501.07412,CANDRA (BLESSING),Lunas,"",303000.0,0.0
22/01/2025,Faktur Pembelian,SSORDTDI-25011018,PT TERA DATA INDONUSA,Lunas,"",440000.0,0.0
22/01/2025,Faktur Pembelian,002040,LILI (PLATINUM),Lunas,BAYAR ,725000.0,0.0
22/01/2025,Faktur Pembelian,FK 9740,BETA COM,Lunas,"",31050000.0,0.0
23/01/2025,Faktur Pembelian,JL.2501.07689,CANDRA (BLESSING),Lunas,"",10490000.0,0.0
23/01/2025,Faktur Pembelian,JL.2501.07808,CANDRA (BLESSING),Lunas,"",2560000.0,0.0
23/01/2025,Faktur Pembelian,JL.2501.07821,CANDRA (BLESSING),Lunas,"",24000000.0,0.0
23/01/2025,Faktur Pembelian,JL.2501.07907,CANDRA (BLESSING),Lunas,"",12095000.0,0.0
23/01/2025,Faktur Pembelian,16242,FIKTIF BELI,Lunas,"",4080000.0,0.0
23/01/2025,Faktur Pembelian,002041,LILI (PLATINUM),Lunas,BAYAR ,1940000.0,0.0
23/01/2025,Faktur Pembelian,00682315_036,PRIYO (K GALAXY),Lunas,"",1375000.0,0.0
23/01/2025,Faktur Pembelian,FK 9748,BETA COM,Lunas,"",19296000.0,0.0
23/01/2025,Faktur Pembelian,01202598553,AGUS (DORAN),Lunas,"",24000000.0,0.0
23/01/2025,Faktur Pembelian,JN-N/2BY//230125/005,PT. INDO WARNA MULIA ( ALFA INK ),Lunas,"",5500000.0,0.0
24/01/2025,Faktur Pembelian,16243,FIKTIF BELI,Lunas,"",187500.0,0.0
24/01/2025,Faktur Pembelian,JL.2501.08344,CANDRA (BLESSING),Lunas,"",5380000.0,0.0
24/01/2025,Faktur Pembelian,jl.2501.08341,CANDRA (BLESSING),Lunas,"",5170000.0,0.0
24/01/2025,Faktur Pembelian,JL.2501.08351,CANDRA (BLESSING),Lunas,"",1020000.0,0.0
24/01/2025,Faktur Pembelian,002044,LILI (PLATINUM),Lunas,BAYAR ,655000.0,0.0
24/01/2025,Faktur Pembelian,002043,LILI (PLATINUM),Lunas,BAYAR ,1350000.0,0.0
24/01/2025,Faktur Pembelian,16252,PT TERA DATA INDONUSA,Lunas,"",200000.0,0.0
24/01/2025,Faktur Pembelian,012025101416,AGUS (DORAN),Lunas,"",10575000.0,0.0
25/01/2025,Faktur Pembelian,JL.2501.08421,CANDRA (BLESSING),Lunas,"",625000.0,0.0
25/01/2025,Faktur Pembelian,16245,FIKTIF BELI,Lunas,"",1500000.0,0.0
25/01/2025,Faktur Pembelian,JL.2501.08482,CANDRA (BLESSING),Lunas,"",7080000.0,0.0
25/01/2025,Faktur Pembelian,16246,ONLINE,Lunas,"",285000.0,0.0
25/01/2025,Faktur Pembelian,16247,ONLINE,Lunas,"",232000.0,0.0
25/01/2025,Faktur Pembelian,jl.2501.08658,CANDRA (BLESSING),Lunas,"",11450000.0,0.0
25/01/2025,Faktur Pembelian,16248,KETUT DUARAYASA SUPLAYER,Lunas,"",12000000.0,0.0
26/01/2025,Faktur Pembelian,16249,FIKTIF BELI,Lunas,"",124000.0,0.0
26/01/2025,Faktur Pembelian,16250,PT TERA DATA INDONUSA,Lunas,"",420000.0,0.0
27/01/2025,Faktur Pembelian,JKT-JKT01A-PC25013942,AGRES IT,Lunas,POTONG ECN 1JT,44000000.0,0.0
28/01/2025,Faktur Pembelian,PJL-25-01-00244,PT. Surya Makmur Kreasindo (HJ),Lunas,"",38074999.999992,0.0
28/01/2025,Faktur Pembelian,JL.2501.08842,CANDRA (BLESSING),Lunas,"",1300000.0,0.0
28/01/2025,Faktur Pembelian,JL.2501.08843,CANDRA (BLESSING),Lunas,"",29138000.0,0.0
28/01/2025,Faktur Pembelian,JL.2501.08844,CANDRA (BLESSING),Lunas,"",12975000.0,0.0
28/01/2025,Faktur Pembelian,JL.2501.08845,CANDRA (BLESSING),Lunas,"",28625000.0,0.0
28/01/2025,Faktur Pembelian,JL.2501.08848,CANDRA (BLESSING),Lunas,"",22500000.0,0.0
28/01/2025,Faktur Pembelian,JL.2501.08872,CANDRA (BLESSING),Lunas,"",900000.0,0.0
28/01/2025,Faktur Pembelian,16253,ONLINE,Lunas,"",280000.0,0.0
28/01/2025,Faktur Pembelian,JL.2501.08881,CANDRA (BLESSING),Lunas,"",94000000.0,0.0
28/01/2025,Faktur Pembelian,JL.2501.08935,CANDRA (BLESSING),Lunas,"",22500000.0,0.0
28/01/2025,Faktur Pembelian,JL.2501.09054,CANDRA (BLESSING),Lunas,"",760000.0,0.0
28/01/2025,Faktur Pembelian,16254,ONLINE,Lunas,"",210000.0,0.0
30/01/2025,Faktur Pembelian,00682522_036,PRIYO (K GALAXY),Lunas,"",750000.0,0.0
30/01/2025,Faktur Pembelian,FK 9778 ,BETA COM,Lunas,"",9880000.0,0.0
30/01/2025,Faktur Pembelian,16260,PT TERA DATA INDONUSA,Lunas,"",420000.0,0.0
31/01/2025,Faktur Pembelian,JL/24/10/00000392,CV. NOAH SEJAHTERA ABADI,Lunas,SSD KEMBALI ,4192000.0,0.0
31/01/2025,Faktur Pembelian,JL.2501.09890,CANDRA (BLESSING),Lunas,"",9905000.0,0.0
31/01/2025,Faktur Pembelian,JL.2501.10031,CANDRA (BLESSING),Lunas,"",2000000.0,0.0
31/01/2025,Faktur Pembelian,JL.2501.09775,CANDRA (BLESSING),Lunas,"",6245000.0,0.0
31/01/2025,Faktur Pembelian,JL.2501.10129,CANDRA (BLESSING),Lunas,"",23785000.0,0.0
31/01/2025,Faktur Pembelian,002046,LILI (PLATINUM),Lunas,BAYAR ,960000.0,0.0
31/01/2025,Faktur Pembelian,JL.2501.10274,CANDRA (BLESSING),Lunas,"",8165000.0,0.0
31/01/2025,Faktur Pembelian,JL5525010955,YULI (HP CENTRE),Lunas,"",30000000.0,0.0
31/01/2025,Faktur Pembelian,00682633_036,PRIYO (K GALAXY),Lunas,"",2580000.0,0.0
01/02/2025,Faktur Pembelian,PJL-25-02-00001,PT. Surya Makmur Kreasindo (HJ),Lunas,"",20649999.999996,0.0
01/02/2025,Faktur Pembelian,JL.2501.10288,CANDRA (BLESSING),Lunas,"",34350000.000002,0.0
01/02/2025,Faktur Pembelian,16257,FIKTIF BELI,Lunas,"",124000.0,0.0
01/02/2025,Faktur Pembelian,16258,FIKTIF BELI,Lunas,"",124000.0,0.0
01/02/2025,Faktur Pembelian,16259,TERMINAL GAME,Lunas,"",1475000.0,0.0
01/02/2025,Faktur Pembelian,00682662_036,PRIYO (K GALAXY),Lunas,"",5850000.0,0.0
