Tanggal,Tipe Transaksi,Nomor Transaksi,Nama Panggilan,Status Hari Ini,Memo,Total,Sisa Tagihan
03/07/2024,Faktur Pembelian,ONLINE SBY / INV/2024/105574,WULAN (DISCOUNT NOTEBOOK),Lunas,"",1593000.0,0.0
03/07/2024,Faktur Pembelian,JL5524070192,YULI (HP CENTRE),Lunas,"",35800000.0,0.0
03/07/2024,Faktur Pembelian,15672,AGRES IT,Lunas,"",0.0,0.0
04/07/2024,Faktur Pembelian,JL.2407.01553,CANDRA (BLESSING),Lunas,"",480000.0,0.0
04/07/2024,Faktur Pembelian,JL.2407.01551,CANDRA (BLESSING),Lunas,"",21575000.0,0.0
04/07/2024,Faktur Pembelian,15652,KO AMIN PIGURA,Lunas,REFISI NOTA ,3300000.0,0.0
04/07/2024,Faktur Pembelian,JL.2407.01582,CANDRA (BLESSING),Lunas,"",8630000.0,0.0
04/07/2024,Faktur Pembelian,15653,TATIK (LEGENDA),Lunas,"",2381500.000003,0.0
04/07/2024,Faktur Pembelian,240700121,CV. BALI IT SOLUSI (ENY),Lunas,"",23400000.0,0.0
04/07/2024,Faktur Pembelian,001860,LILI (PLATINUM),Lunas,"",1020000.0,0.0
04/07/2024,Faktur Pembelian,07202410885,AGUS (DORAN),Lunas,SALAH KIRIM WR 820N,20520000.0,0.0
04/07/2024,Faktur Pembelian,24070469,DWI DUTA SARANA COMPUTER SURABAYA,Lunas,"",2950000.0,0.0
04/07/2024,Faktur Pembelian,ONLINE SBY / INV/2024/105787,WULAN (DISCOUNT NOTEBOOK),Lunas,"",2143999.999998,0.0
05/07/2024,Faktur Pembelian,15656,FIKTIF BELI,Lunas,"",156000.0,0.0
05/07/2024,Faktur Pembelian,JL.2407.01769,CANDRA (BLESSING),Lunas,"",48100000.0,0.0
05/07/2024,Faktur Pembelian,15658,FIKTIF BELI,Lunas,"",709999.99986,0.0
05/07/2024,Faktur Pembelian,15659,CANON BALI,Lunas,"",2494900.000003,0.0
05/07/2024,Faktur Pembelian,JL.2407.01759,CANDRA (BLESSING),Lunas,"",1010000.0,0.0
05/07/2024,Faktur Pembelian,JKT-JKT01A-NC24070366,AGRES IT,Lunas,"",23225000.0,0.0
05/07/2024,Faktur Pembelian,JKT-JKT01A-PC24070924,AGRES IT,Lunas,"",19100000.0,0.0
06/07/2024,Faktur Pembelian,JL.2407.02167,CANDRA (BLESSING),Lunas,"",28470000.0,0.0
06/07/2024,Faktur Pembelian,JL.2407.02152,CANDRA (BLESSING),Lunas,"",5173000.0,0.0
06/07/2024,Faktur Pembelian,JL.2407.02188,CANDRA (BLESSING),Lunas,"",17685000.0,0.0
06/07/2024,Faktur Pembelian,JL.2407.02206,CANDRA (BLESSING),Lunas,"",551000.0,0.0
06/07/2024,Faktur Pembelian,15660,ONLINE,Lunas,"",96000.0,0.0
06/07/2024,Faktur Pembelian,JL.2407.02372,CANDRA (BLESSING),Lunas,"",11790000.0,0.0
06/07/2024,Faktur Pembelian,JL.2407.02363,CANDRA (BLESSING),Lunas,"",1075000.0,0.0
06/07/2024,Faktur Pembelian,JL.2407.02354,CANDRA (BLESSING),Lunas,"",775000.0,0.0
06/07/2024,Faktur Pembelian,2401725,WAHANA,Lunas,"",8685000.0,0.0
06/07/2024,Faktur Pembelian,JL.2407.02263,CANDRA (BLESSING),Lunas,"",600000.0,0.0
06/07/2024,Faktur Pembelian,00668038_036,PRIYO (K GALAXY),Lunas,"",7020000.0,0.0
07/07/2024,Faktur Pembelian,001862,LILI (PLATINUM),Lunas,"",2000000.0,0.0
08/07/2024,Faktur Pembelian,JL.2407.02585,CANDRA (BLESSING),Lunas,"",66590000.0,0.0
08/07/2024,Faktur Pembelian,JL.2407.02586,CANDRA (BLESSING),Lunas,"",5260000.0,0.0
08/07/2024,Faktur Pembelian,15662,EKO HASAN,Lunas,"",418999.999998,0.0
08/07/2024,Faktur Pembelian,JL.2407.02811,CANDRA (BLESSING),Lunas,"",10780000.0,0.0
08/07/2024,Faktur Pembelian,JL.2407.02834,CANDRA (BLESSING),Lunas,"",11920000.0,0.0
08/07/2024,Faktur Pembelian,JL.2407.02892,CANDRA (BLESSING),Lunas,"",2930000.0,0.0
08/07/2024,Faktur Pembelian,JL.2407.02902,CANDRA (BLESSING),Lunas,"",16370000.0,0.0
08/07/2024,Faktur Pembelian,15663,IQ TRONIK,Lunas,"",3435000.0,0.0
08/07/2024,Faktur Pembelian,15664,FIKTIF BELI,Lunas,"",600000.0,0.0
08/07/2024,Faktur Pembelian,001864,LILI (PLATINUM),Lunas,"",870000.0,0.0
08/07/2024,Faktur Pembelian,PJL-24-07-00141,PT. Surya Makmur Kreasindo (HJ),Lunas,"",6450000.0,0.0
08/07/2024,Faktur Pembelian,001863,LILI (PLATINUM),Lunas,"",13725000.0,0.0
09/07/2024,Faktur Pembelian,15665,OBOR MAS BELI,Lunas,"",550000.000024,0.0
09/07/2024,Faktur Pembelian,15666,KO ROBBY,Lunas,"",177595.56,0.0
09/07/2024,Faktur Pembelian,JL.2407.03043,CANDRA (BLESSING),Lunas,"",27534000.0,0.0
09/07/2024,Faktur Pembelian,15667,HARAPAN BARU,Lunas,"",5475000.0,0.0
09/07/2024,Faktur Pembelian,JL.2407.03178,CANDRA (BLESSING),Lunas,"",4635000.0,0.0
09/07/2024,Faktur Pembelian,001866,LILI (PLATINUM),Lunas,"",710000.0,0.0
09/07/2024,Faktur Pembelian,07202434185,AGUS (DORAN),Lunas,"",11590000.0,0.0
09/07/2024,Faktur Pembelian,24070896,DWI DUTA SARANA COMPUTER SURABAYA,Lunas,"",2950000.0,0.0
09/07/2024,Faktur Pembelian,JL5524070622,YULI (HP CENTRE),Lunas,INDOMIE,18500000.0,0.0
09/07/2024,Faktur Pembelian,2407043,ANDY (JMK),Lunas,"",23850000.0,0.0
10/07/2024,Faktur Pembelian,PJL-24-07-00193,PT. Surya Makmur Kreasindo (HJ),Lunas,"",28499999.999999,0.0
10/07/2024,Faktur Pembelian,15669,FIKTIF BELI,Lunas,"",70000.0,0.0
10/07/2024,Faktur Pembelian,15670,AIRAV,Lunas,"",372000.0,0.0
10/07/2024,Faktur Pembelian,15671,FIKTIF BELI,Lunas,"",93000.0,0.0
10/07/2024,Faktur Pembelian,ONLINE SBY  / INV/2024/109955,WULAN (DISCOUNT NOTEBOOK),Lunas,"",331999.999998,0.0
10/07/2024,Faktur Pembelian,00668302_036,PRIYO (K GALAXY),Lunas,"",600000.0,0.0
10/07/2024,Faktur Pembelian,001867,LILI (PLATINUM),Lunas,"",780000.0,0.0
10/07/2024,Faktur Pembelian,JKT-JKT01A-PC24071891,AGRES IT,Lunas,"",23375000.0,0.0
10/07/2024,Faktur Pembelian,FK 7617,BETA COM,Lunas,"",22188000.0,0.0
11/07/2024,Faktur Pembelian,JL.2407.04265,CANDRA (BLESSING),Lunas,"",13340000.0,0.0
11/07/2024,Faktur Pembelian,JL.2407.04201,CANDRA (BLESSING),Lunas,"",4025000.0,0.0
11/07/2024,Faktur Pembelian,07202448913,AGUS (DORAN),Lunas,"",724500.0,0.0
11/07/2024,Faktur Pembelian,ONLINE SBY / INV/2024/110301,WULAN (DISCOUNT NOTEBOOK),Lunas,"",252000.0,0.0
11/07/2024,Faktur Pembelian,07202446262,AGUS (DORAN),Lunas,"",24000000.0,0.0
11/07/2024,Faktur Pembelian,JN-N/SBY//110724/002,PT. INDO WARNA MULIA ( ALFA INK ),Lunas,"",685000.0,0.0
11/07/2024,Faktur Pembelian,JL202400002563,EDISON ATK,Lunas,"",2700000.0,0.0
12/07/2024,Faktur Pembelian,JL.2407.04472,CANDRA (BLESSING),Lunas,"",2030000.0,0.0
12/07/2024,Faktur Pembelian,JL.2407.04689,CANDRA (BLESSING),Lunas,"",3760000.0,0.0
12/07/2024,Faktur Pembelian,15674,CANON BALI,Lunas,"",1488509.999999,0.0
12/07/2024,Faktur Pembelian,15675,CANON BALI,Lunas,"",549450.0,0.0
12/07/2024,Faktur Pembelian,JL5524070864,YULI (HP CENTRE),Lunas,"",26700000.0,0.0
12/07/2024,Faktur Pembelian,001868,LILI (PLATINUM),Lunas,"",6150000.0,0.0
13/07/2024,Faktur Pembelian,15676,FIKTIF BELI,Lunas,"",156000.0,0.0
13/07/2024,Faktur Pembelian,JL.2407.04837,CANDRA (BLESSING),Lunas,"",2385000.0,0.0
13/07/2024,Faktur Pembelian,JL.2407.04829,CANDRA (BLESSING),Lunas,"",8225000.0,0.0
13/07/2024,Faktur Pembelian,JL.2407.04766,CANDRA (BLESSING),Lunas,"

ROUTER BATAL ",40835000.000002,0.0
13/07/2024,Faktur Pembelian,JL.2407.04843,CANDRA (BLESSING),Lunas,"",1605000.0,0.0
13/07/2024,Faktur Pembelian,15677,FIKTIF BELI,Lunas,"",709999.99986,0.0
13/07/2024,Faktur Pembelian,15678,ONLINE,Lunas,"",200000.0,0.0
13/07/2024,Faktur Pembelian,JL.2407.04991,CANDRA (BLESSING),Lunas,"",830000.0,0.0
13/07/2024,Faktur Pembelian,JL.2407.04753,CANDRA (BLESSING),Lunas,"",1965000.0,0.0
13/07/2024,Faktur Pembelian,2407063,ANDY (JMK),Lunas,"",6650000.0,0.0
13/07/2024,Faktur Pembelian,001870,LILI (PLATINUM),Lunas,"",5725000.0,0.0
13/07/2024,Faktur Pembelian,5491,GUDANG AKSESORIES SURABAYA (KURNIAWAN),Lunas,"",7635000.0,0.0
14/07/2024,Faktur Pembelian,15679,ULTIMATE,Lunas,"",5492520.000016,0.0
14/07/2024,Faktur Pembelian,15680,LEGALA,Lunas,"",1500000.0,0.0
14/07/2024,Faktur Pembelian,15681,FIKTIF BELI,Lunas,"",156000.0,0.0
15/07/2024,Faktur Pembelian,JL.2407.05138,CANDRA (BLESSING),Lunas,"",14430000.0,0.0
15/07/2024,Faktur Pembelian,JL.2407.05142,CANDRA (BLESSING),Lunas,"",12895000.0,0.0
15/07/2024,Faktur Pembelian,JL.2407.05231,CANDRA (BLESSING),Lunas,"",155000.0,0.0
15/07/2024,Faktur Pembelian,PJL-24-07-00302,PT. Surya Makmur Kreasindo (HJ),Lunas,"",36444999.999999,0.0
15/07/2024,Faktur Pembelian,15683,FIKTIF BELI,Lunas,"",1599999.999895,0.0
15/07/2024,Faktur Pembelian,JL5524071073,YULI (HP CENTRE),Lunas,"",28200000.0,0.0
15/07/2024,Faktur Pembelian,15685,FIKTIF BELI,Lunas,"",93000.0,0.0
15/07/2024,Faktur Pembelian,2401774,WAHANA,Lunas,"",5100000.0,0.0
15/07/2024,Faktur Pembelian,07202458979,AGUS (DORAN),Lunas,"",10704000.0,0.0
16/07/2024,Faktur Pembelian,15686,ONLINE,Lunas,"",1596000.0,0.0
16/07/2024,Faktur Pembelian,JL.2407.05617,CANDRA (BLESSING),Lunas,"",13340000.0,0.0
16/07/2024,Faktur Pembelian,15687,FIKTIF BELI,Lunas,"",156000.0,0.0
16/07/2024,Faktur Pembelian,JL.2407.05771,CANDRA (BLESSING),Lunas,"",6765000.0,0.0
16/07/2024,Faktur Pembelian,JL.2407.05761,CANDRA (BLESSING),Lunas,"",10660000.0,0.0
16/07/2024,Faktur Pembelian,JL.2407.05802,CANDRA (BLESSING),Lunas,"",1130000.0,0.0
16/07/2024,Faktur Pembelian,JL.2407.05831,CANDRA (BLESSING),Lunas,"",6110000.0,0.0
16/07/2024,Faktur Pembelian,15688,HARAPAN BARU,Lunas,"",1725000.0,0.0
16/07/2024,Faktur Pembelian,JL5524070818,YULI (HP CENTRE),Lunas,"",26700000.0,0.0
17/07/2024,Faktur Pembelian,15689,ENDRA TELKOMSEL,Lunas,"",2000000.0,0.0
17/07/2024,Faktur Pembelian,JL.2407.05960,CANDRA (BLESSING),Lunas,"",9750000.0,0.0
17/07/2024,Faktur Pembelian,JL.2407.06005,CANDRA (BLESSING),Lunas,"",1990000.0,0.0
17/07/2024,Faktur Pembelian,15691,PT. INDO WARNA MULIA ( ALFA INK ),Lunas,"",0.0,0.0
17/07/2024,Faktur Pembelian,15692,OBOR MAS BELI,Lunas,"",254999.999988,0.0
17/07/2024,Faktur Pembelian,15693,KO AMIN PIGURA,Lunas,"",540000.0,0.0
17/07/2024,Faktur Pembelian,ACJ01/01/FP/2407/AG00030,PT. ANGKASA CERAH JAYA,Lunas,"",24950000.0,0.0
17/07/2024,Faktur Pembelian,15704,PT TERA DATA INDONUSA,Lunas,"",420000.0,0.0
18/07/2024,Faktur Pembelian,15694,FIKTIF BELI,Lunas,"",93000.0,0.0
18/07/2024,Faktur Pembelian,JL.2407.06328,CANDRA (BLESSING),Lunas,"",1864000.0,0.0
18/07/2024,Faktur Pembelian,ACJ01/01/FP/2407/AH00012,PT. ANGKASA CERAH JAYA,Lunas,"",4700000.0,0.0
18/07/2024,Faktur Pembelian,001874,LILI (PLATINUM),Lunas,"",750000.0,0.0
18/07/2024,Faktur Pembelian,JL202400002680,EDISON ATK,Lunas,"",2925000.0,0.0
19/07/2024,Faktur Pembelian,15696,KO AMIN PIGURA,Lewat Jatuh Tempo,HITAM SMUA ,1263500.0,1263500.0
19/07/2024,Faktur Pembelian,JL.2407.06719,CANDRA (BLESSING),Lunas,"",8480000.0,0.0
19/07/2024,Faktur Pembelian,JL.2407.06718,CANDRA (BLESSING),Lunas,"",5330000.0,0.0
19/07/2024,Faktur Pembelian,JL.2407.07042,CANDRA (BLESSING),Lunas,"",10145000.0,0.0
19/07/2024,Faktur Pembelian,240700559,CV. BALI IT SOLUSI (ENY),Lunas,"",22000000.0,0.0
19/07/2024,Faktur Pembelian,07202474844,AGUS (DORAN),Lunas,"",10733000.0,0.0
19/07/2024,Faktur Pembelian,PJL-24-07-00421,PT. Surya Makmur Kreasindo (HJ),Lunas,"",31500000.000002,0.0
19/07/2024,Faktur Pembelian,JKT-JKT01A-NC24071363,AGRES IT,Lunas,"",23375000.0,0.0
20/07/2024,Faktur Pembelian,JL.2407.07146,CANDRA (BLESSING),Lunas,"",3600000.0,0.0
20/07/2024,Faktur Pembelian,JL.2407.07213,CANDRA (BLESSING),Lunas,"",12825000.0,0.0
20/07/2024,Faktur Pembelian,JL.2407.07318,CANDRA (BLESSING),Lunas,"",13350000.0,0.0
20/07/2024,Faktur Pembelian,15698,FIKTIF BELI,Lunas,"",220000.0,0.0
20/07/2024,Faktur Pembelian,SBY-SBY01A-PC24070522,AGRES IT,Lunas,"",28050000.0,0.0
20/07/2024,Faktur Pembelian,SBY-SBY01A-NC24070362,AGRES IT,Lunas,"",18700000.0,0.0
20/07/2024,Faktur Pembelian,JL5524071441,YULI (HP CENTRE),Lunas,"",1785000.0,0.0
20/07/2024,Faktur Pembelian,JL5524071414,YULI (HP CENTRE),Lunas,"",1500000.0,0.0
20/07/2024,Faktur Pembelian,ONLINE SBY/INV/2024/116860,WULAN (DISCOUNT NOTEBOOK),Lunas,"",476000.0,0.0
20/07/2024,Faktur Pembelian,ONLINE SBY /INV/2024/116766,WULAN (DISCOUNT NOTEBOOK),Lunas,"",2377999.999998,0.0
20/07/2024,Faktur Pembelian,JL5524071475,YULI (HP CENTRE),Lunas,"",16000000.0,0.0
20/07/2024,Faktur Pembelian,JL5524071474,YULI (HP CENTRE),Lunas,"",5200000.0,0.0
20/07/2024,Faktur Pembelian,JKT-JKT01A-NC24071390,AGRES IT,Lunas,"",93500000.0,0.0
21/07/2024,Faktur Pembelian,15699,FIKTIF BELI,Lunas,"",710000.0001,0.0
21/07/2024,Faktur Pembelian,15700,FIKTIF BELI,Lunas,"",10000.0,0.0
22/07/2024,Faktur Pembelian,15673,PIGURA KITA ( AMIN ),Lunas,"",1650000.0,0.0
22/07/2024,Faktur Pembelian,15701,GLOBAL FIBER OPTIC,Lunas,"",7500000.0,0.0
22/07/2024,Faktur Pembelian,JL.2407.07484,CANDRA (BLESSING),Lunas,"",7524999.999996,0.0
22/07/2024,Faktur Pembelian,JL.2407.07485,CANDRA (BLESSING),Lunas,"",3299999.999999,0.0
22/07/2024,Faktur Pembelian,JL.2407.07514,CANDRA (BLESSING),Lunas,"",10895000.0,0.0
22/07/2024,Faktur Pembelian,15702,FIKTIF BELI,Lunas,"",104000.0,0.0
22/07/2024,Faktur Pembelian,15703,ONLINE,Lunas,"",525000.0,0.0
22/07/2024,Faktur Pembelian,JL.2407.07440,CANDRA (BLESSING),Lunas,"",8070000.0,0.0
22/07/2024,Faktur Pembelian,JL.2407.07441,CANDRA (BLESSING),Lunas,"",1410000.0,0.0
22/07/2024,Faktur Pembelian,JL.2407.07439,CANDRA (BLESSING),Lunas,"",58950000.0,0.0
22/07/2024,Faktur Pembelian,JL.2407.07437,CANDRA (BLESSING),Lunas,"",38285000.0,0.0
22/07/2024,Faktur Pembelian,15705,ONLINE,Lunas,"",150000.0,0.0
22/07/2024,Faktur Pembelian,15706,IQ TRONIK,Lunas,"",5200000.0,0.0
22/07/2024,Faktur Pembelian,MD/INV2407/0427,CV.MITRA TEGUH DISTRIBUSI EPRINT MATARAM,Lunas,"",1407386.999968,0.0
22/07/2024,Faktur Pembelian,MD/INV2407/0426,CV.MITRA TEGUH DISTRIBUSI EPRINT MATARAM,Lunas,"",6963390.0,0.0
22/07/2024,Faktur Pembelian,240700632,CV. BALI IT SOLUSI (ENY),Lunas,"",11730000.0,0.0
22/07/2024,Faktur Pembelian,JL.2407.07763,CANDRA (BLESSING),Lunas,"",11790000.0,0.0
22/07/2024,Faktur Pembelian,JL.2407.07734,CANDRA (BLESSING),Lunas,"",7710000.0,0.0
22/07/2024,Faktur Pembelian,JL.2407.07810,CANDRA (BLESSING),Lunas,"",1110000.0,0.0
22/07/2024,Faktur Pembelian,D/24/01569/NTB,PT SAMAMAJU PRIMA NTB,Lunas,"",2074476.00024,0.00024
22/07/2024,Faktur Pembelian,001878,LILI (PLATINUM),Lunas,"",730000.0,0.0
22/07/2024,Faktur Pembelian,ONLINE SBY / INV/2024/117455,WULAN (DISCOUNT NOTEBOOK),Lunas,"",932000.0,0.0
22/07/2024,Faktur Pembelian,07202484212,AGUS (DORAN),Lunas,"",24000000.0,0.0
22/07/2024,Faktur Pembelian,07202484226,AGUS (DORAN),Lunas,"",7900000.0,0.0
22/07/2024,Faktur Pembelian,07202485349,AGUS (DORAN),Lunas,"",4800000.0,0.0
22/07/2024,Faktur Pembelian,JL202400002759,EDISON ATK,Lunas,"",396000.0,0.0
22/07/2024,Faktur Pembelian,00669265_036,PRIYO (K GALAXY),Lunas,"",1600000.0,0.0
22/07/2024,Faktur Pembelian,JL202400002782,EDISON ATK,Lunas,"",5400000.0,0.0
22/07/2024,Faktur Pembelian,FK 7726,BETA COM,Lunas,"",53477000.0,0.0
23/07/2024,Faktur Pembelian,15707,ONLINE,Lunas,"",270000.0,0.0
23/07/2024,Faktur Pembelian,JL.2407.08012,CANDRA (BLESSING),Lunas,"",465000.0,0.0
23/07/2024,Faktur Pembelian,JL.2407.08211,CANDRA (BLESSING),Lunas,"",2475000.0,0.0
23/07/2024,Faktur Pembelian,FK 7742,BETA COM,Lunas,"",18030000.0,0.0
23/07/2024,Faktur Pembelian,001880,LILI (PLATINUM),Lunas,"",570000.0,0.0
23/07/2024,Faktur Pembelian,00669438_036,PRIYO (K GALAXY),Lunas,"",2782000.0,0.0
24/07/2024,Faktur Pembelian,15709,ONLINE,Lunas,"",720000.0,0.0
24/07/2024,Faktur Pembelian,15710,ONLINE,Lunas,"",500000.0,0.0
24/07/2024,Faktur Pembelian,JL.2407.08344,CANDRA (BLESSING),Lunas,"",27284000.0,0.0
24/07/2024,Faktur Pembelian,JL.2407.08346,CANDRA (BLESSING),Lunas,"",3200000.0,0.0
24/07/2024,Faktur Pembelian,JL.2407.08480,CANDRA (BLESSING),Lunas,"",21130000.0,0.0
24/07/2024,Faktur Pembelian,D/24/01568/NTB,PT SAMAMAJU PRIMA NTB,Lunas,"",46437528.0,0.0
24/07/2024,Faktur Pembelian,JL.2407.08637,CANDRA (BLESSING),Lunas,"",4990000.0,0.0
24/07/2024,Faktur Pembelian,PJL-24-07-00579,PT. Surya Makmur Kreasindo (HJ),Lunas,"",47974999.99999,0.0
24/07/2024,Faktur Pembelian,001881,LILI (PLATINUM),Lunas,"",4350000.0,0.0
24/07/2024,Faktur Pembelian,24072569,DWI DUTA SARANA COMPUTER SURABAYA,Lunas,"",5900000.0,0.0
25/07/2024,Faktur Pembelian,JL.2407.08856,CANDRA (BLESSING),Lunas,"",8225000.0,0.0
25/07/2024,Faktur Pembelian,JL.2407.08787,CANDRA (BLESSING),Lunas,"",430000.0,0.0
25/07/2024,Faktur Pembelian,JL.2407.08780,CANDRA (BLESSING),Lunas,"",800000.0,0.0
25/07/2024,Faktur Pembelian,JL.2407.08783,CANDRA (BLESSING),Lunas,"",46950000.0,0.0
25/07/2024,Faktur Pembelian,15711,ONLINE,Lunas,"",2925000.0,0.0
25/07/2024,Faktur Pembelian,15712,HARAPAN BARU,Lunas,"",1750000.0,0.0
25/07/2024,Faktur Pembelian,FK 7773,BETA COM,Lunas,"",20888000.0,0.0
25/07/2024,Faktur Pembelian,JL.2407.08969,CANDRA (BLESSING),Lunas,"",1095000.0,0.0
25/07/2024,Faktur Pembelian,JL.2407.08968,CANDRA (BLESSING),Lunas,"",9695000.0,0.0
25/07/2024,Faktur Pembelian,JL.2407.08111,CANDRA (BLESSING),Lunas,"",1050000.0,0.0
25/07/2024,Faktur Pembelian,07202496786,AGUS (DORAN),Lunas,"",6950000.000004,0.0
25/07/2024,Faktur Pembelian,07202496657,AGUS (DORAN),Lunas,"",17759999.999946,0.0
25/07/2024,Faktur Pembelian,0066951_026,PRIYO (K GALAXY),Lunas,"",980000.0,0.0
25/07/2024,Faktur Pembelian,2407127,ANDY (JMK),Lunas,"",10200000.0,0.0
25/07/2024,Faktur Pembelian,00669549_036,PRIYO (K GALAXY),Lunas,"",8500000.0,0.0
26/07/2024,Faktur Pembelian,JL.2407.09179,CANDRA (BLESSING),Lunas,"",4035000.0,0.0
26/07/2024,Faktur Pembelian,15714,METRIX,Lunas,"",6240000.0,0.0
26/07/2024,Faktur Pembelian,JL.2407.09189,CANDRA (BLESSING),Lunas,"",49440000.0,0.0
26/07/2024,Faktur Pembelian,JL.2407.09194,CANDRA (BLESSING),Lunas,"",7100000.0,0.0
26/07/2024,Faktur Pembelian,JL.2407.09253,CANDRA (BLESSING),Lunas,"",1529000.0,0.0
26/07/2024,Faktur Pembelian,JL.2407.09267,CANDRA (BLESSING),Lunas,"",4035000.0,0.0
26/07/2024,Faktur Pembelian,00649358_044,PRIYO (K GALAXY),Lunas,"",9480000.0,0.0
26/07/2024,Faktur Pembelian,15717,PT TERA DATA INDONUSA,Lunas,"",150000.000001,0.0
26/07/2024,Faktur Pembelian,FK 7763,BETA COM,Lunas,"KO FELIX 



",43265000.0,0.0
26/07/2024,Faktur Pembelian,00669668_036,PRIYO (K GALAXY),Lunas,"",1130000.0,0.0
26/07/2024,Faktur Pembelian,2401834,WAHANA,Lunas,"SALAH KIRIM IP CAM 

SALAH KIRIM OUTDOOR DI KIRIM INDOOR",6045000.0,0.0
26/07/2024,Faktur Pembelian,JL.2407.09535,CANDRA (BLESSING),Lunas,"",780000.0,0.0
26/07/2024,Faktur Pembelian,001885,LILI (PLATINUM),Lunas,"",780000.0,0.0
26/07/2024,Faktur Pembelian,2407142,ANDY (JMK),Lunas,"",1900000.0,0.0
26/07/2024,Faktur Pembelian,001884,LILI (PLATINUM),Lunas,"",9327500.0,0.0
26/07/2024,Faktur Pembelian,FK 7785,BETA COM,Lunas,"",10320000.0,0.0
