Tanggal,Tipe Transaksi,Nomor Transaksi,Nama Panggilan,Status Hari Ini,Memo,Total,Sisa Tagihan
05/07/2022,Faktur Pembelian,13347,FIKTIF BELI,Lunas,"",1030000.0,0.0
05/07/2022,Faktur Pembelian,JL.2207.01632,CANDRA (BLESSING),Lunas,"",24783000.000002,0.0
05/07/2022,Faktur Pembelian,JL.2207.01653,CANDRA (BLESSING),Lunas,MAU BAYAR KS,4690000.0,0.0
05/07/2022,Faktur Pembelian,JL.2207.01650,CANDRA (BLESSING),Lunas,MAU BAYAR KS,18759999.999999,0.0
05/07/2022,Faktur Pembelian,JL.2207.01649,CANDRA (BLESSING),Lunas,MAU BAYAR KS,19859999.999999,0.0
05/07/2022,Faktur Pembelian,JL.2207.01648,CANDRA (BLESSING),Lunas,MAU BAYAR KS,9980000.0,0.0
05/07/2022,Faktur Pembelian,JL.2207.01647,CANDRA (BLESSING),Lunas,MAU BAYAR KS,14970000.0,0.0
05/07/2022,Faktur Pembelian,JL.2207.01644,CANDRA (BLESSING),Lunas,MAU BAYAR KS,20670000.0,0.0
05/07/2022,Faktur Pembelian,JL.2207.01635,CANDRA (BLESSING),Lunas,MAU BAYAR KS,19798000.0,0.0
05/07/2022,Faktur Pembelian,JL.2207.01637,CANDRA (BLESSING),Lunas,MAU BAYAR KS,4100000.0,0.0
05/07/2022,Faktur Pembelian,JL.2207.01748,CANDRA (BLESSING),Lunas,"",32820000.0,0.0
05/07/2022,Faktur Pembelian,ACJ01/01/FP/2207/XD00013,PT. ANGKASA CERAH JAYA,Lunas,"",87149999.999998,0.0
05/07/2022,Faktur Pembelian,JL00155463,WULAN (DISCOUNT NOTEBOOK),Lunas,"",322000.0,0.0
06/07/2022,Faktur Pembelian,JL.2207.02075,CANDRA (BLESSING),Lunas,"",14159999.999999,0.0
06/07/2022,Faktur Pembelian,JL.2207.02131,CANDRA (BLESSING),Lunas,"",2610000.0,0.0
06/07/2022,Faktur Pembelian,JL.2207.02108,CANDRA (BLESSING),Lunas,"",12085000.0,0.0
06/07/2022,Faktur Pembelian,JL.2207.02133,CANDRA (BLESSING),Lunas,"",15180000.0,0.0
06/07/2022,Faktur Pembelian,JL.2207.02164,CANDRA (BLESSING),Lunas,"",1710000.0,0.0
06/07/2022,Faktur Pembelian,13348,TATIK (LEGENDA),Lunas,"",17880000.0,0.0
07/07/2022,Faktur Pembelian,13349,FIKTIF BELI,Lunas,"",394999.999935,0.0
07/07/2022,Faktur Pembelian,13350,EKO HASAN,Lunas,"",343000.0,0.0
07/07/2022,Faktur Pembelian,13351,ONLINE,Lunas,"",135000.0,0.0
07/07/2022,Faktur Pembelian,001068,LILI (PLATINUM),Lunas,"",13175500.0,0.0
07/07/2022,Faktur Pembelian,JL5522070247,YULI (HP CENTRE),Lunas,CEK,21000000.0,0.0
08/07/2022,Faktur Pembelian,JL.2207.02854,CANDRA (BLESSING),Lunas,"",85347000.000001,0.0
08/07/2022,Faktur Pembelian,JL.2207.02856,CANDRA (BLESSING),Lunas,"",2565000.0,0.0
08/07/2022,Faktur Pembelian,13352,FIKTIF BELI,Lunas,"",117000.0,0.0
08/07/2022,Faktur Pembelian,13353,FIKTIF BELI,Lunas,"",400000.0,0.0
08/07/2022,Faktur Pembelian,13354,FIKTIF BELI,Lunas,"",712000.00015,0.0
08/07/2022,Faktur Pembelian,00614756_036,PRIYO (K GALAXY),Lunas,"",1155000.0,0.0
09/07/2022,Faktur Pembelian,JL.2207.03141,CANDRA (BLESSING),Lunas,"",174534000.0,0.0
09/07/2022,Faktur Pembelian,JL.2207.03332,CANDRA (BLESSING),Lunas,"",28892000.0,0.0
09/07/2022,Faktur Pembelian,JL.2207.03333,CANDRA (BLESSING),Lunas,"",27570000.000002,0.0
09/07/2022,Faktur Pembelian,JL.2207.03337,CANDRA (BLESSING),Lunas,"",5836000.0,0.0
09/07/2022,Faktur Pembelian,13355,FIKTIF BELI,Lunas,"",2900000.0,0.0
09/07/2022,Faktur Pembelian,13356,FIKTIF BELI,Lunas,"",1150000.0,0.0
11/07/2022,Faktur Pembelian,JL.2207.03461,CANDRA (BLESSING),Lunas,"ASUS UX435EAL SALAH KIRIM 
DI KIRIM DUAL CORE",31392000.0,0.0
11/07/2022,Faktur Pembelian,13358,FIKTIF BELI,Lunas,"",117000.0,0.0
11/07/2022,Faktur Pembelian,13359,TK WIJAYA,Lunas,"",9236249.999955,0.0
11/07/2022,Faktur Pembelian,13360,UCUP,Lunas,"",2900000.0,0.0
11/07/2022,Faktur Pembelian,13361,LEGALA,Lunas,"",1390000.0,0.0
11/07/2022,Faktur Pembelian,13362,FIKTIF BELI,Lunas,"",1030000.0,0.0
11/07/2022,Faktur Pembelian,13363,ONLINE,Lunas,"",8270000.0,0.0
11/07/2022,Faktur Pembelian,13364,FIKTIF BELI,Lunas,"",70000.0,0.0
11/07/2022,Faktur Pembelian,FK 9244,BETA COM,Lunas,"",36325000.0,0.0
12/07/2022,Faktur Pembelian,13365,TATIK (LEGENDA),Lunas,"",17880000.0,0.0
12/07/2022,Faktur Pembelian,13366,FIKTIF BELI,Lunas,"",729500.0,0.0
12/07/2022,Faktur Pembelian,13367,IQ TRONIK,Lunas,"",30200000.0,0.0
12/07/2022,Faktur Pembelian,JL00155967,WULAN (DISCOUNT NOTEBOOK),Lunas,REFISI KEY DI KIRIM KURANG,202000.0,0.0
12/07/2022,Faktur Pembelian,JL5522070447,YULI (HP CENTRE),Lunas,"",25975000.0,0.0
12/07/2022,Faktur Pembelian,072022231033,AGUS (DORAN),Lunas,"",9842000.0,0.0
13/07/2022,Faktur Pembelian,13368,FIKTIF BELI,Lunas,"",0.0,0.0
13/07/2022,Faktur Pembelian,JL.2207.04562,CANDRA (BLESSING),Lunas,"",11215000.0,0.0
13/07/2022,Faktur Pembelian,JL.2207.04637,CANDRA (BLESSING),Lunas,"",20245000.000001,0.0
13/07/2022,Faktur Pembelian,JL.2207.04553,CANDRA (BLESSING),Lunas,"",3160000.0,0.0
13/07/2022,Faktur Pembelian,13369,FIKTIF BELI,Lunas,"",146716.28,0.0
13/07/2022,Faktur Pembelian,13370,FIKTIF BELI,Lunas,"",720000.0,0.0
13/07/2022,Faktur Pembelian,JL.2207.04827,CANDRA (BLESSING),Lunas,"",4350000.0,0.0
13/07/2022,Faktur Pembelian,PJL-22-07-00289,PT. Surya Makmur Kreasindo (HJ),Lunas,"",28990000.000001,0.0
13/07/2022,Faktur Pembelian,00615066_036,PRIYO (K GALAXY),Lunas,"",23050000.0,0.0
14/07/2022,Faktur Pembelian,JL.2207.04937,CANDRA (BLESSING),Lunas,"",35625000.0,0.0
14/07/2022,Faktur Pembelian,13371,TATIK (LEGENDA),Lunas,"",7455000.0,0.0
14/07/2022,Faktur Pembelian,13372,FIKTIF BELI,Lunas,"",112500.0,0.0
14/07/2022,Faktur Pembelian,13373,FIKTIF BELI,Lunas,"",665000.0001,0.0
14/07/2022,Faktur Pembelian,JL.2207.05061,CANDRA (BLESSING),Lunas,"",5260000.0,0.0
14/07/2022,Faktur Pembelian,13374,FIKTIF BELI,Lunas,"",310000.0,0.0
14/07/2022,Faktur Pembelian,13375,CANON BALI,Lunas,"",919080.0,0.0
14/07/2022,Faktur Pembelian,JL.2207.05230,CANDRA (BLESSING),Lunas,"",20774999.999999,0.0
14/07/2022,Faktur Pembelian,JL.2207.05236,CANDRA (BLESSING),Lunas,"",1500000.0,0.0
14/07/2022,Faktur Pembelian,13376,CV SARANA DUTA SOLUSINDO,Lunas,"",9981000.0,0.0
14/07/2022,Faktur Pembelian,072022236429,AGUS (DORAN),Lunas,"",9727000.0,0.0
14/07/2022,Faktur Pembelian,JL5522070497,YULI (HP CENTRE),Lunas,"",28350000.000002,0.0
14/07/2022,Faktur Pembelian,001075,LILI (PLATINUM),Lunas,"",7537000.0,0.0
14/07/2022,Faktur Pembelian,FK 9278,BETA COM,Lunas,"",5712000.0,0.0
15/07/2022,Faktur Pembelian,13377,EKO HASAN,Lunas,"",153000.0,0.0
15/07/2022,Faktur Pembelian,JL.2207.05606,CANDRA (BLESSING),Lunas,KS 15 JULI,4690000.0,0.0
15/07/2022,Faktur Pembelian,JL.2207.05604,CANDRA (BLESSING),Lunas,KS 15 JULI,4690000.0,0.0
15/07/2022,Faktur Pembelian,JL.2207.05602,CANDRA (BLESSING),Lunas,KS 15 JULI,51299999.999998,0.0
15/07/2022,Faktur Pembelian,JL.2207.05601,CANDRA (BLESSING),Lunas,KS 15 JULI,8200000.0,0.0
15/07/2022,Faktur Pembelian,JL.2207.05600,CANDRA (BLESSING),Lunas,KS 15 JULI,4100000.0,0.0
15/07/2022,Faktur Pembelian,JL.2207.05599,CANDRA (BLESSING),Lunas,KS 15 JULI,24950000.0,0.0
15/07/2022,Faktur Pembelian,JL.2207.05679,CANDRA (BLESSING),Lunas,"",4580000.0,0.0
15/07/2022,Faktur Pembelian,001077,LILI (PLATINUM),Lunas,"",1550000.0,0.0
15/07/2022,Faktur Pembelian,072022238121,AGUS (DORAN),Lunas,"",1974000.0,0.0
16/07/2022,Faktur Pembelian,2205817,YOGA (WAHANA),Lunas,"",19000000.0,0.0
16/07/2022,Faktur Pembelian,13379,FIKTIF BELI,Lunas,"",260000.0,0.0
16/07/2022,Faktur Pembelian,13380,FIKTIF BELI,Lunas,"",2950000.0,0.0
16/07/2022,Faktur Pembelian,13381,FIKTIF BELI,Lunas,"",618000.0,0.0
16/07/2022,Faktur Pembelian,JL.2207.06108,CANDRA (BLESSING),Lunas,"",8920000.0,0.0
16/07/2022,Faktur Pembelian,JL00156229,WULAN (DISCOUNT NOTEBOOK),Lunas,"",389000.0,0.0
16/07/2022,Faktur Pembelian,001079,LILI (PLATINUM),Lunas,"",3980000.0,0.0
16/07/2022,Faktur Pembelian,PJL-22-07-00401,PT. Surya Makmur Kreasindo (HJ),Lunas,"",26650000.000001,0.0
16/07/2022,Faktur Pembelian,00615390_036,PRIYO (K GALAXY),Lunas,"",23250000.0,0.0
17/07/2022,Faktur Pembelian,13382,FIKTIF BELI,Lunas,"",150000.0,0.0
18/07/2022,Faktur Pembelian,13383,FIKTIF BELI,Lunas,"",310000.0,0.0
18/07/2022,Faktur Pembelian,13384,FIKTIF BELI,Lunas,"",720000.0,0.0
18/07/2022,Faktur Pembelian,JL.2207.06246,CANDRA (BLESSING),Lunas,"",48480000.000001,0.0
18/07/2022,Faktur Pembelian,JL.2207.06299,CANDRA (BLESSING),Lunas,"",6220000.0,0.0
18/07/2022,Faktur Pembelian,13385,FIKTIF BELI,Lunas,"",194000.0,0.0
18/07/2022,Faktur Pembelian,13386,TATIK (LEGENDA),Lunas,"",7505000.0,0.0
18/07/2022,Faktur Pembelian,13387,FIKTIF BELI,Lunas,"",450000.0,0.0
18/07/2022,Faktur Pembelian,JL.2207.06598,CANDRA (BLESSING),Lunas,"",2660000.0,0.0
18/07/2022,Faktur Pembelian,JL.2207.06595,CANDRA (BLESSING),Lunas,"",3890000.0,0.0
18/07/2022,Faktur Pembelian,JL.2207.06594,CANDRA (BLESSING),Lunas,"",9725000.0,0.0
18/07/2022,Faktur Pembelian,JL.2207.06570,CANDRA (BLESSING),Lunas,"",9620000.0,0.0
18/07/2022,Faktur Pembelian,JL.2207.06621,CANDRA (BLESSING),Lunas,"",3890000.0,0.0
18/07/2022,Faktur Pembelian,JL.2207.06619,CANDRA (BLESSING),Lunas,"",1985000.0,0.0
18/07/2022,Faktur Pembelian,13388,FIKTIF BELI,Lunas,"",65000.0,0.0
18/07/2022,Faktur Pembelian,13389,FIKTIF BELI,Lunas,"",0.0,0.0
18/07/2022,Faktur Pembelian,13390,FIKTIF BELI,Lunas,"",2060000.0,0.0
18/07/2022,Faktur Pembelian,FK 9305,BETA COM,Lunas,"",42825000.0,0.0
18/07/2022,Faktur Pembelian,2205936,YOGA (WAHANA),Lunas,"",41000000.0,0.0
18/07/2022,Faktur Pembelian,ACJ01/01/FP/2207/AH00036,PT. ANGKASA CERAH JAYA,Lunas,"",64959999.999997,0.0
18/07/2022,Faktur Pembelian,001080,LILI (PLATINUM),Lunas,"",420000.0,0.0
19/07/2022,Faktur Pembelian,13391,DWI DSC PAK BAMBANG CANON,Lunas,"",6000000.0,0.0
19/07/2022,Faktur Pembelian,JL.2207.06992,CANDRA (BLESSING),Lunas,"",12435000.0,0.0
19/07/2022,Faktur Pembelian,JL.2207.06962,CANDRA (BLESSING),Lunas,"",1120000.0,0.0
19/07/2022,Faktur Pembelian,JL.2207.07150,CANDRA (BLESSING),Lunas,"",14885000.0,0.0
19/07/2022,Faktur Pembelian,FK 9326,BETA COM,Lunas,"",21662000.0,0.0
19/07/2022,Faktur Pembelian,00615599_036,PRIYO (K GALAXY),Lunas,"",13180000.0,0.0
19/07/2022,Faktur Pembelian,00615604_036,PRIYO (K GALAXY),Lunas,"",2800000.0,0.0
19/07/2022,Faktur Pembelian,JL5522070729,YULI (HP CENTRE),Lunas,"",23499999.999999,0.0
20/07/2022,Faktur Pembelian,13393,FIKTIF BELI,Lunas,"",2300000.0,0.0
20/07/2022,Faktur Pembelian,13394,FIKTIF BELI,Lunas,"",0.0,0.0
20/07/2022,Faktur Pembelian,13395,FIKTIF BELI,Lunas,"",1750000.0,0.0
20/07/2022,Faktur Pembelian,13396,FIKTIF BELI,Lunas,"",1500000.0,0.0
20/07/2022,Faktur Pembelian,JL.2207.07120,CANDRA (BLESSING),Lunas,"",29770000.0,0.0
21/07/2022,Faktur Pembelian,13397,TATIK (LEGENDA),Lunas,"",17880000.0,0.0
21/07/2022,Faktur Pembelian,JL.2207.07683,CANDRA (BLESSING),Lunas,"",15845000.0,0.0
21/07/2022,Faktur Pembelian,JL.2207.07444,CANDRA (BLESSING),Lunas,"",152000.0,0.0
21/07/2022,Faktur Pembelian,JL.2207.07722,CANDRA (BLESSING),Lunas,"",5801000.0,0.0
21/07/2022,Faktur Pembelian,JL.2207.07821,CANDRA (BLESSING),Lunas,"",26369999.999997,0.0
21/07/2022,Faktur Pembelian,13398,PT SUMBER BAHAGIA DIGITAL,Lunas,"",22220000.0,0.0
21/07/2022,Faktur Pembelian,13399,TOKO HT,Lunas,"",86450000.0,0.0
21/07/2022,Faktur Pembelian,072022252683,AGUS (DORAN),Lunas,"",19950000.0,0.0
21/07/2022,Faktur Pembelian,00615840_036,PRIYO (K GALAXY),Lunas,"",4275000.0,0.0
21/07/2022,Faktur Pembelian,JL5522070820,YULI (HP CENTRE),Lunas,"",17699999.999999,0.0
21/07/2022,Faktur Pembelian,FK 9350,BETA COM,Lunas,"",13800000.0,0.0
22/07/2022,Faktur Pembelian,JL.2207.08029,CANDRA (BLESSING),Lunas,"

",26630000.0,0.0
22/07/2022,Faktur Pembelian,13403,EDO VGEN,Lunas,"",14000000.0,0.0
22/07/2022,Faktur Pembelian,13404,CANON BALI,Lunas,"",2997000.0,0.0
22/07/2022,Faktur Pembelian,JL.2207.08261,CANDRA (BLESSING),Lunas,"",21440000.0,0.0
22/07/2022,Faktur Pembelian,13406,TATIK (LEGENDA),Lunas,"",390000.0,0.0
22/07/2022,Faktur Pembelian,13407,TIMBUL SUBUR PLASTIK,Lunas,"",10959100.0,0.0
22/07/2022,Faktur Pembelian,001089,LILI (PLATINUM),Lunas,"",3080000.0,0.0
22/07/2022,Faktur Pembelian,JL202200003598,EDISON ATK,Lunas,"",9900000.0,0.0
22/07/2022,Faktur Pembelian,JL5522070844,YULI (HP CENTRE),Lunas,"",600000.0,0.0
22/07/2022,Faktur Pembelian,13441,TIMBUL SUBUR PLASTIK,Lunas,"",5590000.0,0.0
23/07/2022,Faktur Pembelian,D/22/00987/NTB,PT SAMAMAJU PRIMA NTB,Lunas,"",49755915.0792,0.0
23/07/2022,Faktur Pembelian,13408,ONLINE,Lunas,"",531000.0,0.0
23/07/2022,Faktur Pembelian,JL.2207.08918,CANDRA (BLESSING),Lunas,"",12660000.0,0.0
23/07/2022,Faktur Pembelian,JL00156748,WULAN (DISCOUNT NOTEBOOK),Lunas,"",264000.0,0.0
23/07/2022,Faktur Pembelian,JL00156776,WULAN (DISCOUNT NOTEBOOK),Lunas,"",165000.0,0.0
23/07/2022,Faktur Pembelian,001090,LILI (PLATINUM),Lunas,"",16792000.0,0.0
23/07/2022,Faktur Pembelian,FK 9372,BETA COM,Lunas,"",14900000.0,0.0
24/07/2022,Faktur Pembelian,13409,FIKTIF BELI,Lunas,"",665000.0001,0.0
24/07/2022,Faktur Pembelian,13410,ONLINE,Lunas,"",2300000.0,0.0
25/07/2022,Faktur Pembelian,13411,KO ROBBY,Lunas,"",147399.970003,0.0
25/07/2022,Faktur Pembelian,JL.2207.09114,CANDRA (BLESSING),Lunas,"",5200000.0,0.0
25/07/2022,Faktur Pembelian,JL.2207.09099,CANDRA (BLESSING),Lunas,"",13185000.0,0.0
25/07/2022,Faktur Pembelian,JL.2207.09096,CANDRA (BLESSING),Lunas,"",8342000.0,0.0
25/07/2022,Faktur Pembelian,JL.2207.09337,CANDRA (BLESSING),Lunas,"",1045000.0,0.0
25/07/2022,Faktur Pembelian,ACJ01/01/FP/2207/BE00012,PT. ANGKASA CERAH JAYA,Lunas,"",40000000.000004,0.0
25/07/2022,Faktur Pembelian,ACJ01/01.FP/2207/BE00013,PT. ANGKASA CERAH JAYA,Lunas,"",16200000.000002,0.0
25/07/2022,Faktur Pembelian,ACJ01/01/FP/2207/BE00015,PT. ANGKASA CERAH JAYA,Lunas,"",42840000.000004,0.0
25/07/2022,Faktur Pembelian,001095,LILI (PLATINUM),Lunas,"",700000.0,0.0
25/07/2022,Faktur Pembelian,00616070_036,PRIYO (K GALAXY),Lunas,"",725000.0,0.0
25/07/2022,Faktur Pembelian,00616133_036,PRIYO (K GALAXY),Lunas,"",675000.0,0.0
25/07/2022,Faktur Pembelian,00616069_036,PRIYO (K GALAXY),Lunas,"",3430000.0,0.0
25/07/2022,Faktur Pembelian,FK 9382,BETA COM,Lunas,"",20550000.0,0.0
25/07/2022,Faktur Pembelian,072022258383,AGUS (DORAN),Lunas,"",18300000.0,0.0
25/07/2022,Faktur Pembelian,13442,ANDRIANY MUSTIKA SARI (cencen),Lunas,"",9250000.0,0.0
26/07/2022,Faktur Pembelian,13413,TATIK (LEGENDA),Lunas,"",380000.0,0.0
26/07/2022,Faktur Pembelian,13414,FOCUS,Lunas,"",135000.0,0.0
26/07/2022,Faktur Pembelian,13415,OBOR MAS,Lunas,"",531999.999972,0.0
26/07/2022,Faktur Pembelian,13416,FIKTIF BELI,Lunas,"",600000.0,0.0
26/07/2022,Faktur Pembelian,13417,FIKTIF BELI,Lunas,"",300000.0,0.0
26/07/2022,Faktur Pembelian,13418,MAS AN BELANJA,Lunas,"",4197000.0,0.0
26/07/2022,Faktur Pembelian,13419,FIKTIF BELI,Lunas,"",394999.999935,0.0
26/07/2022,Faktur Pembelian,001097,LILI (PLATINUM),Lunas,"",3980000.0,0.0
26/07/2022,Faktur Pembelian,NJL-EX1/260722/012,PT. INDO WARNA MULIA ( ALFA INK ),Lunas,"",7265000.0,0.0
26/07/2022,Faktur Pembelian,2207141,ANDY (JMK),Lunas,"",15600000.0,0.0
27/07/2022,Faktur Pembelian,13420,FIKTIF BELI,Lunas,"",665000.0001,0.0
27/07/2022,Faktur Pembelian,JL.2207.10120,CANDRA (BLESSING),Lunas,"",7600000.0,0.0
27/07/2022,Faktur Pembelian,JL.2207.10098,CANDRA (BLESSING),Lunas,"",31289999.999998,0.0
27/07/2022,Faktur Pembelian,JL.2207.10135,CANDRA (BLESSING),Lunas,LAPOR KAS JULI,4690000.0,0.0
27/07/2022,Faktur Pembelian,JL.2207.10133,CANDRA (BLESSING),Lunas,LAPOR KAS JULI,4990000.0,0.0
27/07/2022,Faktur Pembelian,JL.2207.10131,CANDRA (BLESSING),Lunas,LAPOR KAS JULI,14970000.0,0.0
27/07/2022,Faktur Pembelian,JL.2207.10130,CANDRA (BLESSING),Lunas,LAPOR KAS JULI,9765000.0,0.0
27/07/2022,Faktur Pembelian,JL.2207.10129,CANDRA (BLESSING),Lunas,LAPOR KAS JULI,9765000.0,0.0
27/07/2022,Faktur Pembelian,JL.2207.10138,CANDRA (BLESSING),Lunas,LAPOR KAS JULI,5790000.0,0.0
27/07/2022,Faktur Pembelian,JL.2207.10136,CANDRA (BLESSING),Lunas,LAPOR KAS JULI,4690000.0,0.0
27/07/2022,Faktur Pembelian,13421,DARMA DJ COMP,Lunas,"",3900000.0,0.0
27/07/2022,Faktur Pembelian,13422,DARMA DJ COMP,Lunas,"",1400000.0,0.0
27/07/2022,Faktur Pembelian,JL.2207.10374,CANDRA (BLESSING),Lunas,"",576000.0,0.0
27/07/2022,Faktur Pembelian,JL.2207.10224,CANDRA (BLESSING),Lunas,"",11790000.0,0.0
27/07/2022,Faktur Pembelian,JL.2207.10426,CANDRA (BLESSING),Lunas,"",3420000.0,0.0
27/07/2022,Faktur Pembelian,2206221,YOGA (WAHANA),Lunas,"",6380000.0,0.0
27/07/2022,Faktur Pembelian,13424,LEGALA,Lunas,"",1150000.0,0.0
27/07/2022,Faktur Pembelian,13425,LEGALA,Lunas,"",3450000.0,0.0
27/07/2022,Faktur Pembelian,13426,FIKTIF BELI,Lunas,"",520000.0,0.0
27/07/2022,Faktur Pembelian,JL5522071111,YULI (HP CENTRE),Lunas,"",23499999.999999,0.0
27/07/2022,Faktur Pembelian,JL5522071114,YULI (HP CENTRE),Lunas,"",25200000.000001,0.0
27/07/2022,Faktur Pembelian,JL5522071094,YULI (HP CENTRE),Lunas,"",730000.0,0.0
27/07/2022,Faktur Pembelian,FK 9418,BETA COM,Lunas,"",25242000.0,0.0
27/07/2022,Faktur Pembelian,FK 9409,BETA COM,Lunas,"",4620000.0,0.0
27/07/2022,Faktur Pembelian,001100,LILI (PLATINUM),Lunas,"",7402000.0,0.0
27/07/2022,Faktur Pembelian,FK 9410,BETA COM,Lunas,"",13800000.0,0.0
28/07/2022,Faktur Pembelian,JL.2207.10731,CANDRA (BLESSING),Lunas,"",2810000.0,0.0
28/07/2022,Faktur Pembelian,JL.2207.10728,CANDRA (BLESSING),Lunas,"",47940000.0,0.0
28/07/2022,Faktur Pembelian,13428,FIKTIF BELI,Lunas,"",235000.0,0.0
28/07/2022,Faktur Pembelian,13429,ATM SURABAYA,Lunas,"
",10091000.0,0.0
28/07/2022,Faktur Pembelian,13430,FIKTIF BELI,Lunas,"",1030000.0,0.0
28/07/2022,Faktur Pembelian,ACJ01/01/FP/2207/BH00008,PT. ANGKASA CERAH JAYA,Lunas,"",56000000.000006,0.0
28/07/2022,Faktur Pembelian,JL.5522071164,YULI (HP CENTRE),Lunas,"",2268000.0,0.0
28/07/2022,Faktur Pembelian,JL5522071144,YULI (HP CENTRE),Lunas,"",17699999.999999,0.0
29/07/2022,Faktur Pembelian,13431,KO ROBBY,Lunas,"",499200.0,0.0
29/07/2022,Faktur Pembelian,13432,TATIK (LEGENDA),Lunas,"",13410000.0,0.0
29/07/2022,Faktur Pembelian,13433,FOCUS,Lunas,"",160000.0,0.0
29/07/2022,Faktur Pembelian,ACJ01/01/FP/220/BI00026,PT. ANGKASA CERAH JAYA,Lunas,"",18150000.000002,0.0
29/07/2022,Faktur Pembelian,JL.2207.11322,CANDRA (BLESSING),Lunas,"",9419999.999999,0.0
29/07/2022,Faktur Pembelian,JL.2207.11299,CANDRA (BLESSING),Lunas,"",367000.0,0.0
29/07/2022,Faktur Pembelian,JL/22/07/00000242,CV. NOAH SEJAHTERA ABADI,Lunas,"",50400000.0,0.0
29/07/2022,Faktur Pembelian,2207159,ANDY (JMK),Lunas,"",6350000.0,0.0
30/07/2022,Faktur Pembelian,JL.2207.11593,CANDRA (BLESSING),Lunas,"",15950000.0,0.0
30/07/2022,Faktur Pembelian,13434,FIKTIF BELI,Lunas,"",665000.0001,0.0
30/07/2022,Faktur Pembelian,13435,FIKTIF BELI,Lunas,"",0.0,0.0
30/07/2022,Faktur Pembelian,JL.2207.11631,CANDRA (BLESSING),Lunas,"",2660000.0,0.0
31/07/2022,Faktur Pembelian,13436,TATIK (LEGENDA),Lunas,"",218000.0,0.0
31/07/2022,Faktur Pembelian,13437,BINTANG PHOTO,Lunas,"",3642000.0,0.0
01/08/2022,Faktur Pembelian,JL.2208.00187,CANDRA (BLESSING),Lunas,"",4274000.0,0.0
01/08/2022,Faktur Pembelian,JL.2208.00191,CANDRA (BLESSING),Lunas,"",15550000.000001,0.0
01/08/2022,Faktur Pembelian,JL.2208.00190,CANDRA (BLESSING),Lunas,"",7595000.0,0.0
01/08/2022,Faktur Pembelian,13438,FIKTIF BELI,Lunas,"",1100000.0,0.0
01/08/2022,Faktur Pembelian,JL.2208.00375,CANDRA (BLESSING),Lunas,"",13250000.0,0.0
01/08/2022,Faktur Pembelian,13439,CV SARANA DUTA SOLUSINDO,Lunas,"",6293392.0,0.0
01/08/2022,Faktur Pembelian,13440,IQ TRONIK,Lunas,"",21000000.0,0.0
