Tanggal,Tipe Transaksi,Nomor Transaksi,Nama Panggilan,Status Hari Ini,Memo,Total,Sisa Tagihan
07/01/2022,Faktur Pembelian,JL.2201.02261,CANDRA (BLESSING),Lunas,"",6090000.0,0.0
07/01/2022,Faktur Pembelian,JL00140511,WULAN (DISCOUNT NOTEBOOK),Lunas,"",513500.0,0.0
07/01/2022,Faktur Pembelian,01202257189,AGUS (DORAN),Lunas,"",21908000.0,0.0
07/01/2022,Faktur Pembelian,PJL-22-01-00206,PT. Surya Makmur Kreasindo (HJ),Lunas,"",15300000.000001,0.0
07/01/2022,Faktur Pembelian,00600220_036,PRIYO (K GALAXY),Lunas,"",7880000.0,0.0
07/01/2022,Faktur Pembelian,NJL-EX1/070122/012,PT. INDO WARNA MULIA ( ALFA INK ),Lunas,"",10400000.0,0.0
08/01/2022,Faktur Pembelian,12788,TATIK (LEGENDA),Lunas,"",3625000.0,0.0
08/01/2022,Faktur Pembelian,12789,CANON BALI,Lunas,"",7721900.0,0.0
08/01/2022,Faktur Pembelian,12790,FIKTIF BELI,Lunas,"",1950000.0,0.0
08/01/2022,Faktur Pembelian,12791,FIKTIF BELI,Lunas,"",215000.0,0.0
08/01/2022,Faktur Pembelian,00599947_036,PRIYO (K GALAXY),Lunas,"

VIA MUTIARA 
",59950000.0,0.0
08/01/2022,Faktur Pembelian,000827,LILI (PLATINUM),Lunas,"",5745000.0,0.0
08/01/2022,Faktur Pembelian,000828,LILI (PLATINUM),Lunas,"",1075000.0,0.0
09/01/2022,Faktur Pembelian,12793,FIKTIF BELI,Lunas,"",86000.0,0.0
10/01/2022,Faktur Pembelian,12794,SARI INDAH PERMAI,Lunas,"",39172235.0,0.0
10/01/2022,Faktur Pembelian,JL.2201.02843,CANDRA (BLESSING),Lunas,"",13568000.0,0.0
10/01/2022,Faktur Pembelian,JL.2201.02861,CANDRA (BLESSING),Lunas,"",24490000.0,0.0
10/01/2022,Faktur Pembelian,12795,TATIK (LEGENDA),Lunas,"",12150000.0,0.0
10/01/2022,Faktur Pembelian,JL.2201.03154,CANDRA (BLESSING),Lunas,"",365000.0,0.0
10/01/2022,Faktur Pembelian,JL.2201.03173,CANDRA (BLESSING),Lunas,"",3200000.0,0.0
10/01/2022,Faktur Pembelian,ACJ01/01/FP/2201/AX00023,PT. ANGKASA CERAH JAYA,Lunas,"",30000000.0,0.0
10/01/2022,Faktur Pembelian,12797,IQ TRONIK,Lunas,"",23650000.0,0.0
10/01/2022,Faktur Pembelian,12798,IQ TRONIK,Lunas,"",1440000.0,0.0
10/01/2022,Faktur Pembelian,12799,DARMA DJ COMP,Lunas,"",10250000.0,0.0
10/01/2022,Faktur Pembelian,JL5522010311,YULI (HP CENTRE),Lunas,"",3200000.0,0.0
10/01/2022,Faktur Pembelian,JL5522010334,YULI (HP CENTRE),Lunas,"",1740000.0,0.0
10/01/2022,Faktur Pembelian,2201062,ANDY (JMK),Lunas,"",20470000.0,0.0
10/01/2022,Faktur Pembelian,JL5522010281,YULI (HP CENTRE),Lunas,"",6125000.0,0.0
11/01/2022,Faktur Pembelian,12800,DARMA DJ COMP,Lunas,"",22700000.0,0.0
11/01/2022,Faktur Pembelian,12801,BETA COM,Lunas,"",10740000.0,0.0
11/01/2022,Faktur Pembelian,12802,FIKTIF BELI,Lunas,"",148000.0,0.0
11/01/2022,Faktur Pembelian,12803,BETA COM,Lunas,"",17900000.0,0.0
11/01/2022,Faktur Pembelian,JL.2201.03309,CANDRA (BLESSING),Lunas,"",19370000.0,0.0
11/01/2022,Faktur Pembelian,JL.2201.03353,CANDRA (BLESSING),Lunas,"",10425000.0,0.0
11/01/2022,Faktur Pembelian,JL.2201.03564,CANDRA (BLESSING),Lunas,"",21405000.000001,0.0
11/01/2022,Faktur Pembelian,12804,ONLINE,Lunas,"",680000.0,0.0
11/01/2022,Faktur Pembelian,JL5522010373,YULI (HP CENTRE),Lunas,"",2153500.0,0.0
11/01/2022,Faktur Pembelian,00600485_036,PRIYO (K GALAXY),Lunas,"",1635000.0,0.0
11/01/2022,Faktur Pembelian,JL00140809,WULAN (DISCOUNT NOTEBOOK),Lunas,"",389000.0,0.0
11/01/2022,Faktur Pembelian,000833,LILI (PLATINUM),Lunas,"",2200000.0,0.0
11/01/2022,Faktur Pembelian,JL5522010386,YULI (HP CENTRE),Lunas,"",1526000.0,0.0
12/01/2022,Faktur Pembelian,12805,FIKTIF BELI,Lunas,"",2225000.0,0.0
12/01/2022,Faktur Pembelian,12806,EDISON ATK,Lunas,"",1935000.0,0.0
12/01/2022,Faktur Pembelian,12807,TATIK (LEGENDA),Lunas,"",2200000.0,0.0
12/01/2022,Faktur Pembelian,12808,DARMA DJ COMP,Lunas,"",1615000.0,0.0
12/01/2022,Faktur Pembelian,JL.2201.03933,CANDRA (BLESSING),Lunas,"",35175000.0,0.0
12/01/2022,Faktur Pembelian,JL.2201.03743,CANDRA (BLESSING),Lunas,"",785000.0,0.0
12/01/2022,Faktur Pembelian,12810,KO ROBBY,Lunas,"",293800.0,0.0
12/01/2022,Faktur Pembelian,JL00141003,WULAN (DISCOUNT NOTEBOOK),Lunas,"",604000.0,0.0
13/01/2022,Faktur Pembelian,12811,WULAN (DISCOUNT NOTEBOOK),Lunas,"",389000.0,0.0
13/01/2022,Faktur Pembelian,12812,TK WIJAYA,Lunas,"",7788900.0,0.0
13/01/2022,Faktur Pembelian,12813,BETA COM,Lunas,"",44544000.0,0.0
13/01/2022,Faktur Pembelian,JL.2201.04199,CANDRA (BLESSING),Lunas,"",5650000.0,0.0
13/01/2022,Faktur Pembelian,JL.2201.04449,CANDRA (BLESSING),Lunas,"",2760000.0,0.0
13/01/2022,Faktur Pembelian,00600744_036,PRIYO (K GALAXY),Lunas,"",1850000.0,0.0
13/01/2022,Faktur Pembelian,JL00141118,WULAN (DISCOUNT NOTEBOOK),Lunas,"",295000.0,0.0
13/01/2022,Faktur Pembelian,000837,LILI (PLATINUM),Lunas,"",4045000.0,0.0
14/01/2022,Faktur Pembelian,12816,TATIK (LEGENDA),Lunas,"",10800000.0,0.0
14/01/2022,Faktur Pembelian,12818,FOCUS,Lunas,"",153000.0,0.0
14/01/2022,Faktur Pembelian,2200393,YOGA (WAHANA),Lunas,"",16650000.0,0.0
14/01/2022,Faktur Pembelian,01202271544,AGUS (DORAN),Lunas,"",5800000.0,0.0
14/01/2022,Faktur Pembelian,ACJ01/01/FP/2201/AD00018,PT. ANGKASA CERAH JAYA,Lunas,"",30000000.0,0.0
14/01/2022,Faktur Pembelian,JL00141184,WULAN (DISCOUNT NOTEBOOK),Lunas,"",604000.0,0.0
14/01/2022,Faktur Pembelian,JL.2201.04858,CANDRA (BLESSING),Lunas,"",49500000.0,0.0
14/01/2022,Faktur Pembelian,12827,CV. NOAH SEJAHTERA ABADI,Lunas,"TINTA KW

- 003 BLACK        368 BOTOL
- 003 CYAN          80 BOTOL
- 003 YELLOW     84 BOTOL
-003 MAGENTA    51 BOTOL


- 664 BLACK         252 BOTOL
- 664 YELLOW      70 BOTOL
- 664 MAGENTA    55 BOTOL
- 664 CYAN            54 BOTOL

TOTAL 1.014 - 240 BOTOL BLM DI NOTAKAN = 774 BOTOL
",47880000.0,0.0
15/01/2022,Faktur Pembelian,12820,TATIK (LEGENDA),Lunas,"",2200000.0,0.0
15/01/2022,Faktur Pembelian,12821,FIKTIF BELI,Lunas,"",167900.0,0.0
15/01/2022,Faktur Pembelian,12822,FIKTIF BELI,Lunas,"",86000.0,0.0
15/01/2022,Faktur Pembelian,12823,FIKTIF BELI,Lunas,"",220000.0,0.0
15/01/2022,Faktur Pembelian,12824,ONLINE,Lunas,"",500000.0,0.0
15/01/2022,Faktur Pembelian,12825,LEGALA,Lunas,"",1921000.0,0.0
15/01/2022,Faktur Pembelian,2200492,YOGA (WAHANA),Lunas,"",8760000.0,0.0
15/01/2022,Faktur Pembelian,JL00141287,WULAN (DISCOUNT NOTEBOOK),Lunas,"",190000.0,0.0
15/01/2022,Faktur Pembelian,000840,LILI (PLATINUM),Lunas,"",1890000.0,0.0
17/01/2022,Faktur Pembelian,12826,ONLINE,Lunas,"",740000.0,0.0
17/01/2022,Faktur Pembelian,12828,FIKTIF BELI,Lunas,"",1071000.0,0.0
17/01/2022,Faktur Pembelian,12829,FIKTIF BELI,Lunas,"",80000.0,0.0
17/01/2022,Faktur Pembelian,12830,INDOSURTA SURABAYA,Lunas,"",17000000.0,0.0
17/01/2022,Faktur Pembelian,JL.2201.05451,CANDRA (BLESSING),Lunas,"",18750000.0,0.0
17/01/2022,Faktur Pembelian,JL.2201.05449,CANDRA (BLESSING),Lunas,"",74250000.0,0.0
17/01/2022,Faktur Pembelian,JL.2201.05448,CANDRA (BLESSING),Lunas,"",4230000.0,0.0
17/01/2022,Faktur Pembelian,12831,TIMBUL SUBUR PLASTIK,Lunas,"",6690000.0,6690000.0
17/01/2022,Faktur Pembelian,12832,FIKTIF BELI,Lunas,"",54000.0,0.0
17/01/2022,Faktur Pembelian,12833,FIKTIF BELI,Lunas,"",296000.0,0.0
17/01/2022,Faktur Pembelian,2201102,ANDY (JMK),Lunas,"",275000.0,0.0
17/01/2022,Faktur Pembelian,000841,LILI (PLATINUM),Lunas,"",14625000.0,0.0
17/01/2022,Faktur Pembelian,000842,LILI (PLATINUM),Lunas,"",9000000.0,0.0
18/01/2022,Faktur Pembelian,12834,DARMA DJ COMP,Lunas,"",10250000.0,0.0
18/01/2022,Faktur Pembelian,12835,AGUS (DORAN),Lunas,"",8760000.0,0.0
18/01/2022,Faktur Pembelian,JL.2201.05865,CANDRA (BLESSING),Lunas,"",16577000.0,0.0
18/01/2022,Faktur Pembelian,JL5522010384,YULI (HP CENTRE),Lunas,"",1046400.0,0.0
18/01/2022,Faktur Pembelian,JL.2201.05949,CANDRA (BLESSING),Lunas,"",1500000.0,0.0
18/01/2022,Faktur Pembelian,JL.2201.05977,CANDRA (BLESSING),Lunas,"",2005000.0,0.0
18/01/2022,Faktur Pembelian,JL.2201.05982,CANDRA (BLESSING),Lunas,"",2055000.0,0.0
18/01/2022,Faktur Pembelian,12836,FIKTIF BELI,Lunas,"",200000.0,0.0
18/01/2022,Faktur Pembelian,JL.2201.05984,CANDRA (BLESSING),Lunas,"",8740000.000002,0.0
18/01/2022,Faktur Pembelian,JL00141507,WULAN (DISCOUNT NOTEBOOK),Lunas,"",239000.0,0.0
19/01/2022,Faktur Pembelian,12837,TATIK (LEGENDA),Lunas,"",8950000.0,0.0
19/01/2022,Faktur Pembelian,12838,ATM,Lunas,"",7500000.0,0.0
19/01/2022,Faktur Pembelian,12839,TATIK (LEGENDA),Lunas,"",10740000.0,0.0
19/01/2022,Faktur Pembelian,JL.2201.06110,CANDRA (BLESSING),Lunas,"",15690000.0,0.0
19/01/2022,Faktur Pembelian,00601261_036,PRIYO (K GALAXY),Lunas,"",6027500.0,0.0
19/01/2022,Faktur Pembelian,PJL-22-01-00497,PT. Surya Makmur Kreasindo (HJ),Lunas,"",12750000.000001,0.0
19/01/2022,Faktur Pembelian,00601260_036,PRIYO (K GALAXY),Lunas,"",3210000.0,0.0
19/01/2022,Faktur Pembelian,JL5522010678,YULI (HP CENTRE),Lunas,"",3375000.0,0.0
19/01/2022,Faktur Pembelian,JL5522010679,YULI (HP CENTRE),Lunas,"",2250000.0,0.0
20/01/2022,Faktur Pembelian,12840,ONLINE,Lunas,"",2890000.0,0.0
20/01/2022,Faktur Pembelian,12841,DARMA DJ COMP,Lunas,"",17250000.0,0.0
20/01/2022,Faktur Pembelian,12842,FIKTIF BELI,Lunas,"",684999.9999,0.0
20/01/2022,Faktur Pembelian,JL.2201.06648,CANDRA (BLESSING),Lunas,"",11250000.0,0.0
20/01/2022,Faktur Pembelian,12844,FIKTIF BELI,Lunas,"",445000.0,0.0
20/01/2022,Faktur Pembelian,12845,FIKTIF BELI,Lunas,"",65000.0,0.0
20/01/2022,Faktur Pembelian,12846,DARMA DJ COMP,Lunas,"",21200000.0,0.0
20/01/2022,Faktur Pembelian,D/22/00068/NTB,PT SAMAMAJU PRIMA NTB,Lunas,"",38899080.0,0.0
20/01/2022,Faktur Pembelian,D/22/00067/NTB,PT SAMAMAJU PRIMA NTB,Lunas,"",43935977.79999,0.0
20/01/2022,Faktur Pembelian,JL.2201.06618,CANDRA (BLESSING),Lunas,"",5990000.0,0.0
20/01/2022,Faktur Pembelian,JL.2201.06535,CANDRA (BLESSING),Lunas,"",1150000.0,0.0
20/01/2022,Faktur Pembelian,JL.2201.06538,CANDRA (BLESSING),Lunas,"",1620000.0,0.0
20/01/2022,Faktur Pembelian,JL.2201.06622,CANDRA (BLESSING),Lunas,"",22500000.0,0.0
21/01/2022,Faktur Pembelian,JL.2201.06727,CANDRA (BLESSING),Lunas,"",2695000.0,0.0
21/01/2022,Faktur Pembelian,12847,FIKTIF BELI,Lunas,"",7300000.0,0.0
21/01/2022,Faktur Pembelian,12848,TATIK (LEGENDA),Lunas,"",5300000.0,0.0
21/01/2022,Faktur Pembelian,12849,TATIK (LEGENDA),Lunas,"",2450000.0,0.0
21/01/2022,Faktur Pembelian,12850,FIKTIF BELI,Lunas,"",1641053.33334,0.0
21/01/2022,Faktur Pembelian,ACJ01/01/FP/2201/BA00006,PT. ANGKASA CERAH JAYA,Lunas,"",42000000.0,0.0
21/01/2022,Faktur Pembelian,12851,ATM,Lunas,"",9978000.0,0.0
21/01/2022,Faktur Pembelian,JL.2201.06875,CANDRA (BLESSING),Lunas,"",5430000.0,0.0
21/01/2022,Faktur Pembelian,12852,BETA COM,Lunas,"",8000000.0,0.0
21/01/2022,Faktur Pembelian,00601466_036,PRIYO (K GALAXY),Lunas,"",20400000.0,0.0
22/01/2022,Faktur Pembelian,12853,FIKTIF BELI,Lunas,"",21000.0,0.0
22/01/2022,Faktur Pembelian,12854,DWI DSC PAK BAMBANG CANON,Lunas,"",7750000.0,0.0
22/01/2022,Faktur Pembelian,12855,TATIK (LEGENDA),Lunas,"",9500000.0,0.0
22/01/2022,Faktur Pembelian,12856,FIKTIF BELI,Lunas,"",430000.0,0.0
22/01/2022,Faktur Pembelian,12857,FIKTIF BELI,Lunas,"",1439999.999875,0.0
22/01/2022,Faktur Pembelian,12858,FIKTIF BELI,Lunas,"",86000.0,0.0
22/01/2022,Faktur Pembelian,000849,LILI (PLATINUM),Lunas,"",3495000.0,0.0
22/01/2022,Faktur Pembelian,PJL-22-01-00412,PT. Surya Makmur Kreasindo (HJ),Lunas,"",12750000.000001,0.0
22/01/2022,Faktur Pembelian,000848,LILI (PLATINUM),Lunas,"",9300000.0,0.0
23/01/2022,Faktur Pembelian,12859,TATIK (LEGENDA),Lunas,"",1200000.0,0.0
23/01/2022,Faktur Pembelian,12860,FIKTIF BELI,Lunas,"",275000.0,0.0
24/01/2022,Faktur Pembelian,12861,ONLINE,Lunas,"",1113000.0,0.0
24/01/2022,Faktur Pembelian,PJL-22-01-00590,PT. Surya Makmur Kreasindo (HJ),Lunas,"",8200000.0,0.0
24/01/2022,Faktur Pembelian,12863,FIKTIF BELI,Lunas,"",0.0,0.0
24/01/2022,Faktur Pembelian,2200720,YOGA (WAHANA),Lunas,"",16650000.0,0.0
24/01/2022,Faktur Pembelian,006771,WULAN (DISCOUNT NOTEBOOK),Lunas,CEK,467000.0,467000.0
24/01/2022,Faktur Pembelian,JL.2201.07501,CANDRA (BLESSING),Lunas,"",24245000.0,0.0
24/01/2022,Faktur Pembelian,JL.2201.07502,CANDRA (BLESSING),Lunas,"",29700000.0,0.0
24/01/2022,Faktur Pembelian,JL202200000480,EDISON ATK,Lunas,"",2625000.00012,0.0
24/01/2022,Faktur Pembelian,NJL-EX1/240122/003,PT. INDO WARNA MULIA ( ALFA INK ),Lunas,"",1650000.0,0.0
25/01/2022,Faktur Pembelian,12865,BETA COM,Lunas,"",19392000.0,0.0
25/01/2022,Faktur Pembelian,12866,FIKTIF BELI,Lunas,"",520000.0,0.0
25/01/2022,Faktur Pembelian,12867,ONLINE,Lunas,"",4250000.0,0.0
25/01/2022,Faktur Pembelian,12868,FIKTIF BELI,Lunas,"",1900000.0,0.0
25/01/2022,Faktur Pembelian,JL.2201.08059,CANDRA (BLESSING),Lunas,"",5305000.0,0.0
25/01/2022,Faktur Pembelian,12869,EDO VGEN,Lunas,"1 SSD SATA VGEN
",9390000.0,0.0
25/01/2022,Faktur Pembelian,JL00142185,WULAN (DISCOUNT NOTEBOOK),Lunas,"",344000.0,0.0
25/01/2022,Faktur Pembelian,01202295306,AGUS (DORAN),Lunas,"",15150000.0,0.0
25/01/2022,Faktur Pembelian,000854,LILI (PLATINUM),Lunas,"",2350000.0,0.0
25/01/2022,Faktur Pembelian,000852,LILI (PLATINUM),Lunas,"",909000.0,0.0
25/01/2022,Faktur Pembelian,00601726_036,PRIYO (K GALAXY),Lunas,"",7600000.0,0.0
26/01/2022,Faktur Pembelian,12870,TATIK (LEGENDA),Lunas,"",17900000.0,0.0
26/01/2022,Faktur Pembelian,JL.2201.08381,CANDRA (BLESSING),Lunas,"",10715000.0,0.0
26/01/2022,Faktur Pembelian,JL.2201.08382,CANDRA (BLESSING),Lunas,"",15045000.0,0.0
26/01/2022,Faktur Pembelian,12871,FIKTIF BELI,Lunas,"",285000.0,0.0
26/01/2022,Faktur Pembelian,12872,CANON BALI,Lunas,"",1514700.0,0.0
26/01/2022,Faktur Pembelian,JL00142424,WULAN (DISCOUNT NOTEBOOK),Lunas,"",310000.0,0.0
26/01/2022,Faktur Pembelian,PJL-22-01-00634,PT. Surya Makmur Kreasindo (HJ),Lunas,"",15300000.000001,0.0
26/01/2022,Faktur Pembelian,000855,LILI (PLATINUM),Lunas,"",6000000.0,0.0
26/01/2022,Faktur Pembelian,PJL-22-01-00638,PT. Surya Makmur Kreasindo (HJ),Lunas,"",12750000.000001,0.0
27/01/2022,Faktur Pembelian,12873,FIKTIF BELI,Lunas,"",220000.0,0.0
27/01/2022,Faktur Pembelian,JL.2201.08864,CANDRA (BLESSING),Lunas,"",18135000.0,0.0
27/01/2022,Faktur Pembelian,PJL-22-01-00669,PT. Surya Makmur Kreasindo (HJ),Lunas,"",13999999.999999,0.0
28/01/2022,Faktur Pembelian,12874,LEON PT TUJUH ANUGRAH ABADI,Lunas,"",12390000.0,0.0
28/01/2022,Faktur Pembelian,12875,BETA COM,Lunas,"",6500000.0,0.0
28/01/2022,Faktur Pembelian,12876,CANON BALI,Lunas,"",1655280.0,0.0
28/01/2022,Faktur Pembelian,12877,CANON BALI,Lunas,"",8756000.0,0.0
28/01/2022,Faktur Pembelian,JL.2201.09119,CANDRA (BLESSING),Lunas,"",14580000.0,0.0
28/01/2022,Faktur Pembelian,JL.2201.09046,CANDRA (BLESSING),Lunas,"",9592000.0,0.0
28/01/2022,Faktur Pembelian,12878,DARMA DJ COMP,Lunas,"",11200000.0,0.0
28/01/2022,Faktur Pembelian,JL.2201.09257,CANDRA (BLESSING),Lunas,"",10425000.0,0.0
28/01/2022,Faktur Pembelian,12879,FIKTIF BELI,Lunas,"",200000.0,0.0
28/01/2022,Faktur Pembelian,D/22/00125/NTB,PT SAMAMAJU PRIMA NTB,Lunas,"",69906672.0,0.0
28/01/2022,Faktur Pembelian,012022103516,AGUS (DORAN),Lunas,"",2604999.999985,0.0
28/01/2022,Faktur Pembelian,JL5522011005,YULI (HP CENTRE),Lunas,"",25000000.0,0.0
29/01/2022,Faktur Pembelian,JL.2201.09449,CANDRA (BLESSING),Lunas,"",11838000.0,0.0
29/01/2022,Faktur Pembelian,JL.2201.09451,CANDRA (BLESSING),Lunas,"",425000.0,0.0
29/01/2022,Faktur Pembelian,JL.2201.09418,CANDRA (BLESSING),Lunas,"",7266000.0,0.0
29/01/2022,Faktur Pembelian,PJL-22-01-00707,PT. Surya Makmur Kreasindo (HJ),Lunas,"",22980000.000001,0.0
29/01/2022,Faktur Pembelian,00602090_036,PRIYO (K GALAXY),Lunas,"",8235000.0,0.0
29/01/2022,Faktur Pembelian,000859,LILI (PLATINUM),Lunas,"",10090000.0,0.0
30/01/2022,Faktur Pembelian,12880,FIKTIF BELI,Lunas,"",1095000.0,0.0
30/01/2022,Faktur Pembelian,12881,FIKTIF BELI,Lunas,"",65000.0,0.0
31/01/2022,Faktur Pembelian,2201188,ANDY (JMK),Lunas,"",2000000.0,0.0
31/01/2022,Faktur Pembelian,JL5522011061,YULI (HP CENTRE),Lunas,"",26160000.0,0.0
01/02/2022,Faktur Pembelian,12882,FIKTIF BELI,Lunas,"",0.0,0.0
01/02/2022,Faktur Pembelian,12883,FIKTIF BELI,Lunas,"",1030000.0,0.0
01/02/2022,Faktur Pembelian,12884,FIKTIF BELI,Lunas,"",769999.9998,0.0
02/02/2022,Faktur Pembelian,12885,LEON PT TUJUH ANUGRAH ABADI,Lunas,CANON SUDAH,44064000.0,0.0
02/02/2022,Faktur Pembelian,JL.2202.00144,CANDRA (BLESSING),Lunas,"",26513000.0,0.0
02/02/2022,Faktur Pembelian,JL.2202.00145,CANDRA (BLESSING),Lunas,"",425000.0,0.0
02/02/2022,Faktur Pembelian,JL.2202.00171,CANDRA (BLESSING),Lunas,"",29700000.0,0.0
02/02/2022,Faktur Pembelian,JL.2202.00256,CANDRA (BLESSING),Lunas,"",7345000.0,0.0
02/02/2022,Faktur Pembelian,12887,ONLINE,Lunas,"",1760000.0,0.0
02/02/2022,Faktur Pembelian,12888,LEON PT TUJUH ANUGRAH ABADI,Lunas,"",4320000.0,0.0
02/02/2022,Faktur Pembelian,JL.2202.00430,CANDRA (BLESSING),Lunas,"",2960000.0,0.0
02/02/2022,Faktur Pembelian,12889,FIKTIF BELI,Lunas,"",148000.0,0.0
02/02/2022,Faktur Pembelian,JL00142991,WULAN (DISCOUNT NOTEBOOK),Lunas,"",639000.0,0.0
02/02/2022,Faktur Pembelian,JL5522020010,YULI (HP CENTRE),Lunas,"",8640000.0,0.0
02/02/2022,Faktur Pembelian,JL5522020001,YULI (HP CENTRE),Lunas,"",880000.0,0.0
02/02/2022,Faktur Pembelian,000861,LILI (PLATINUM),Lunas,"",6000000.0,0.0
03/02/2022,Faktur Pembelian,12890,FIKTIF BELI,Lunas,"",4680000.0,0.0
03/02/2022,Faktur Pembelian,12891,LEGALA,Lunas,"",4600000.0,0.0
03/02/2022,Faktur Pembelian,acj01/01/fp/2202/xc00018,PT. ANGKASA CERAH JAYA,Lunas,"",41400000.0,0.0
03/02/2022,Faktur Pembelian,12893,BETA COM,Lunas,"",2985000.0,0.0
03/02/2022,Faktur Pembelian,JL.2202.00654,CANDRA (BLESSING),Lunas,"",15000000.0,0.0
03/02/2022,Faktur Pembelian,JL.2202.00749,CANDRA (BLESSING),Lunas,"",6745000.0,0.0
03/02/2022,Faktur Pembelian,JL00143202,WULAN (DISCOUNT NOTEBOOK),Lunas,"",354000.0,0.0
03/02/2022,Faktur Pembelian,00602400_036,PRIYO (K GALAXY),Lunas,"",19560000.0,0.0
03/02/2022,Faktur Pembelian,12920,ANDRIANY MUSTIKA SARI (cencen),Lunas,"",4932000.0,0.0
04/02/2022,Faktur Pembelian,12894,ONLINE,Lunas,"",1250000.0,0.0
04/02/2022,Faktur Pembelian,12895,IQ TRONIK,Lunas,"",23000000.0,0.0
04/02/2022,Faktur Pembelian,12896,PT SAMAMAJU PRIMA NTB,Lunas,"",38899080.0,0.0
04/02/2022,Faktur Pembelian,JL00143428,WULAN (DISCOUNT NOTEBOOK),Lunas,"",387000.0,0.0
